Datum,Tatsächlich,Vorhergesagt
2018-07-27,2842.3500345629873,2816.6806389218254
2018-07-30,2819.0000569036056,2800.466202406824
2018-07-31,2809.729906251596,2785.3498720579955
2018-08-01,2821.1699447730643,2807.013293312775
2018-08-02,2800.4799914111936,2796.1296500715252
2018-08-03,2829.6200973600207,2807.2306939790724
2018-08-06,2840.290100572529,2824.997378414555
2018-08-07,2855.919847486657,2831.395834598079
2018-08-08,2856.7899873857823,2844.100342728052
2018-08-09,2857.189868512505,2836.465890334657
2018-08-10,2838.899918222887,2836.0439826165384
2018-08-13,2835.4600093275803,2804.3862193633686
2018-08-14,2827.8798175617703,2810.124235960975
2018-08-15,2827.950016129471,2825.1581904395425
2018-08-16,2831.439887780871,2787.5955099124985
2018-08-17,2838.320063727442,2840.5280952063913
2018-08-20,2853.9299329859205,2827.034569501702
2018-08-21,2861.5099456737516,2842.3163679029676
2018-08-22,2860.989903223235,2848.5257177408494
2018-08-23,2860.2900664819754,2840.095442809543
2018-08-24,2862.3501795504126,2839.2279890801
2018-08-27,2884.6899783312256,2858.4172689793922
2018-08-28,2901.449886369737,2881.79840620709
2018-08-29,2900.6200390158483,2876.607293756824
2018-08-30,2908.9400019121967,2896.664385541517
2018-08-31,2898.3701032898534,2874.5020530377224
2018-09-04,2896.960043284562,2880.606463180011
2018-09-05,2891.590031933447,2870.541206302005
2018-09-06,2888.6399013102346,2864.5968918727885
2018-09-07,2868.259931929715,2857.4072691788024
2018-09-10,2881.3899293373834,2851.29426329353
2018-09-11,2871.5700092903717,2863.975849442213
2018-09-12,2888.2899829396047,2864.6122925789678
2018-09-13,2896.8500894055614,2869.0498448943254
2018-09-14,2906.379903126872,2890.2100570285984
2018-09-17,2903.83001178634,2882.0476827536186
2018-09-18,2890.7399487679504,2868.319564896665
2018-09-19,2906.60016904083,2889.364092656615
2018-09-20,2919.7299873705197,2886.868461943668
2018-09-21,2936.759945001104,2919.1461931595404
2018-09-24,2921.8300348282355,2909.8567020858172
2018-09-25,2921.7499869716994,2896.325928161532
2018-09-26,2916.980065927637,2899.079431163991
2018-09-27,2911.6499889658007,2888.4264403594716
2018-09-28,2910.0300495693227,2898.9157538913423
2018-10-01,2926.2899718909466,2890.160631506442
2018-10-02,2923.8000716733222,2912.930396514421
2018-10-03,2931.689889264526,2900.6137712865893
2018-10-04,2919.3501629774255,2911.624559892807
2018-10-05,2902.540113104842,2869.8026887173182
2018-10-08,2877.530082581725,2868.302731566655
2018-10-09,2882.5100620949524,2858.194854129688
2018-10-10,2873.899813794924,2864.981551371311
2018-10-11,2776.8701716045325,2757.902948398987
2018-10-12,2770.5401232089207,2713.4353791642934
2018-10-15,2763.830071342236,2770.2145594434114
2018-10-16,2767.050072479542,2737.198847876789
2018-10-17,2811.6698579962394,2811.7903774759907
2018-10-18,2802.0000052954856,2782.3055464179197
2018-10-19,2775.659962623613,2749.632411024795
2018-10-22,2773.93991863697,2763.9274897627183
2018-10-23,2721.0300762463885,2739.1284130986605
2018-10-24,2737.8700321414362,2705.9549338326906
2018-10-25,2674.879890322627,2643.9316340215737
2018-10-26,2667.86003355257,2712.795533545941
2018-10-29,2682.6499047459947,2619.5892062035273
2018-10-30,2640.679936082015,2648.3793937817245
2018-10-31,2705.6001803566323,2671.2378023892234
2018-11-01,2717.5801389842673,2723.874729940071
2018-11-02,2745.4498657512886,2724.743258137387
2018-11-05,2726.370181575039,2711.488085222518
2018-11-06,2738.3999238807883,2727.789195479272
2018-11-07,2774.1299203725066,2741.1493080897344
2018-11-08,2806.3798945016606,2811.8011221547204
2018-11-09,2794.1001593374676,2779.762639118562
2018-11-12,2773.9298902701557,2754.8460873003933
2018-11-13,2730.0500549619755,2707.4344760937674
2018-11-14,2737.8999381639005,2717.6216850753553
2018-11-15,2693.5199380608537,2689.636273934011
2018-11-16,2718.5399969507853,2713.4844465304923
2018-11-19,2730.7400424144,2722.345583078859
2018-11-20,2654.6000255322724,2669.6481271711673
2018-11-21,2657.7399788130424,2614.0096736171836
2018-11-23,2633.360123697421,2655.7339472942112
2018-11-26,2649.9699643896747,2609.87709109977
2018-11-27,2663.7500148604886,2675.041060503572
2018-11-28,2691.449975703581,2659.1235352774675
2018-11-29,2736.9699862198468,2743.4728448650276
2018-11-30,2737.760078262436,2717.5932116767217
2018-12-03,2790.4999756511097,2748.7606594238605
2018-12-04,2782.430005613205,2789.610495330271
2018-12-06,2663.510050368859,2673.7339703361067
2018-12-07,2691.2599739680445,2658.9528739636444
2018-12-10,2630.860195112982,2626.9382082986704
2018-12-11,2664.440002312913,2612.0546793223184
2018-12-12,2658.229936163116,2644.1506463896803
2018-12-13,2658.7000158575393,2657.332218255251
2018-12-14,2629.679892154527,2639.4802927018463
2018-12-17,2590.749951259131,2578.4863331130327
2018-12-18,2559.8998296904756,2532.3544131431117
2018-12-19,2547.050089319673,2546.731688673317
2018-12-20,2496.7700070481806,2504.908922107934
2018-12-21,2465.3799653733586,2448.8997771377763
2018-12-24,2400.560004766885,2424.6596028456406
2018-12-26,2363.120171733317,2336.875219468202
2018-12-27,2442.5000674084004,2477.671698762133
2018-12-28,2498.7699499157316,2453.060116741908
2018-12-31,2498.9398949176393,2495.6561420198705
2019-01-02,2476.9600428742706,2497.2101807201398
2019-01-03,2491.9198590696033,2491.290220896044
2019-01-04,2474.3301036772027,2428.2298805095343
2019-01-07,2535.6100507982046,2548.5289152688347
2019-01-08,2568.1101968637813,2538.363195644706
2019-01-09,2580.0000792680657,2572.3577474436024
2019-01-10,2573.5099351593817,2578.58607954724
2019-01-11,2588.110162773228,2579.294870187441
2019-01-14,2580.310063249417,2580.134208674208
2019-01-15,2585.100041027108,2563.3094744073605
2019-01-16,2614.7499819816585,2605.9538507396064
2019-01-17,2609.2800451183575,2607.198442692461
2019-01-18,2651.270070515966,2625.4772901473916
2019-01-22,2657.879838714507,2668.9139074579725
2019-01-23,2643.4799993589695,2604.5350159133523
2019-01-24,2638.8400889275363,2634.4691536203027
2019-01-25,2657.4400231985055,2627.188559313072
2019-01-28,2644.9699281428184,2665.8706562857697
2019-01-29,2644.8898802862823,2611.131711419439
2019-01-30,2653.6201108321256,2635.997226013642
2019-01-31,2685.489902412228,2679.1987139380217
2019-02-01,2702.32000901844,2692.6007307955297
2019-02-04,2706.4900188334286,2696.3674570021976
2019-02-05,2728.340039342147,2710.7044399871666
2019-02-06,2735.050091208832,2725.0464371555427
2019-02-07,2717.5299971501954,2712.8754023244983
2019-02-08,2692.360049991985,2679.5352014602395
2019-02-11,2712.39995029071,2689.9086515398085
2019-02-12,2722.610081253588,2699.778892498871
2019-02-13,2750.300013729866,2740.229384512495
2019-02-14,2743.5000647178094,2741.817089872784
2019-02-15,2760.2399160226923,2726.3336496673583
2019-02-19,2769.279951471908,2772.095236377063
2019-02-20,2779.0500878408056,2760.2345436833275
2019-02-21,2780.2400610101176,2770.0387048682023
2019-02-22,2780.669848159305,2752.9439210092823
2019-02-25,2804.3500456116453,2783.610666727618
2019-02-26,2792.360058617196,2786.3054321530217
2019-02-27,2787.500061349783,2776.5764837192546
2019-02-28,2788.11018002365,2771.4125911217707
2019-03-01,2798.2200273183844,2769.492517032777
2019-03-04,2814.3701748389867,2794.874313439941
2019-03-05,2794.40996424084,2774.277480627061
2019-03-06,2790.2700395262946,2776.565739040525
2019-03-07,2766.5300300290255,2754.7447291643766
2019-03-08,2730.790005170493,2729.143920389106
2019-03-11,2747.6100834098906,2720.7602057322947
2019-03-12,2787.34014471469,2777.7132707288547
2019-03-13,2799.779975591955,2776.947533291386
2019-03-14,2810.3799593147414,2803.9675350488687
2019-03-15,2810.7900478862575,2788.5983465939353
2019-03-18,2822.610089878799,2813.196497765748
2019-03-19,2840.7600011889735,2817.6927876581613
2019-03-20,2831.3401413466636,2821.079510393756
2019-03-21,2819.719950378494,2804.3249746946094
2019-03-22,2844.520101510425,2840.196442789602
2019-03-25,2796.010025981668,2772.5207256547583
2019-03-26,2812.6599801411794,2783.90220567715
2019-03-27,2819.719950378494,2810.6338918887195
2019-03-28,2809.399865536616,2781.7468231239764
2019-03-29,2828.2700284776365,2802.918854404852
2019-04-01,2848.6299411245272,2821.934428664681
2019-04-02,2868.240054274065,2859.8549069934234
2019-04-03,2876.090116553969,2845.6740800059924
2019-04-04,2873.990069096253,2861.749193853466
2019-04-05,2884.1599075138947,2857.3875706011313
2019-04-08,2888.4599279415124,2876.993744035135
2019-04-09,2886.580146397755,2869.641518536373
2019-04-10,2881.3700516817335,2852.6355573549517
2019-04-11,2891.919893570448,2871.9229719866416
2019-04-12,2900.8601825854566,2866.9807779269468
2019-04-15,2908.3200339494942,2896.0222119094396
2019-04-16,2912.259928561689,2881.279796380404
2019-04-17,2916.040085616769,2892.1211772186507
2019-04-18,2904.8101055644656,2882.587781937764
2019-04-22,2898.7800127833907,2885.387128902803
2019-04-23,2909.9899361020653,2886.28753298035
2019-04-24,2933.999995191407,2917.363292802329
2019-04-25,2928.9899305777362,2904.2085826335824
2019-04-26,2925.8100429076876,2904.1387422218395
2019-04-29,2940.5800364454626,2918.2572500726383
2019-04-30,2937.139948472177,2923.57729866766
2019-05-01,2952.3300589482824,2917.041668752354
2019-05-02,2922.1598964652367,2907.7117060554156
2019-05-03,2929.210017413716,2893.1562479362765
2019-05-06,2908.889860078125,2936.0096082698146
2019-05-07,2913.029963870649,2887.719082343101
2019-05-08,2879.610073305812,2850.4848308292276
2019-05-09,2859.8400435211806,2866.254795800778
2019-05-10,2863.100158125744,2833.544770344015
2019-05-13,2840.189995982364,2858.5146873998747
2019-05-14,2820.1201896611747,2767.113645162026
2019-05-15,2820.3798527304752,2838.92391467205
2019-05-16,2855.800044318821,2821.1518578972027
2019-05-17,2858.6001075957756,2870.340997121675
2019-05-20,2841.939945991471,2832.3055507305253
2019-05-21,2854.020009209271,2813.75235581203
2019-05-22,2856.0600655440794,2856.8281309952727
2019-05-23,2836.6999452529853,2829.6695228821773
2019-05-24,2832.409953192182,2789.3039138305176
2019-05-28,2830.030006853558,2820.9054465983354
2019-05-29,2790.249982792666,2785.5260847891623
2019-05-30,2786.9399054320093,2756.382934514695
2019-05-31,2766.1498474799737,2781.474624596158
2019-06-03,2751.5301003664354,2721.5712498984067
2019-06-04,2762.639919094945,2734.530227836294
2019-06-05,2818.0901616931806,2802.9951416238328
2019-06-06,2828.509992969266,2809.9021792672283
2019-06-07,2852.8701495072164,2832.3395755465026
2019-06-10,2885.8299887444446,2864.5915195334237
2019-06-11,2903.270034946545,2875.8970704927924
2019-06-12,2882.729969852953,2870.032982998091
2019-06-13,2886.2400773159607,2857.3198791251343
2019-06-14,2886.8201108893845,2876.053584646288
2019-06-17,2889.7500057009893,2862.2710270837706
2019-06-18,2906.709943841852,2873.6088120793283
2019-06-19,2920.549985435573,2909.882131158811
2019-06-20,2949.6000151610497,2902.0087887416594
2019-06-21,2952.7098833413766,2943.5960677648836
2019-06-24,2951.4199846598785,2929.290960660146
2019-06-25,2945.78010279467,2927.065021383314
2019-06-26,2926.070064132946,2894.1923931217752
2019-06-27,2919.659967880798,2899.9941614798445
2019-06-28,2932.939853556745,2906.7246282361157
2019-07-01,2971.4099222025106,2925.1814792020014
2019-07-02,2964.659935946547,2959.0676888237067
2019-07-03,2978.080039679917,2946.885372079996
2019-07-05,2984.2499923624564,2978.711826789222
2019-07-08,2979.7699985661166,2951.4826619524683
2019-07-09,2965.520047478858,2946.099577908899
2019-07-10,2989.2999913654057,2951.709016517707
2019-07-11,2999.620076207284,2976.707586050179
2019-07-12,3003.3601197951066,2973.510327816184
2019-07-15,3017.799893539923,2993.060270764836
2019-07-16,3012.129926574271,2987.8884987362835
2019-07-17,3005.1000414373993,2978.043507772236
2019-07-18,2978.870131722506,2960.0633623859903
2019-07-19,3004.2599866387172,2969.937363982608
2019-07-22,2981.929858068761,2957.0792069468007
2019-07-23,2994.7400222062424,2964.503779949009
2019-07-24,2998.7699930417875,2985.7259530639567
2019-07-25,3016.2601810779597,2992.1312142106763
2019-07-26,3013.249880253861,2975.5160011790576
2019-07-29,3024.46983193935,3010.3667247947305
2019-07-30,3007.6597820667666,2989.8017678620818
2019-07-31,3016.2200676107022,2983.055184087716
2019-08-01,2980.320126117076,2951.5886761159345
2019-08-02,2943.8999630949547,2944.097486105602
2019-08-05,2898.0701476753165,2897.108857084968
2019-08-06,2861.1799049587717,2803.150939465413
2019-08-07,2858.64989127389,2881.8915267560806
2019-08-08,2896.2098856312514,2843.8030732831976
2019-08-09,2930.509944462028,2938.6979268879804
2019-08-12,2907.070069657275,2882.881111667084
2019-08-13,2880.719998618588,2857.8517407222535
2019-08-14,2894.149951640793,2916.6244170616847
2019-08-15,2846.2000320298102,2793.1469272561662
2019-08-16,2864.739975177872,2839.487293993443
2019-08-19,2913.479986831444,2881.6436828333826
2019-08-20,2919.010093895631,2917.2472502720484
2019-08-21,2922.0400932974007,2873.503872383735
2019-08-22,2930.939910689194,2918.3442819703487
2019-08-23,2911.0701344703557,2897.0916655990004
2019-08-26,2866.6999836561445,2821.0229217524466
2019-08-27,2893.139951840203,2871.342759335239
2019-08-28,2861.2800095489365,2853.1158444941684
2019-08-29,2910.370118651117,2866.2239943884197
2019-08-30,2937.0901647940627,2920.049462484749
2019-09-03,2909.0100214019185,2903.682451531786
2019-09-04,2924.66985341649,2874.905336646043
2019-09-05,2960.600059088538,2931.6873821728223
2019-09-06,2980.3301544838905,2966.4729214042018
2019-09-09,2988.4298514662805,2953.8096012093592
2019-09-10,2971.0100410757877,2959.2002065280394
2019-09-11,2981.4099946962233,2949.209446089226
2019-09-12,3009.0802285948303,2983.296939359134
2019-09-13,3012.209795352828,2990.0428068215842
2019-09-16,2996.4099243588134,2983.160481939267
2019-09-17,2995.669974150296,2967.7672970351705
2019-09-18,3001.5000368290202,2983.633247803373
2019-09-19,3010.3602779874927,2973.2757356639195
2019-09-20,3008.4197890089126,2990.4600585122535
2019-09-23,2983.5000137871248,2965.509481878107
2019-09-24,3002.429988773074,2971.6891047715035
2019-09-25,2968.3500167782768,2946.8083685491
2019-09-26,2985.729892779491,2961.612028746895
2019-09-27,2985.4700506322115,2950.4808997389046
2019-09-30,2967.070146463593,2938.809671546769
2019-10-01,2983.6900155226613,2961.3340997237538
2019-10-02,2924.779986373469,2919.5476859880728
2019-10-03,2885.37996578365,2853.052809045621
2019-10-04,2918.5600709348364,2890.93102497136
2019-10-07,2944.2300038099347,2940.674231462326
2019-10-08,2920.399918089315,2912.665002949798
2019-10-09,2911.10004049282,2862.3598497612693
2019-10-10,2918.550042568022,2914.757350054424
2019-10-11,2963.0700816505123,2915.3200130639016
2019-10-14,2965.8099747265805,2970.140438410599
2019-10-15,2973.6100742503913,2934.016470365459
2019-10-16,2989.6799948364787,2983.9197725694976
2019-10-17,3000.7699359093385,2957.756838018686
2019-10-18,2996.8400696639583,2982.027634645201
2019-10-21,2996.479943848535,2955.410916496039
2019-10-22,3010.7298949357937,2991.478654055827
2019-10-23,2994.0099212865607,2970.9366191044683
2019-10-24,3014.7799225049675,2980.5706562094565
2019-10-25,3003.320006327849,2989.071487864421
2019-10-28,3032.120043194882,2997.5590677489527
2019-10-29,3035.390007088281,3021.339548869437
2019-10-30,3039.739811194013,3009.8953915544553
2019-10-31,3046.9000650994712,3020.3041199958534
2019-11-01,3050.7197983878723,3007.6504700118676
2019-11-04,3078.9600374930887,3053.07932983691
2019-11-05,3080.7998846475675,3055.9710810390243
2019-11-06,3075.1001907374302,3049.177220678248
2019-11-07,3087.019979164179,3049.918245354638
2019-11-08,3081.250086686341,3068.2329084053345
2019-11-11,3080.329984031123,3059.5877398994344
2019-11-12,3089.279943256988,3053.2952978793764
2019-11-13,3084.179802419967,3067.519103581726
2019-11-14,3090.750173463166,3059.1504314751364
2019-11-15,3107.919811917236,3066.5184158360353
2019-11-18,3117.9098560441344,3097.7571366187476
2019-11-19,3127.4500562882167,3087.611294650269
2019-11-20,3114.659948884364,3092.8160170269257
2019-11-21,3108.4899962018244,3072.396829569043
2019-11-22,3111.4100417245936,3076.4712117433373
2019-11-25,3117.4399554276897,3083.4899940455216
2019-11-26,3134.8502746853046,3109.836662602611
2019-11-27,3145.490013719391,3109.4229924715182
2019-11-29,3147.1797935276118,3128.166010047571
2019-12-02,3143.850017589284,3104.1036601884116
2019-12-03,3087.4100110020663,3081.3442817032046
2019-12-04,3103.5001673997613,3044.9620832125947
2019-12-05,3119.2099621704256,3099.770331256732
2019-12-06,3134.619980404532,3082.3145261924947
2019-12-09,3141.8601030885475,3132.1913248556666
2019-12-10,3135.359930613049,3100.229129038489
2019-12-11,3135.7499624509364,3104.449996999465
2019-12-12,3141.2301067590306,3112.618459925725
2019-12-13,3166.649867697706,3141.212915273063
2019-12-16,3183.6300416501763,3135.8695865407935
2019-12-17,3195.399762730667,3170.7221009362547
2019-12-18,3195.2099400731095,3158.487851578684
2019-12-19,3192.3199796507834,3162.0708437790745
2019-12-20,3223.330196932511,3173.760696081008
2019-12-23,3226.0500332749507,3196.9652624215814
2019-12-24,3225.450122045877,3194.1530218420667
2019-12-26,3227.200072054984,3187.945820939931
2019-12-27,3247.229943986895,3202.8028463754163
2019-12-30,3240.090104971023,3199.8917547515885
2019-12-31,3215.1799999600917,3181.496148454462
2020-01-02,3244.66984520157,3193.9864793217566
2020-01-03,3226.3601963342808,3227.765600312123
2020-01-06,3217.5499179319013,3183.4258927543124
2020-01-07,3241.8601117137587,3208.6214480634953
2020-01-08,3238.5901478203596,3197.309450296889
2020-01-09,3266.029908360215,3224.63674986604
2020-01-10,3281.80990169858,3241.333980611962
2020-01-13,3271.130049197236,3228.5313377495913
2020-01-14,3285.350273340009,3254.5585311924515
2020-01-15,3282.2701321041677,3242.4141789802525
2020-01-16,3302.970113832853,3254.9560843054496
2020-01-17,3323.6600671947235,3284.781163523294
2020-01-21,3321.0301279976557,3289.385616514919
2020-01-22,3330.019842534821,3278.1588598662347
2020-01-23,3315.7698914475623,3289.9733504414326
2020-01-24,3333.099983770662,3276.740562273917
2020-01-27,3247.159745419194,3257.299140580435
2020-01-28,3255.350055858871,3182.07707741778
2020-01-29,3289.4601129541115,3259.941615236021
2020-01-30,3256.4499528048327,3234.2894110808265
2020-01-31,3282.3299441490963,3238.0769103330385
2020-02-03,3235.660073930776,3185.6274774260237
2020-02-04,3280.6100792404322,3232.6350887124136
2020-02-05,3324.910031486943,3276.870931042504
2020-02-06,3344.919846685225,3303.7784718292824
2020-02-07,3335.5401003101724,3307.2568824900372
2020-02-10,3318.280206554773,3282.222855517757
2020-02-11,3365.8701794283115,3311.200895895745
2020-02-12,3370.5000614929304,3321.603177529905
2020-02-13,3365.899906372797,3341.4213792908413
2020-02-14,3378.0800741807616,3324.6346095555054
2020-02-18,3369.0402178095246,3336.5963022293
2020-02-19,3380.389821951685,3317.816752745566
2020-02-20,3380.449992152571,3353.835781095113
2020-02-21,3360.4999889992177,3315.23695538257
2020-02-24,3257.6100199516804,3291.995857134316
2020-02-25,3238.9400661909895,3142.6047093245143
2020-02-26,3139.8999155322963,3117.1040051394084
2020-02-27,3062.5400194583926,3105.50655707455
2020-02-28,2916.899838993122,2928.313553051703
2020-03-02,2974.280004969187,2902.119458932575
2020-03-03,3096.4598957401176,3104.716465031961
2020-03-04,3045.750026319438,2973.823714279133
2020-03-05,3075.700101966504,3142.0889647454896
2020-03-06,2954.1999912032043,2946.339900556486
2020-03-09,2863.8898920123756,2919.911930597009
2020-03-10,2813.4799782062328,2662.1855896374473
2020-03-11,2825.60015489129,2915.7222222043492
2020-03-12,2630.860195112982,2666.4655533314362
2020-03-13,2569.9899784075387,2430.7509402954747
2020-03-16,2508.590049040722,2762.485912033153
2020-03-17,2425.659932435374,2253.8518032358843
2020-03-18,2436.5000597277685,2584.002830250829
2020-03-19,2393.4799777959415,2283.1958790025965
2020-03-20,2431.9400180748926,2439.092034393325
2020-03-23,2290.709990994219,2297.8910179452214
2020-03-24,2344.440010527833,2216.728580068884
2020-03-25,2457.770046663063,2524.43683846519
2020-03-26,2501.290114311778,2478.218244753516
2020-03-27,2555.8700379329093,2654.062075283873
2020-03-30,2558.979906113236,2496.6514574261964
2020-03-31,2614.689990858751,2637.497362242284
2020-04-01,2498.080141541286,2558.0698318248324
2020-04-02,2458.5400819720235,2412.682330387688
2020-04-03,2514.919918358355,2530.67090106415
2020-04-06,2578.280035281423,2462.0154483071383
2020-04-07,2738.649916739232,2721.4827853768656
2020-04-08,2684.9999450621544,2673.683649424056
2020-04-09,2776.9899747723684,2756.963863478013
2020-04-13,2782.4599116356694,2796.349557829526
2020-04-14,2805.100024186977,2725.588506197455
2020-04-15,2795.6398717994307,2871.5024968923535
2020-04-16,2799.3401600759535,2718.077080375515
2020-04-17,2842.4299033415446,2799.8326245177304
2020-04-20,2845.620177534365,2878.1115487789793
2020-04-21,2784.810131029808,2790.7114667441056
2020-04-22,2787.8899141096917,2698.9930983277736
2020-04-23,2810.41989370402,2824.2742615360476
2020-04-24,2812.6399234075507,2786.7867937601113
2020-04-27,2854.649826460809,2828.3135444264917
2020-04-28,2909.960030079601,2877.726531124499
2020-04-29,2918.4599663446716,2859.943729670922
2020-04-30,2930.909825588751,2956.8077247308975
2020-05-01,2869.0901374395617,2873.5472092546115
2020-05-04,2815.010020457339,2795.6755083172175
2020-05-05,2868.8798998924176,2822.031130773248
2020-05-06,2883.1398793464905,2873.6378227118985
2020-05-07,2878.2600044234277,2830.826366625406
2020-05-08,2908.8300480331964,2890.089716626826
2020-05-11,2915.4598729653662,2921.331660813157
2020-05-12,2939.500017155151,2904.7257598364376
2020-05-13,2865.860107935441,2856.714237400738
2020-05-14,2794.539974853469,2791.851119001367
2020-05-15,2829.949958997022,2828.0202146971715
2020-05-18,2913.860169380496,2837.942209192115
2020-05-19,2948.59001536046,2975.7398486525926
2020-05-20,2953.629806918616,2892.1337126771687
2020-05-21,2969.949899441126,2979.1924720843963
2020-05-22,2948.0500952542934,2915.60904492173
2020-05-26,3004.080013269995,2935.277537492366
2020-05-27,3015.649883326114,3000.547521059634
2020-05-28,3046.60995877377,3006.3843887015537
2020-05-29,3025.1700268365676,3026.1302429590432
2020-06-01,3038.779953227495,3010.086288679886
2020-06-02,3064.779926817573,3038.8533751988143
2020-06-03,3098.900012279628,3055.6824073371536
2020-06-04,3111.5601090708515,3111.178672975948
2020-06-05,3163.840134209895,3073.207694657176
2020-06-08,3199.9200490722433,3211.4132737534237
2020-06-09,3213.320096071984,3197.486379339971
2020-06-10,3213.42002158417,3173.4132848020818
2020-06-11,3123.530039331672,3166.5578216165886
2020-06-12,3071.040134801442,2925.2989543561125
2020-06-15,2993.759928428117,3066.231532913953
2020-06-16,3131.000098140503,3007.0684665806766
2020-06-17,3136.1299659220094,3138.9733660698403
2020-06-18,3101.639905355696,3080.0180301920045
2020-06-19,3140.2899473701837,3087.0275004392897
2020-06-22,3094.419839405309,3083.696650033089
2020-06-23,3138.7000930741488,3090.7995989853225
2020-06-24,3114.3999276591057,3122.5569295947207
2020-06-25,3046.5999304069555,2997.6862131139205
2020-06-26,3073.1998152261076,3067.034876726975
2020-06-29,3018.589985582512,2970.1719561348727
2020-06-30,3050.2001140933135,3045.842430556513
2020-07-01,3105.919869049685,3079.5954061619705
2020-07-02,3143.63978004214,3091.6656200909347
2020-07-06,3155.289877032774,3119.4431216988596
2020-07-07,3166.43998830652,3159.923698812927
2020-07-08,3153.070026407222,3108.0705955754092
2020-07-09,3176.17001120816,3143.8081133422384
2020-07-10,3152.4701151781483,3113.086927918339
2020-07-13,3205.080001954193,3159.534025130997
2020-07-14,3141.110124513216,3140.053206282173
2020-07-15,3225.97983470725,3157.251139056898
2020-07-16,3208.3599942144065,3207.8019872323785
2020-07-17,3224.2098279645143,3166.369073426904
2020-07-20,3224.290054899029,3198.0866487250023
2020-07-21,3268.520166733797,3215.866584930918
2020-07-22,3254.860098508798,3228.771302241221
2020-07-23,3271.640063280938,3239.283895910339
2020-07-24,3218.57997446612,3194.6050146606285
2020-07-27,3219.8399671251536,3172.6826466484636
2020-07-28,3234.270070659113,3210.895380238653
2020-07-29,3227.220128788613,3179.3407659012883
2020-07-30,3231.76011370786,3236.122095116152
2020-07-31,3270.4499110336474,3186.5314630631474
2020-08-03,3288.2599323400063,3243.7235971614427
2020-08-04,3289.919985203742,3270.1293614515453
2020-08-05,3317.370132266369,3264.3594689737074
2020-08-06,3323.1697516886925,3299.4132670173713
2020-08-07,3340.0500001289765,3304.746209226869
2020-08-10,3356.039872858528,3303.854759048263
2020-08-11,3370.339965779858,3317.852568341332
2020-08-12,3355.460018363083,3298.355990630371
2020-08-13,3372.9498482432973,3355.961436703801
2020-08-14,3368.659856182494,3321.3374258093245
2020-08-17,3380.8600807240873,3328.6602825195587
2020-08-18,3387.0400617734413,3341.9908472635143
2020-08-19,3392.510177714721,3342.4890422006138
2020-08-20,3360.479932265589,3333.9104907028377
2020-08-21,3386.0100052392227,3336.6385646323033
2020-08-24,3418.090034366469,3353.7401534544188
2020-08-25,3435.949839350942,3395.3374608444574
2020-08-26,3449.969854313386,3393.1133123474137
2020-08-27,3485.140053043288,3437.3455731179274
2020-08-28,3494.689923498227,3435.2697011873533
2020-08-31,3509.7299666280746,3460.786880546512
2020-09-01,3507.4399174348223,3447.896847630473
2020-09-02,3543.7601549447577,3479.1187350831756
2020-09-03,3564.739856476372,3538.3548652318136
2020-09-04,3453.600123100187,3375.077294631774
2020-09-08,3371.880036397779,3381.1594991046877
2020-09-09,3369.8199233293417,3262.5439764243492
2020-09-10,3412.5601063802605,3401.7412893673463
2020-09-11,3352.700068553386,3284.7406919000787
2020-09-14,3363.5600735014305,3312.332668721938
2020-09-15,3407.730015135312,3361.804034841043
2020-09-16,3411.2299151535262,3363.640658591903
2020-09-17,3346.8599775078474,3352.368774292554
2020-09-18,3357.379734296119,3295.582072738325
2020-09-21,3285.57018109801,3280.779845164361
2020-09-22,3295.750047882466,3216.1298295597953
2020-09-23,3320.1100253424374,3298.9601997309364
2020-09-24,3226.1399304203223,3190.758777831361
2020-09-25,3236.6600453645515,3221.4677859527
2020-09-28,3333.899746024108,3260.637870417704
2020-09-29,3350.9200334438356,3333.085657532356
2020-09-30,3341.2100672758243,3283.735706282896
2020-10-01,3385.869966259779,3342.3597478999
2020-10-02,3338.9400748162006,3339.5514470359194
2020-10-05,3367.269852910831,3287.3197729511594
2020-10-06,3408.740014935902,3385.209168517904
2020-10-07,3384.5601899226313,3310.0684067576367
2020-10-08,3434.28011627635,3396.944148470502
2020-10-09,3459.669792114583,3398.3885914477287
2020-10-12,3500.0200004600633,3438.708714692766
2020-10-13,3534.010075309489,3498.7327879482477
2020-10-14,3515.470132161427,3444.762983000983
2020-10-15,3453.7201053460017,3444.4997383721056
2020-10-16,3493.500129406894,3412.594847508153
2020-10-19,3493.6598669640084,3451.641726323724
2020-10-20,3439.3798989574134,3375.179369079706
2020-10-21,3439.9099697747442,3419.9381191079738
2020-10-22,3438.4999097694526,3386.6357036972477
2020-10-23,3464.899943564233,3406.6165082629595
2020-10-26,3441.419955292222,3417.5617543289263
2020-10-27,3403.1499167488073,3329.829303565348
2020-10-28,3342.4800883016724,3361.1550562457705
2020-10-29,3277.1699912671465,3195.575975461834
2020-10-30,3293.5900093018427,3304.893769481423
2020-11-02,3296.199891765282,3205.531994772755
2020-11-03,3336.2499654182466,3305.7375849176606
2020-11-04,3406.459994109464,3344.214995760558
2020-11-05,3485.7399642723617,3432.7178399890545
2020-11-06,3508.3399633564118,3480.0857561688467
2020-11-09,3583.040193288762,3448.204145442142
2020-11-10,3543.26016922787,3565.6284414073166
2020-11-11,3563.21984259208,3466.8680105515527
2020-11-12,3562.670073197078,3549.172607776855
2020-11-13,3552.5700751911795,3462.415057530016
