Date,Open,High,Low,Close,Volume,Close_Direction,RSI,MACD,Signal_Line,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope,BB_UpperBreak,BB_LowerBreak,BB_UpperBreak_Streak,BB_LowerBreak_Streak,BB_Squeeze
1995-08-24,557.1400146484375,558.6300048828125,555.2000122070312,557.4600219726562,299200000,0.0,73.04996,5.63341,5.831,1.0,0.0,1.0,0.0,1.0,0.0,6.33067,0.0,0.0,0.0,3.0,0.0,0.04537,0.0,0.0,0.0,0.0,0.0
1995-08-25,557.4600219726562,561.3099975585938,557.4600219726562,560.0999755859375,255990000,0.0,68.79026,5.48829,5.76246,0.0,0.0,0.0,0.0,0.0,0.0,-4.2597,0.0,0.0,0.0,4.0,0.0,-0.14512,0.0,0.0,0.0,0.0,0.0
1995-08-28,560.0999755859375,562.219970703125,557.989990234375,559.0499877929688,267860000,1.0,61.65653,5.09746,5.62946,0.0,0.0,0.0,0.0,0.0,0.0,-7.13373,0.0,0.0,0.0,5.0,0.0,-0.39083,0.0,0.0,0.0,0.0,0.0
1995-08-29,559.0499877929688,560.010009765625,555.7100219726562,560.0,311290000,0.0,62.61882,4.78263,5.46009,0.0,0.0,0.0,0.0,0.0,0.0,0.96229,0.0,0.0,0.0,6.0,0.0,-0.31483,0.0,0.0,0.0,0.0,0.0
1995-08-30,560.0,561.52001953125,559.489990234375,560.9199829101562,329840000,1.0,60.33083,4.41206,5.25049,0.0,0.0,0.0,0.0,0.0,0.0,-2.28799,0.0,0.0,0.0,7.0,0.0,-0.37057,0.0,0.0,0.0,0.0,0.0
1995-08-31,561.0900268554688,562.3599853515625,560.489990234375,561.8800048828125,300920000,0.0,62.30827,4.16398,5.03319,0.0,0.0,0.0,0.0,0.0,0.0,1.97744,0.0,0.0,0.0,8.0,0.0,-0.24808,0.0,0.0,0.0,0.0,0.0
1995-09-01,561.8800048828125,564.6199951171875,561.010009765625,563.8400268554688,256730000,0.0,61.90715,3.911,4.80875,0.0,0.0,0.0,0.0,0.0,0.0,-0.40112,0.0,0.0,0.0,9.0,0.0,-0.25298,0.0,0.0,0.0,0.0,1.0
1995-09-05,563.8599853515625,569.2000122070312,563.8400268554688,569.1699829101562,332670000,0.0,51.41768,3.33956,4.51491,0.0,0.0,0.0,0.0,0.0,0.0,-10.48947,0.0,0.0,0.0,10.0,0.0,-0.57144,0.0,0.0,0.0,0.0,1.0
1995-09-06,569.1699829101562,570.530029296875,569.0,570.1699829101562,369540000,1.0,49.55228,2.78599,4.16913,0.0,0.0,0.0,0.0,0.0,0.0,-1.8654,0.0,0.0,0.0,11.0,0.0,-0.55357,0.0,1.0,0.0,1.0,1.0
1995-09-07,570.1699829101562,571.1099853515625,569.22998046875,570.2899780273438,321720000,1.0,53.6826,2.47529,3.83036,0.0,0.0,0.0,0.0,0.0,0.0,4.13031,0.0,0.0,0.0,12.0,0.0,-0.3107,0.0,0.0,0.0,0.0,1.0
1995-09-08,570.2899780273438,572.6799926757812,569.27001953125,572.6799926757812,317940000,1.0,60.25731,2.49403,3.56309,0.0,0.0,0.0,0.0,0.0,0.0,6.57472,0.0,0.0,0.0,13.0,0.0,0.01873,0.0,0.0,0.0,0.0,1.0
1995-09-11,572.6799926757812,575.1500244140625,572.6799926757812,573.9099731445312,296840000,0.0,62.46431,2.59197,3.36887,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0,0.0,0.0,14.0,0.0,0.09794,0.0,0.0,0.0,0.0,1.0
1995-09-12,573.9099731445312,576.510009765625,573.1099853515625,576.510009765625,344540000,1.0,58.7738,2.5219,3.19947,0.0,0.0,0.0,0.0,0.0,0.0,-3.69051,0.0,0.0,0.0,15.0,0.0,-0.07007,0.0,0.0,0.0,0.0,1.0
1995-09-13,576.510009765625,579.719970703125,575.469970703125,578.77001953125,384380000,1.0,64.53099,2.7374,3.10706,0.0,0.0,0.0,0.0,0.0,0.0,5.75719,0.0,0.0,0.0,16.0,0.0,0.21551,0.0,0.0,0.0,0.0,1.0
1995-09-14,578.77001953125,583.989990234375,578.77001953125,583.6099853515625,382880000,1.0,65.44557,2.9277,3.07119,0.0,0.0,0.0,0.0,0.0,0.0,0.91458,0.0,0.0,0.0,17.0,0.0,0.1903,1.0,0.0,1.0,0.0,1.0
1995-09-15,583.6099853515625,585.0700073242188,581.7899780273438,583.3499755859375,459370000,0.0,69.55727,3.2995,3.11685,0.0,0.0,0.0,0.0,0.0,0.0,4.1117,1.0,0.0,1.0,0.0,0.0,0.3718,1.0,0.0,2.0,0.0,0.0
1995-09-18,583.3499755859375,583.3699951171875,579.3599853515625,582.77001953125,326090000,0.0,61.70002,3.29872,3.15323,0.0,0.0,0.0,0.0,0.0,0.0,-7.85725,0.0,0.0,2.0,0.0,0.0,-0.00078,0.0,0.0,0.0,0.0,0.0
1995-09-19,582.780029296875,584.239990234375,580.75,584.2000122070312,371170000,1.0,56.52646,3.06907,3.13639,0.0,0.0,0.0,0.0,0.0,0.0,-5.17356,0.0,1.0,0.0,1.0,0.0,-0.22966,0.0,0.0,0.0,0.0,0.0
1995-09-20,584.2000122070312,586.77001953125,584.1799926757812,586.77001953125,400050000,0.0,58.81954,2.97222,3.10356,0.0,0.0,0.0,0.0,0.0,0.0,2.29309,0.0,0.0,0.0,2.0,0.0,-0.09684,0.0,0.0,0.0,0.0,0.0
1995-09-21,586.77001953125,586.7899780273438,580.9099731445312,583.0,367100000,0.0,50.87255,2.5378,2.99041,0.0,0.0,0.0,0.0,0.0,0.0,-7.94699,0.0,0.0,0.0,3.0,0.0,-0.43442,0.0,0.0,0.0,0.0,0.0
1995-09-22,583.0,583.0,578.25,581.72998046875,370790000,1.0,42.19828,1.70983,2.73429,0.0,0.0,0.0,0.0,0.0,0.0,-8.67427,0.0,0.0,0.0,4.0,0.0,-0.82797,0.0,0.0,0.0,0.0,0.0
1995-09-25,581.72998046875,582.1400146484375,579.5,581.8099975585938,273120000,1.0,47.22112,1.27938,2.44331,0.0,0.0,0.0,0.0,0.0,0.0,5.02283,0.0,0.0,0.0,5.0,0.0,-0.43045,0.0,0.0,0.0,0.0,0.0
1995-09-26,581.8099975585938,584.6599731445312,580.6500244140625,581.4099731445312,363630000,0.0,52.51477,1.21074,2.1968,0.0,0.0,0.0,0.0,0.0,0.0,5.29366,0.0,0.0,0.0,6.0,0.0,-0.06864,0.0,0.0,0.0,0.0,0.0
1995-09-27,581.4099731445312,581.4199829101562,574.6799926757812,581.0399780273438,411300000,1.0,49.85991,1.00356,1.95815,0.0,0.0,0.0,0.0,0.0,0.0,-2.65487,0.0,0.0,0.0,7.0,0.0,-0.20718,0.0,0.0,0.0,0.0,0.0
1995-09-28,581.0399780273438,585.8800048828125,580.6900024414062,585.8699951171875,367720000,1.0,53.77174,1.04679,1.77588,0.0,0.0,0.0,0.0,0.0,0.0,3.91183,0.0,0.0,0.0,8.0,0.0,0.04322,0.0,0.0,0.0,0.0,0.0
1995-09-29,585.8699951171875,587.6099853515625,584.0,584.4099731445312,335250000,1.0,60.48508,1.50747,1.7222,0.0,0.0,0.0,0.0,0.0,0.0,6.71335,0.0,0.0,0.0,9.0,0.0,0.46068,0.0,0.0,0.0,0.0,0.0
1995-10-02,584.4099731445312,585.0499877929688,580.5399780273438,581.719970703125,304990000,0.0,61.41765,1.91903,1.76156,0.0,0.0,0.0,0.0,0.0,0.0,0.93257,1.0,0.0,1.0,0.0,0.0,0.41156,0.0,0.0,0.0,0.0,0.0
1995-10-03,581.719970703125,582.3400268554688,578.47998046875,582.3400268554688,385940000,0.0,57.77289,2.05129,1.81951,0.0,0.0,0.0,0.0,0.0,0.0,-3.64476,0.0,0.0,2.0,0.0,0.0,0.13226,0.0,0.0,0.0,0.0,0.0
1995-10-04,582.3400268554688,582.3400268554688,579.9099731445312,581.469970703125,339380000,1.0,54.25609,1.96083,1.84777,0.0,0.0,0.0,0.0,0.0,0.0,-3.51679,0.0,0.0,3.0,0.0,0.0,-0.09047,0.0,0.0,0.0,0.0,0.0
1995-10-05,581.469970703125,582.6300048828125,579.5800170898438,582.6300048828125,367480000,1.0,60.73864,2.29758,1.93773,0.0,0.0,0.0,0.0,0.0,0.0,6.48255,0.0,0.0,4.0,0.0,0.0,0.33675,0.0,0.0,0.0,0.0,0.0
1995-10-06,582.6300048828125,584.5399780273438,582.0999755859375,582.489990234375,313680000,0.0,62.38926,2.65888,2.08196,0.0,0.0,0.0,0.0,0.0,0.0,1.65062,0.0,0.0,5.0,0.0,0.0,0.3613,0.0,0.0,0.0,0.0,0.0
1995-10-09,582.489990234375,582.489990234375,576.3499755859375,578.3699951171875,275320000,0.0,61.42037,2.86856,2.23928,0.0,0.0,0.0,0.0,0.0,0.0,-0.96889,0.0,0.0,6.0,0.0,0.0,0.20969,0.0,0.0,0.0,0.0,0.0
1995-10-10,578.3699951171875,578.3699951171875,571.5499877929688,577.52001953125,412710000,0.0,60.63177,2.96665,2.38476,0.0,0.0,0.0,0.0,0.0,0.0,-0.7886,0.0,0.0,7.0,0.0,0.0,0.09809,0.0,0.0,0.0,0.0,0.0
1995-10-11,577.52001953125,579.52001953125,577.0800170898438,579.4600219726562,340740000,1.0,55.16501,2.76958,2.46172,0.0,0.0,0.0,0.0,0.0,0.0,-5.46676,0.0,0.0,8.0,0.0,0.0,-0.19707,0.0,0.0,0.0,0.0,0.0
1995-10-12,579.4600219726562,583.1199951171875,579.4600219726562,583.0999755859375,344060000,1.0,61.03506,2.95616,2.56061,0.0,0.0,0.0,0.0,0.0,0.0,5.87004,0.0,0.0,9.0,0.0,0.0,0.18658,0.0,0.0,0.0,0.0,0.0
1995-10-13,583.0999755859375,587.3900146484375,583.0999755859375,584.5,374680000,1.0,64.64316,3.33828,2.71614,0.0,0.0,0.0,0.0,0.0,0.0,3.6081,0.0,0.0,10.0,0.0,0.0,0.38212,0.0,0.0,0.0,0.0,0.0
1995-10-16,584.5,584.8599853515625,582.6300048828125,583.030029296875,300750000,0.0,67.27866,3.8174,2.93639,0.0,0.0,0.0,0.0,0.0,0.0,2.6355,0.0,0.0,11.0,0.0,0.0,0.47912,1.0,0.0,1.0,0.0,0.0
1995-10-17,583.030029296875,586.780029296875,581.9000244140625,586.780029296875,356380000,1.0,61.45946,3.8924,3.1276,0.0,0.0,0.0,0.0,0.0,0.0,-5.8192,0.0,0.0,12.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
1995-10-18,586.780029296875,589.77001953125,586.27001953125,587.4400024414062,411270000,0.0,64.90139,4.17723,3.33752,0.0,0.0,0.0,0.0,0.0,0.0,3.44193,0.0,0.0,13.0,0.0,0.0,0.28483,0.0,0.0,0.0,0.0,0.0
1995-10-19,587.4400024414062,590.6599731445312,586.3400268554688,590.6500244140625,406620000,1.0,61.68156,4.20601,3.51122,0.0,0.0,0.0,0.0,0.0,0.0,-3.21983,0.0,0.0,14.0,0.0,0.0,0.02878,0.0,0.0,0.0,0.0,0.0
1995-10-20,590.6500244140625,590.6599731445312,586.780029296875,587.4600219726562,389360000,1.0,63.35221,4.30587,3.67015,0.0,0.0,0.0,0.0,0.0,0.0,1.67065,0.0,0.0,15.0,0.0,0.0,0.09985,0.0,0.0,0.0,0.0,0.0
1995-10-23,587.4600219726562,587.4600219726562,583.72998046875,585.0599975585938,330750000,1.0,64.77448,4.44272,3.82467,0.0,0.0,0.0,0.0,0.0,0.0,1.42227,0.0,0.0,16.0,0.0,0.0,0.13686,0.0,0.0,0.0,0.0,0.0
1995-10-24,585.0599975585938,587.3099975585938,584.75,586.5399780273438,415540000,1.0,69.6021,4.90855,4.04144,0.0,0.0,0.0,0.0,0.0,0.0,4.82763,0.0,0.0,17.0,0.0,0.0,0.46583,1.0,0.0,1.0,0.0,0.0
1995-10-25,586.5399780273438,587.1900024414062,581.4099731445312,582.469970703125,433620000,0.0,70.60837,5.31251,4.29566,1.0,0.0,1.0,0.0,1.0,0.0,1.00627,0.0,0.0,18.0,0.0,0.0,0.40396,1.0,0.0,2.0,0.0,0.0
1995-10-26,582.469970703125,582.6300048828125,572.530029296875,576.719970703125,464270000,1.0,66.11243,5.38737,4.514,0.0,0.0,0.0,0.0,0.0,0.0,-4.49594,0.0,0.0,19.0,0.0,0.0,0.07486,0.0,0.0,0.0,0.0,0.0
1995-10-27,576.719970703125,579.7100219726562,573.2100219726562,579.7000122070312,379230000,1.0,67.68409,5.51306,4.71381,0.0,0.0,0.0,0.0,0.0,0.0,1.57166,0.0,0.0,20.0,0.0,0.0,0.12569,0.0,0.0,0.0,0.0,0.0
1995-10-30,579.7000122070312,583.7899780273438,579.7000122070312,583.25,319160000,1.0,73.24516,6.08319,4.98769,1.0,0.0,1.0,0.0,1.0,0.0,5.56107,0.0,0.0,21.0,0.0,0.0,0.57012,1.0,0.0,1.0,0.0,0.0
1995-10-31,583.25,586.7100219726562,581.5,581.5,377390000,1.0,75.91042,6.77963,5.34607,1.0,0.0,2.0,0.0,0.0,0.0,2.66526,0.0,0.0,22.0,0.0,0.0,0.69644,1.0,0.0,2.0,0.0,0.0
1995-11-01,581.5,584.239990234375,581.0399780273438,584.219970703125,378090000,0.0,77.42414,7.44744,5.76635,1.0,0.0,3.0,0.0,0.0,0.0,1.51372,0.0,0.0,23.0,0.0,0.0,0.66781,1.0,0.0,3.0,0.0,0.0
1995-11-02,584.219970703125,589.719970703125,584.219970703125,589.719970703125,397070000,1.0,69.84307,7.5659,6.12626,0.0,0.0,0.0,0.0,0.0,0.0,-7.58108,0.0,0.0,24.0,0.0,0.0,0.11846,0.0,0.0,0.0,0.0,0.0
1995-11-03,589.719970703125,590.5700073242188,588.6500244140625,590.5700073242188,348500000,1.0,70.84732,7.67699,6.4364,1.0,0.0,1.0,0.0,1.0,0.0,1.00425,0.0,0.0,25.0,0.0,0.0,0.11109,0.0,0.0,0.0,0.0,0.0
1995-11-06,590.5700073242188,590.6400146484375,588.3099975585938,588.4600219726562,309100000,0.0,72.38932,7.83928,6.71698,1.0,0.0,2.0,0.0,0.0,0.0,1.542,0.0,0.0,26.0,0.0,0.0,0.16229,0.0,0.0,0.0,0.0,0.0
1995-11-07,588.4600219726562,588.4600219726562,584.239990234375,586.3200073242188,364680000,1.0,70.92387,7.81806,6.9372,1.0,0.0,3.0,0.0,0.0,0.0,-1.46545,0.0,0.0,27.0,0.0,0.0,-0.02122,0.0,0.0,0.0,0.0,0.0
1995-11-08,586.3200073242188,591.7100219726562,586.3200073242188,591.7100219726562,359780000,0.0,73.2198,7.94447,7.13865,1.0,0.0,4.0,0.0,0.0,0.0,2.29593,0.0,0.0,28.0,0.0,0.0,0.12642,0.0,0.0,0.0,0.0,0.0
1995-11-09,591.7100219726562,593.9000244140625,590.8900146484375,593.260009765625,380760000,0.0,64.26217,7.57247,7.22541,0.0,0.0,0.0,0.0,0.0,0.0,-8.95763,0.0,0.0,29.0,0.0,0.0,-0.37201,0.0,0.0,0.0,0.0,0.0
1995-11-10,593.260009765625,593.260009765625,590.3900146484375,592.719970703125,298690000,0.0,63.24901,7.14845,7.21002,0.0,0.0,0.0,0.0,0.0,0.0,-1.01316,0.0,1.0,0.0,1.0,0.0,-0.42402,0.0,0.0,0.0,0.0,0.0
1995-11-13,592.719970703125,593.719970703125,590.5800170898438,592.2999877929688,295840000,1.0,49.45188,5.97455,6.96293,0.0,0.0,0.0,0.0,0.0,0.0,-13.79714,0.0,0.0,0.0,2.0,0.0,-1.1739,0.0,0.0,0.0,0.0,0.0
1995-11-14,592.2999877929688,592.2999877929688,588.97998046875,589.2899780273438,354420000,0.0,55.11663,5.39517,6.64938,0.0,0.0,0.0,0.0,0.0,0.0,5.66475,0.0,0.0,0.0,3.0,0.0,-0.57938,0.0,0.0,0.0,0.0,0.0
1995-11-15,589.2899780273438,593.969970703125,588.3599853515625,593.9600219726562,376100000,1.0,48.29732,4.40192,6.19989,0.0,0.0,0.0,0.0,0.0,0.0,-6.8193,0.0,0.0,0.0,4.0,0.0,-0.99325,0.0,0.0,0.0,0.0,0.0
1995-11-16,593.9600219726562,597.9099731445312,593.52001953125,597.3400268554688,423280000,1.0,53.04924,3.93654,5.74722,0.0,0.0,0.0,0.0,0.0,0.0,4.75192,0.0,0.0,0.0,5.0,0.0,-0.46539,0.0,0.0,0.0,0.0,0.0
1995-11-17,597.3400268554688,600.1400146484375,597.2999877929688,600.0700073242188,437200000,1.0,54.49452,3.64353,5.32648,0.0,0.0,0.0,0.0,0.0,0.0,1.44528,0.0,0.0,0.0,6.0,0.0,-0.29301,0.0,0.0,0.0,0.0,0.0
1995-11-20,600.0700073242188,600.4000244140625,596.1699829101562,596.8499755859375,333150000,1.0,56.79961,3.5599,4.97316,0.0,0.0,0.0,0.0,0.0,0.0,2.30509,0.0,0.0,0.0,7.0,0.0,-0.08363,0.0,0.0,0.0,0.0,0.0
1995-11-21,596.8499755859375,600.280029296875,595.4199829101562,600.239990234375,408320000,0.0,57.02908,3.47217,4.67296,0.0,0.0,0.0,0.0,0.0,0.0,0.22947,0.0,0.0,0.0,8.0,0.0,-0.08774,0.0,0.0,0.0,0.0,0.0
1995-11-22,600.239990234375,600.7100219726562,598.4000244140625,598.4000244140625,404980000,1.0,56.45347,3.33115,4.4046,0.0,0.0,0.0,0.0,0.0,0.0,-0.57561,0.0,0.0,0.0,9.0,0.0,-0.14102,0.0,0.0,0.0,0.0,0.0
1995-11-24,598.4000244140625,600.239990234375,598.4000244140625,599.969970703125,125870000,1.0,58.44723,3.32709,4.1891,0.0,0.0,0.0,0.0,0.0,0.0,1.99376,0.0,0.0,0.0,10.0,0.0,-0.00406,0.0,0.0,0.0,0.0,0.0
1995-11-27,599.969970703125,603.3499755859375,599.969970703125,601.3200073242188,359130000,1.0,63.25227,3.6689,4.08506,0.0,0.0,0.0,0.0,0.0,0.0,4.80504,0.0,0.0,0.0,11.0,0.0,0.34181,0.0,0.0,0.0,0.0,0.0
1995-11-28,601.3200073242188,606.4500122070312,599.02001953125,606.4500122070312,408860000,0.0,63.80632,3.94196,4.05644,0.0,0.0,0.0,0.0,0.0,0.0,0.55405,0.0,0.0,0.0,12.0,0.0,0.27306,0.0,0.0,0.0,0.0,0.0
1995-11-29,606.4500122070312,607.6599731445312,605.469970703125,607.6400146484375,398280000,0.0,58.02591,3.82219,4.00959,0.0,0.0,0.0,0.0,0.0,0.0,-5.78041,0.0,0.0,0.0,13.0,0.0,-0.11976,0.0,0.0,0.0,0.0,0.0
1995-11-30,607.6400146484375,608.6900024414062,605.3699951171875,605.3699951171875,440050000,1.0,56.51795,3.60583,3.92884,0.0,0.0,0.0,0.0,0.0,0.0,-1.50796,0.0,0.0,0.0,14.0,0.0,-0.21636,0.0,0.0,0.0,0.0,0.0
1995-12-01,605.3699951171875,608.1099853515625,605.3699951171875,606.97998046875,393310000,0.0,58.56769,3.53482,3.85003,0.0,0.0,0.0,0.0,0.0,0.0,2.04974,0.0,0.0,0.0,15.0,0.0,-0.07101,0.0,0.0,0.0,0.0,0.0
1995-12-04,606.97998046875,613.8300170898438,606.8400268554688,613.6799926757812,405480000,0.0,46.43172,2.72016,3.62406,0.0,0.0,0.0,0.0,0.0,0.0,-12.13597,0.0,0.0,0.0,16.0,0.0,-0.81466,0.0,0.0,0.0,0.0,0.0
1995-12-05,613.6799926757812,618.47998046875,613.1400146484375,617.6799926757812,437360000,1.0,36.51164,1.17579,3.13441,0.0,0.0,0.0,0.0,0.0,0.0,-9.92008,0.0,0.0,0.0,17.0,0.0,-1.54437,0.0,1.0,0.0,1.0,0.0
1995-12-06,617.6799926757812,621.1099853515625,616.6900024414062,620.1799926757812,417780000,0.0,41.66282,0.28826,2.56518,0.0,0.0,0.0,0.0,0.0,0.0,5.15118,0.0,0.0,0.0,18.0,0.0,-0.88753,0.0,0.0,0.0,0.0,0.0
1995-12-07,620.1799926757812,620.1900024414062,615.2100219726562,616.1699829101562,379260000,0.0,40.91554,-0.48059,1.95602,0.0,0.0,0.0,0.0,0.0,0.0,-0.74729,0.0,0.0,0.0,19.0,0.0,-0.76885,0.0,0.0,0.0,0.0,0.0
1995-12-08,616.1699829101562,617.8200073242188,614.3200073242188,617.47998046875,327900000,1.0,39.20312,-1.23623,1.31757,0.0,0.0,0.0,0.0,0.0,0.0,-1.71241,0.0,0.0,0.0,20.0,0.0,-0.75564,0.0,0.0,0.0,0.0,0.0
1995-12-11,617.47998046875,620.9000244140625,617.1400146484375,619.52001953125,342070000,0.0,49.13403,-1.12653,0.82875,0.0,0.0,0.0,0.0,0.0,0.0,9.93091,0.0,0.0,0.0,21.0,0.0,0.1097,0.0,0.0,0.0,0.0,0.0
1995-12-12,619.52001953125,619.5499877929688,617.6799926757812,618.780029296875,349860000,1.0,47.14257,-1.19288,0.42443,0.0,0.0,0.0,0.0,0.0,0.0,-1.99145,0.0,0.0,0.0,22.0,0.0,-0.06635,0.0,0.0,0.0,0.0,0.0
1995-12-13,618.780029296875,622.02001953125,618.27001953125,621.6900024414062,415290000,1.0,49.14774,-1.08209,0.12312,0.0,0.0,0.0,0.0,0.0,0.0,2.00517,0.0,0.0,0.0,23.0,0.0,0.11079,0.0,0.0,0.0,0.0,0.0
1995-12-14,621.6900024414062,622.8800048828125,616.1300048828125,616.9199829101562,465300000,1.0,52.84607,-0.69658,-0.04082,0.0,0.0,0.0,0.0,0.0,0.0,3.69833,0.0,0.0,0.0,24.0,0.0,0.38551,0.0,0.0,0.0,0.0,0.0
1995-12-15,616.9199829101562,617.719970703125,614.4600219726562,616.3400268554688,636800000,0.0,54.40769,-0.26135,-0.08492,0.0,0.0,0.0,0.0,0.0,0.0,1.56162,0.0,0.0,0.0,25.0,0.0,0.43522,0.0,0.0,0.0,0.0,0.0
1995-12-18,616.3400268554688,616.3400268554688,606.1300048828125,606.8099975585938,426270000,1.0,53.66401,0.03395,-0.06115,0.0,0.0,0.0,0.0,0.0,0.0,-0.74368,1.0,0.0,1.0,0.0,1.0,0.2953,0.0,0.0,0.0,0.0,0.0
1995-12-19,606.8099975585938,611.9400024414062,605.0499877929688,611.9299926757812,478280000,0.0,60.4982,0.83689,0.11846,0.0,0.0,0.0,0.0,0.0,0.0,6.83418,0.0,0.0,2.0,0.0,0.0,0.80294,0.0,0.0,0.0,0.0,0.0
1995-12-20,611.9299926757812,614.27001953125,605.9299926757812,605.9400024414062,437680000,1.0,56.81073,1.22271,0.33931,0.0,0.0,0.0,0.0,0.0,0.0,-3.68747,0.0,0.0,3.0,0.0,0.0,0.38582,0.0,0.0,0.0,0.0,0.0
1995-12-21,605.9400024414062,610.52001953125,605.9400024414062,610.489990234375,415810000,1.0,60.83772,1.8772,0.64689,0.0,0.0,0.0,0.0,0.0,0.0,4.027,0.0,0.0,4.0,0.0,0.0,0.6545,0.0,0.0,0.0,0.0,0.0
1995-12-22,610.489990234375,613.5,610.4500122070312,611.9500122070312,289600000,1.0,62.94535,2.576,1.03271,0.0,0.0,0.0,0.0,0.0,0.0,2.10762,0.0,0.0,5.0,0.0,0.0,0.69879,0.0,0.0,0.0,0.0,0.0
1995-12-26,611.9600219726562,614.5,611.9600219726562,614.2999877929688,217280000,1.0,67.2717,3.56718,1.5396,0.0,0.0,0.0,0.0,0.0,0.0,4.32635,0.0,0.0,6.0,0.0,0.0,0.99119,1.0,0.0,1.0,0.0,0.0
1995-12-27,614.2999877929688,615.72998046875,613.75,614.530029296875,252300000,1.0,70.89431,4.77136,2.18595,1.0,0.0,1.0,0.0,1.0,0.0,3.62261,0.0,0.0,7.0,0.0,0.0,1.20418,1.0,0.0,2.0,0.0,0.0
1995-12-28,614.530029296875,615.5,612.4000244140625,614.1199951171875,288660000,0.0,72.26838,5.85508,2.91978,1.0,0.0,2.0,0.0,0.0,0.0,1.37407,0.0,0.0,8.0,0.0,0.0,1.08372,1.0,0.0,3.0,0.0,0.0
1995-12-29,614.1199951171875,615.9299926757812,612.3599853515625,615.9299926757812,321250000,1.0,68.52735,6.42841,3.62151,0.0,0.0,0.0,0.0,0.0,0.0,-3.74103,0.0,0.0,9.0,0.0,0.0,0.57334,0.0,0.0,0.0,0.0,0.0
1996-01-02,615.9299926757812,620.739990234375,613.1699829101562,620.72998046875,364180000,1.0,71.87286,7.25027,4.34726,1.0,0.0,1.0,0.0,1.0,0.0,3.3455,0.0,0.0,10.0,0.0,0.0,0.82186,0.0,0.0,0.0,0.0,0.0
1996-01-03,620.72998046875,623.25,619.5599975585938,621.3200073242188,468950000,1.0,74.43792,8.20244,5.1183,1.0,0.0,2.0,0.0,0.0,0.0,2.56506,0.0,0.0,11.0,0.0,0.0,0.95217,0.0,0.0,0.0,0.0,0.0
1996-01-04,621.3200073242188,624.489990234375,613.9600219726562,617.7000122070312,512580000,1.0,76.1582,9.14215,5.92307,1.0,0.0,3.0,0.0,0.0,0.0,1.72027,0.0,0.0,12.0,0.0,0.0,0.9397,0.0,0.0,0.0,0.0,0.0
1996-01-05,617.7000122070312,617.7000122070312,612.02001953125,616.7100219726562,437110000,1.0,78.78108,10.264,6.79125,1.0,0.0,4.0,0.0,0.0,0.0,2.62289,0.0,0.0,13.0,0.0,0.0,1.12185,0.0,0.0,0.0,0.0,0.0
1996-01-08,616.7100219726562,618.4600219726562,616.489990234375,618.4600219726562,130360000,1.0,78.9032,11.04991,7.64298,1.0,0.0,5.0,0.0,0.0,0.0,0.12212,0.0,0.0,14.0,0.0,0.0,0.78591,0.0,0.0,0.0,0.0,0.0
1996-01-09,618.4600219726562,619.1500244140625,608.2100219726562,609.4500122070312,417400000,0.0,80.90708,11.94496,8.50338,1.0,0.0,6.0,0.0,0.0,0.0,2.00388,0.0,0.0,15.0,0.0,0.0,0.89506,0.0,0.0,0.0,0.0,0.0
1996-01-10,609.4500122070312,609.4500122070312,597.2899780273438,598.47998046875,496830000,0.0,79.40412,12.43511,9.28973,1.0,0.0,7.0,0.0,0.0,0.0,-1.50296,0.0,0.0,16.0,0.0,0.0,0.49014,0.0,0.0,0.0,0.0,0.0
1996-01-11,598.47998046875,602.7100219726562,597.5399780273438,602.6900024414062,408800000,0.0,71.86408,12.28414,9.88861,1.0,0.0,8.0,0.0,0.0,0.0,-7.54004,0.0,0.0,17.0,0.0,0.0,-0.15097,0.0,0.0,0.0,0.0,0.0
1996-01-12,602.6900024414062,604.7999877929688,597.4600219726562,601.8099975585938,383400000,0.0,66.02941,11.68604,10.24809,0.0,0.0,0.0,0.0,0.0,0.0,-5.83468,0.0,0.0,18.0,0.0,0.0,-0.5981,0.0,0.0,0.0,0.0,0.0
1996-01-15,601.8099975585938,603.4299926757812,598.469970703125,599.8200073242188,306180000,0.0,61.79327,10.81783,10.36204,0.0,0.0,0.0,0.0,0.0,0.0,-4.23614,0.0,0.0,19.0,0.0,0.0,-0.86821,0.0,0.0,0.0,0.0,0.0
1996-01-16,599.8200073242188,608.4400024414062,599.0499877929688,608.4400024414062,425220000,1.0,53.65749,9.4296,10.17555,0.0,0.0,0.0,0.0,0.0,0.0,-8.13578,0.0,1.0,0.0,1.0,0.0,-1.38823,0.0,0.0,0.0,0.0,0.0
1996-01-17,608.4400024414062,609.9299926757812,604.7000122070312,606.3699951171875,458720000,1.0,59.49471,8.82879,9.9062,0.0,0.0,0.0,0.0,0.0,0.0,5.83723,0.0,0.0,0.0,2.0,0.0,-0.60081,0.0,0.0,0.0,0.0,0.0
