Date,Upper_Distance,Middle_Distance,Lower_Distance
1989-06-27,-0.2618933252234363,1.3850782567740754,3.0873558639153
1989-06-28,-1.0843689246941224,0.4911817690034996,2.117736324187129
1989-06-29,-2.9964634968611707,-1.3646918429679176,0.3229176940694389
1989-06-30,-3.5684865660699785,-1.7749547373089654,0.08655733291996755
1989-07-03,-3.229071766782151,-1.346161632216319,0.6114755468360938
1989-07-05,-2.7838524009805616,-0.8552680331122634,1.151383976279478
1989-07-06,-2.3786171919479537,-0.490819279237359,1.4714306862848068
1989-07-07,-1.2819540961606402,0.5776308743903852,2.508620164799043
1989-07-10,-0.6457817879365096,1.2403169923750619,3.1994113045555683
1989-07-11,-0.2717321897956366,1.7296315776055238,3.812967796067076
1989-07-12,-0.233777482772771,1.9552669770141404,4.242529396006696
1989-07-13,-0.44626598435040304,1.9021556263291526,4.364050131134705
1989-07-14,-0.2207406601301063,2.300084882743205,4.9515841609321845
1989-07-17,-0.3816604520046841,2.3101645820609407,5.151503338978515
1989-07-18,-0.9398485963280094,1.8264855641845064,4.751762529265549
1989-07-19,-0.09438785059951597,2.9434557724380563,6.171837363231507
1989-07-20,-0.9883858465235136,2.058866737927462,5.2996442552101755
1989-07-21,-0.6335515173351681,2.5770979455482244,6.002155069302757
1989-07-24,-1.4752228280911797,1.8079661367736113,5.317512725066036
1989-07-25,-1.6073453935805826,1.7590221204805898,5.363901115658817
1989-07-26,-0.7556512846459522,2.879276152316405,6.790592616538106
1989-07-27,-0.2033570451918083,3.822727372217,8.18731573037023
1989-07-28,-0.5752431301723064,3.5182253246623656,7.963235949320293
1989-07-31,0.06260223786762725,4.264041902336914,8.833766173007591
1989-08-01,-0.8552136553596298,3.180975395757182,7.559737516395323
1989-08-02,-0.8962965584541362,2.991736295776169,7.197296703660822
1989-08-03,-0.9286207165230552,2.755014235281286,6.723154634891862
1989-08-04,-1.2965857898481992,2.221004110248078,5.998578914503076
1989-08-07,-0.17032346388921796,3.5091081022651167,7.470145121515139
1989-08-08,-0.5710986201101623,3.176972142026181,7.218686559788874
1989-08-09,-1.4482609049029604,2.206661485997866,6.143120352988253
1989-08-10,-1.2663397289173024,2.3167808519559396,6.169763340893555
1989-08-11,-2.2985250025043267,1.0939548930364904,4.730503126474591
1989-08-14,-2.7418004365754305,0.44489531437914454,3.8474912986157523
1989-08-15,-2.1933212802999655,0.730984857423627,3.835547161902314
1989-08-16,-1.9651101459402238,0.8622590546791298,3.8575565143634263
1989-08-17,-2.2023841340565897,0.3490185955212192,3.0371124474888935
1989-08-18,-1.7292501145006047,0.6607835557332855,3.1699707152262016
1989-08-21,-3.0113121080992933,-0.9992446354309549,1.0980736178337032
1989-08-22,-2.5338965399653794,-0.9533365628004369,0.6793307446392086
1989-08-23,-1.3880555164392656,-0.03088341926094415,1.3641668417578454
1989-08-24,0.2418775504012333,1.8063411251810566,3.42041172102484
1989-08-25,-0.23510404804511637,1.3938293804214785,3.0768392971833984
1989-08-28,-0.05889991613782884,1.759526217515217,3.6453511178433393
1989-08-29,-0.8178535635982402,1.0203377907313116,2.927951996275057
1989-08-30,-0.7331684839250735,1.1620710090518034,3.1310883393035844
1989-08-31,-0.6740207637856879,1.294830338160172,3.3433135068261643
1989-09-01,-0.29416441119963455,1.8080431799381687,4.000806354857002
1989-09-05,-0.7495956458938272,1.425321737955045,3.697694530459602
1989-09-06,-1.6813466663277314,0.47180386489498766,2.7213726973796137
1989-09-07,-1.9514563186174494,0.19544537717531624,2.4384702841241457
1989-09-08,-1.8461390947626968,0.30601706438489384,2.5546668461323594
1989-09-11,-2.1625627309671156,-0.052321939260202815,2.1509564919651427
1989-09-12,-1.858523674042717,0.16546119440264728,2.274685797792751
1989-09-13,-2.7631265576734734,-0.7759360538184111,1.2941718094815664
1989-09-14,-3.4457477006278476,-1.4011456798380104,0.7319213265082329
1989-09-15,-2.9045178935875597,-0.8639152153405294,1.2643012564438607
1989-09-18,-2.4352303904833157,-0.39413475334785264,1.7341868294969
1989-09-19,-2.3489891550459827,-0.5298605250521313,1.358331320564304
1989-09-20,-2.2195349513769247,-0.6281189083389879,1.0159560402234535
1989-09-21,-2.416409531186302,-0.8631781130601113,0.7402984121781102
1989-09-22,-1.9425488064567422,-0.4122147498061774,1.1666429216462948
1989-09-25,-2.7123603172125685,-1.1321963405911688,0.5001457584723652
1989-09-26,-2.559620000317051,-0.9931493616397304,0.6245099743211951
1989-09-27,-2.2853200675513845,-0.7040761487887358,0.9291857240657212
1989-09-28,-1.2216005124173464,0.332572205835559,1.9364332151333308
1989-09-29,-0.9630816605564995,0.5241399151736139,2.056709207784379
1989-10-02,-0.269018523619517,1.0609555849789927,2.426881177751465
1989-10-03,0.6315220211385766,2.1353640447932256,3.6848349146423236
1989-10-04,0.7374814645650926,2.663664346754696,4.664943509407554
1989-10-05,0.3016957694431945,2.545172673814887,4.891306727759663
1989-10-06,0.30660016540930535,2.9170045456056353,5.666906906729106
1989-10-09,0.0838269549401683,3.0301956220997854,6.1553025118944085
1989-10-10,-0.4860217859018431,2.685000124648086,6.064763397161337
1989-10-11,-1.3036923209153517,1.9051346259195108,5.3296248261102
1989-10-12,-1.832477830542585,1.2716345303660959,4.578464499838394
1989-10-13,-8.23011982479109,-4.768566161913456,-1.0356370980013931
1989-10-16,-5.731662674166445,-2.0884539144788383,1.8476751483668123
1989-10-17,-6.251402878515283,-2.4960441105204243,1.572731970472093
1989-10-18,-6.122621483093782,-2.2587758362012353,1.936782225636062
1989-10-19,-4.649170322866918,-0.7432872935920565,3.4962592741859395
1989-10-20,-4.641313909649305,-0.7362708747332704,3.502260484869937
1989-10-23,-5.2777368146670485,-1.410951017395844,2.7849736019216134
1989-10-24,-5.593062953607415,-1.7251674354252344,2.473206857152018
1989-10-25,-5.943713348833144,-2.03187335331883,2.2194771216143714
1989-10-26,-7.2832152180666725,-3.1913389946950934,1.2783870070224894
1989-10-27,-8.186780990197253,-3.819408731346341,0.9842092991694708
1989-10-30,-8.21864508072859,-3.5979213570848705,1.512727403524734
1989-10-31,-6.572635091965086,-1.8733933852218085,3.3236132199922173
1989-11-01,-6.016053938626999,-1.407511306901083,3.6763000089019386
1989-11-02,-6.406388822399643,-1.9314957998823479,2.9927903013847423
1989-11-03,-6.124039635078466,-1.8798959689198103,2.766175408233088
1989-11-06,-6.903649719034069,-2.952483004852511,1.3489374814032407
1989-11-07,-5.510440601451845,-1.9627372662545433,1.8617626838216619
1989-11-08,-3.744627971217538,-0.7108669763807547,2.5203526478813805
1989-11-09,-3.2994087065075854,-0.9009784112732834,1.6194526487410317
1989-11-10,-2.522551006098735,-0.23609558913223952,2.1601995968571552
1989-11-13,-2.31455442234481,-0.055193261571437176,2.3111556874152837
1989-11-14,-2.7208721384012766,-0.4679350305466316,1.8918300069911458
1989-11-15,-1.9556552071343547,0.3010177014321617,2.6640210493146963
1989-11-16,-1.626248782999628,0.40964833241663323,2.531594220731441
1989-11-17,-0.9916682725010395,0.7957758880416514,2.648945772901718
1989-11-20,-1.3895658238902195,0.20996036893612396,1.862232878537039
1989-11-21,-1.1209140265838786,0.34172111401381977,1.8482769997469086
1989-11-22,-0.41072489139226154,1.0360415013237452,2.5254628663342102
1989-11-24,-0.060742036378176816,1.554151098070723,3.222090694405686
1989-11-27,0.11593582734434668,1.8796751431320424,3.7066723521725797
1989-11-28,-0.08531876876595428,1.7663474888894477,3.687941597134868
1989-11-29,-0.8205695685052272,1.0794878324229409,3.0537689462380646
1989-11-30,-0.3440291027020293,1.7109073841733964,3.8523750024164407
1989-12-01,0.44220195796566614,2.891185201722602,5.4625752611122325
1989-12-04,0.1640206204667791,2.9118500444162985,5.814696133468049
1989-12-05,-0.5150957584092729,2.122162102927723,4.9030502802741545
1989-12-06,-0.9169247226168452,1.617332676673375,4.284630763711146
1989-12-07,-1.2999037347885016,1.1981966406083404,3.8260345630869588
1989-12-08,-1.0661896780940499,1.3396592588888572,3.8654342571816187
1989-12-11,-1.2045900804537581,1.1628097868662974,3.6464535158765723
1989-12-12,-0.5419223359872488,1.9027310603419272,4.470590709275766
1989-12-13,-0.4453835033823823,1.9801944820080872,4.526919112179372
1989-12-14,-1.0746150618959722,1.3018867491537267,3.7953813347441785
1989-12-15,-1.3456967343548556,0.9345734538152135,3.322748893327772
1989-12-18,-3.1296535337812896,-0.9544603404150269,1.3206633196105753
1989-12-19,-3.3799126002759015,-1.3531341649377662,0.7604967311277617
1989-12-20,-3.1643362188214277,-1.2898773046968282,0.658582275819067
1989-12-21,-2.55820666993666,-0.7723110949883333,1.0802698193791092
1989-12-22,-1.8032775805897023,-0.06212967251147435,1.7418781802234315
1989-12-26,-1.976539849023863,-0.25482075982799424,1.528461424477421
1989-12-27,-1.4401759028065988,0.2765569981777575,2.0541547851734667
1989-12-28,-0.9543976903510992,0.7089324684707645,2.4290833844210167
1989-12-29,-0.37836324879163524,1.3850779100797743,3.212074802877781
1990-01-02,0.7977506116013512,3.055655738530556,5.417034450934506
1990-01-03,0.14320645157317002,2.6810848693853533,5.350940239549357
1990-01-04,-0.9180542632703489,1.7080534724739742,4.477158086015693
1990-01-05,-1.9471642464400394,0.6632310036321175,3.416417308200663
1990-01-08,-1.6132111471448767,1.0281590482148277,3.815266483157606
1990-01-09,-2.7797735021403125,-0.17588368703690152,2.571326878095822
1990-01-10,-3.421532213853266,-0.8177390718443115,1.930342704353509
1990-01-11,-3.038471854040219,-0.42384185539646746,2.335706315737335
1990-01-12,-5.491401376486891,-2.702705394017335,0.2555682931534
1990-01-15,-6.459558009252361,-3.3486682245531516,-0.023741434993076436
1990-01-16,-5.42025310966355,-2.141402223139518,1.3729526640377072
1990-01-17,-6.465291652044189,-3.0158806197879247,0.6976897553132368
1990-01-18,-6.317400026039138,-2.729101569135437,1.1450281911693787
1990-01-19,-6.097225514440038,-2.4011947921499415,1.5977100286878647
1990-01-22,-8.81884907253148,-4.727573893739559,-0.25190196516003477
1990-01-23,-8.617310619280282,-4.154393285209313,0.76682325194888
1990-01-24,-9.114185424023882,-4.315727225022002,1.0176574035182997
1990-01-25,-10.404023461419069,-5.214679435893255,0.6127493138654614
1990-01-26,-10.482458083358079,-4.952508835192609,1.3056512764035295
1990-01-29,-10.47897366211753,-4.735676119425225,1.7950733424885637
1990-01-30,-10.564506483883724,-4.874522250122344,1.5886597552662873
1990-01-31,-8.126558396035184,-2.6524496101089574,3.515318860973968
1990-02-01,-7.514345768209417,-2.3499946864278676,3.425215856534214
1990-02-02,-6.302042057855781,-1.4058238344741825,4.030315182506663
1990-02-05,-5.192797158210971,-0.8045319431219043,4.009681023697311
1990-02-06,-5.136746909738917,-1.1643147285414275,3.1553520199398486
1990-02-07,-3.353166670421248,0.2657229789193245,4.166170228611035
1990-02-08,-2.7223002255611695,0.26288049355829896,3.4370752302282916
1990-02-09,-2.262663294196283,0.5571592151341558,3.5445250709468406
1990-02-12,-3.120666240798866,-0.4059773295504208,2.465236058517444
1990-02-13,-2.4063451152251516,0.024472969633169212,2.579475594599262
1990-02-14,-1.8840599538207357,0.40539286577644384,2.8042432927547165
1990-02-15,-0.8300915291830666,1.326915317029767,3.579840921607584
1990-02-16,-1.0616065628195308,0.7683621010744709,2.6673007913827895
1990-02-20,-2.4546457689847854,-0.628215243357561,1.2679162010808758
1990-02-21,-2.5046628698700086,-0.6658716241473419,1.2436132309689183
1990-02-22,-3.0984948894190336,-1.194790280220116,0.7852127531519479
1990-02-23,-3.606963127002712,-1.6362125083656889,0.4168038158568919
1990-02-26,-2.2447262419551426,-0.3080175466295636,1.7069816254547634
1990-02-27,-1.7490358106091206,0.09744460278055184,2.014658031554732
1990-02-28,-1.1479713651114682,0.4558368294617515,2.1125447215992854
1990-03-01,-0.9661946679721508,0.6573515646950376,2.335017402298722
1990-03-02,-0.3352912817847127,1.400859050295102,3.198568911592036
1990-03-05,-0.949995711542912,0.8139329824693697,2.6418265228082833
1990-03-06,-0.009714173525152556,1.9859669676813365,4.062933057792078
1990-03-07,-0.518835069871193,1.578471429926186,3.766115170925384
1990-03-08,0.09924141741785752,2.4786134427936837,4.973855685155333
1990-03-09,-0.77926041636375,1.6977691622307076,4.301642657249541
1990-03-12,-0.7644451976806768,1.8430844619976767,4.591343706412247
1990-03-13,-1.6457751562566199,0.9503142415543774,3.6871682883435715
1990-03-14,-1.5120955058281087,1.1228342780584921,3.9026287359314584
1990-03-15,-1.3167883726354614,1.3908375876485417,4.251236532642102
1990-03-16,-0.5034586201547617,2.434662411817159,5.551588257857392
1990-03-19,-0.4366042556480617,2.753615249565887,6.155044987514997
1990-03-20,-1.2075177906612546,1.9602822473533354,5.337964438238589
1990-03-21,-1.8043432298346433,1.23164731390932,4.461359398453383
1990-03-22,-2.8212470251493467,-0.12377013166846156,2.727734774401853
1990-03-23,-2.0588513617481636,0.13674434440615343,2.4330369572523396
1990-03-26,-1.7901295843158054,0.12529485867896928,2.116919974719049
1990-03-27,-0.660686760269875,1.1044511891952598,2.9334525937472207
1990-03-28,-0.5531034486787927,1.1011750794472022,2.811421788074707
1990-03-29,-0.8730956613097017,0.6237519834308222,2.166498461941133
1990-03-30,-1.1308260898430122,0.30761567411300694,1.7885309915919139
1990-04-02,-1.3904666358495466,-0.13135645311769917,1.1603238695364906
1990-04-03,-0.14517920700352238,1.2400198585295137,2.664190871298505
1990-04-04,-0.9194565476040679,0.4275123263944738,1.8116091813421935
1990-04-05,-1.0355010291064912,0.31472787977964173,1.7023103048111856
1990-04-06,-1.2361087450516897,0.09167529128642694,1.4556473588889456
1990-04-09,-0.9065677347929296,0.4314439883479786,1.806083355487249
1990-04-10,-0.7106279398629902,0.547609265403499,1.8381456145503607
1990-04-11,-0.761881257948408,0.4289820787174675,1.6487734150657714
1990-04-12,-0.201550315576541,1.0467360048792589,2.3266451798215044
1990-04-16,-0.21840261323070506,1.1221254183478486,2.499162915238364
1990-04-17,-0.2974128346404726,1.0874766872091974,2.511380934458219
1990-04-18,-1.4287775782733265,-0.061449690110475554,1.3443454953292826
1990-04-19,-2.2047092481869726,-0.8088688756916939,0.627394348548511
1990-04-20,-3.0910164888960945,-1.672006109738776,-0.2108218689682835
1990-04-23,-4.573070775778673,-2.778189421874855,-0.9144940422636509
1990-04-24,-5.029674533777213,-2.8771468448927124,-0.6247810740375808
1990-04-25,-4.62192206310955,-2.2501054847075004,0.2426817423243125
1990-04-26,-4.356009313108264,-1.8569086082656807,0.7762950910438736
1990-04-27,-5.561435534399106,-2.8127670673916807,0.10069989260644108
1990-04-30,-5.10125281193138,-2.1816944316411058,0.923206334169366
1990-05-01,-4.6820018002001556,-1.6591406027628917,1.561730806604345
1990-05-02,-3.8474997859569293,-0.8647030856412741,2.3090800795846853
1990-05-03,-3.4260187512117515,-0.46021710048131825,2.693516405547321
1990-05-04,-2.549802909012841,0.41112696253253567,3.5576251205553384
1990-05-07,-1.9480320455862872,1.039382568562356,4.214556884161161
1990-05-08,-1.5473260324430065,1.4688853100540655,4.675747701686296
1990-05-09,-1.3371798756945863,1.7091404564073998,4.94957095957705
1990-05-10,-1.146806026822277,1.965194800321652,5.2795024680200475
1990-05-11,0.6725980461365109,4.272661649942325,8.139751514593259
1990-05-14,0.7853807407116822,4.9317170800777,9.433853813490408
1990-05-15,0.09902524906084019,4.644121849379283,9.62160052751192
1990-05-16,-0.5599450061353045,4.356747044469615,9.784928740972823
1990-05-17,-1.0038478883545305,4.243618943934744,10.078526721639381
1990-05-18,-1.4778312021116902,3.9951246474053876,10.111895630477283
1990-05-21,-1.1315567935708708,4.56722138278051,10.963137896868206
1990-05-22,-1.4965496573369783,4.26538651928002,10.743289192712373
1990-05-23,-1.716358537265958,4.102803766332279,10.654412739690901
1990-05-24,-2.2909133254020704,3.4657466265013404,9.943195251047156
1990-05-25,-3.31724592533868,1.9851659123065313,7.902930474787809
1990-05-29,-1.8301881657547807,3.287646617143955,8.9684405911321
1990-05-30,-1.8669277865218215,2.926113829231714,8.211404007220139
1990-05-31,-1.8290857056701675,2.6400947847375114,7.535597680184926
1990-06-01,-1.3617182104577936,2.7855933879818906,7.296965032789306
1990-06-04,-0.47906325859815346,3.560489206149273,7.941846185757197
1990-06-05,-0.8523675799240094,2.96736467218075,7.093205722487516
1990-06-06,-1.3186775150684733,2.1663006927696973,5.906437293534294
1990-06-07,-1.6459866138222363,1.3717197139907573,4.580466617255243
1990-06-08,-2.4607784033619193,-0.07535445882211222,2.429670542860754
1990-06-11,-1.649852916706299,0.6031250518938507,2.961744212087053
1990-06-12,-0.6047784923161393,1.7256561122071443,4.167993820198414
1990-06-13,-1.0650656519208106,1.2014362443993518,3.5742195961178203
1990-06-14,-1.587106075398766,0.5226944568493432,2.724937674562172
1990-06-15,-1.54382061059125,0.40809677573365427,2.438974021529132
1990-06-18,-3.112514313191539,-1.2908401207864528,0.6006487991449121
1990-06-19,-2.6748785020952606,-0.8575084106800255,1.0290253664158295
1990-06-20,-2.4978094877948855,-0.6924683437536049,1.1809890793060016
1990-06-21,-2.1250083757566722,-0.3298644719315918,1.5323599219629387
1990-06-22,-3.561025830824896,-1.6829239708590047,0.26978097831852893
1990-06-25,-4.507456462531909,-2.515353860857409,-0.4383645413047559
1990-06-26,-4.730382089443187,-2.4686198082417317,-0.09685459057754094
1990-06-27,-3.9186340661698154,-1.5373486428686738,0.9649723278158204
1990-06-28,-3.222291048191292,-0.7974911360257195,1.7519399014307075
1990-06-29,-3.042943928091618,-0.6184657685051352,1.9303736319598892
1990-07-02,-2.3640508883645595,-0.08753296744154956,2.297679684135172
1990-07-03,-1.9513717999235993,0.174951229984926,2.3955432543572557
1990-07-05,-2.98322097151595,-0.9432799847494913,1.1842899295595304
1990-07-06,-2.1102956824315995,-0.11439589578226003,1.9645877976498833
1990-07-09,-1.8223041433774234,0.1808416787845861,2.26743147200562
1990-07-10,-2.5694613430362954,-0.5922829853132803,1.4668041547929274
1990-07-11,-0.9991741712450911,0.8000297168347338,2.665840201929108
1990-07-12,0.11658368442430686,1.967131200052824,3.887377794653376
1990-07-13,0.3407534553647133,2.425890048760229,4.599526307660363
1990-07-16,0.4087914473272212,2.7966455998269737,5.300839130646692
1990-07-17,-0.3207547637946871,2.246657902623346,4.949823496882506
1990-07-18,-1.3504178913765255,1.247595565349652,3.986151732956314
1990-07-19,-1.2160135767066604,1.4656600792495256,4.296994516303884
1990-07-20,-2.240251016810968,0.41932389657386204,3.2276543467196244
1990-07-23,-3.94487367894025,-1.3285427367030267,1.4343052399534855
1990-07-24,-3.7445440752993138,-1.242961417242936,1.3921179290471182
1990-07-25,-3.289212792979373,-0.9512673759849216,1.5025162137119603
1990-07-26,-3.5955933363062034,-1.2891120204337947,1.1304399299038121
1990-07-27,-4.330905731153517,-1.9171711880190494,0.6215130515587631
1990-07-30,-3.7766582088288256,-1.2978033748438538,1.3121465557685497
1990-07-31,-3.613417505454715,-1.0846953814171107,1.5802846022255381
1990-08-01,-3.776641159191922,-1.1960056914025907,1.5268656955853563
1990-08-02,-4.949909100577197,-2.261730573735284,0.5829259559228616
1990-08-03,-7.0385076527704165,-3.921460198811076,-0.5881281466937439
1990-08-06,-10.52320363249754,-6.500486654102142,-2.0990340552669933
1990-08-07,-10.835677506184298,-6.104356051866544,-0.8427821505555689
1990-08-08,-9.972226084514531,-4.811872086106333,0.9760314104463375
1990-08-09,-9.368421776223416,-4.020282244194155,1.9986228407447655
1990-08-10,-10.308007257703068,-4.841184575511714,1.3353107666978785
1990-08-13,-8.911529744721047,-3.487484580140869,2.623433015235555
1990-08-14,-8.208252245439441,-2.941991771898338,2.9653167961795504
1990-08-15,-7.536718987662089,-2.4132672093374437,3.3112793582725315
1990-08-16,-9.112316219997489,-4.161483949944635,1.359784395797095
1990-08-17,-10.053192455093985,-5.013708191748243,0.6239907051289916
1990-08-20,-9.706931566687668,-4.445682300918205,1.4666348617292242
1990-08-21,-11.450496612695241,-5.915714774722967,0.3571002559702696
1990-08-22,-12.799322860914419,-6.916362794416255,-0.1821929205124588
1990-08-23,-15.530888248344107,-9.053751334287638,-1.5007780231969585
1990-08-24,-14.117872805781218,-7.159234715000442,1.026481515090722
1990-08-27,-10.720405773472606,-3.710314822810308,4.494419906647571
1990-08-28,-9.915958707943586,-3.235763612739151,4.514526173414389
1990-08-29,-8.125786807831124,-1.914866104943759,5.196686242060753
1990-08-30,-8.830970808007203,-3.0924625681541507,3.416975696515438
1990-08-31,-7.115850271211683,-1.588178383517944,4.639044522099907
1990-09-04,-6.77096890289751,-1.2556604677769305,4.953236751660444
1990-09-05,-6.175882785673557,-0.6999234076998394,5.45485331844681
1990-09-06,-6.908674215735065,-1.6336101332875546,4.275193088920013
1990-09-07,-5.507556877879714,-0.47852930056590404,5.1158940470606575
1990-09-10,-5.654243448119665,-0.8112288402094701,4.55589910731475
1990-09-11,-5.199975428433786,-0.7206877673949843,4.2028836458946435
1990-09-12,-3.9839672837519555,0.0037232944106349018,4.336996022109436
1990-09-13,-4.091962913951711,-0.8733676461134485,2.5687558962497263
1990-09-14,-4.1048651671038945,-1.2004233944686427,1.8854512018828915
1990-09-17,-3.5261764507048934,-0.7516196258443765,2.187253651929695
1990-09-18,-2.8872942159954498,-0.3381471318126793,2.348434519049716
1990-09-19,-3.4312636358275665,-0.8822274169032824,1.8050263380341967
1990-09-20,-5.0968209884593705,-2.4076892732842152,0.43828252414695196
1990-09-21,-4.915939342007627,-2.5228745194044557,-0.006243018213626021
1990-09-24,-7.364040603327456,-4.526670217579937,-1.5099947715950568
1990-09-25,-6.341881870611414,-3.1763078863092464,0.21073978391392373
1990-09-26,-7.4666438064501115,-3.9358112241897127,-0.12483425459937396
1990-09-27,-8.82376008898422,-4.875986491640357,-0.5708773355158969
1990-09-28,-7.294585555364179,-3.07650563034575,1.543715422562547
1990-10-01,-4.392640732573545,-0.14062188701576803,4.507206643657048
1990-10-02,-4.064106330868382,0.06999948491393647,4.576447306134915
1990-10-03,-4.852294198846939,-0.9352947441854798,3.318058233149504
1990-10-04,-4.258160314635908,-0.4018128589300706,3.7782291287038166
1990-10-05,-4.232280875214679,-0.5924562735077208,3.3349755333736146
1990-10-08,-3.318557956705613,0.1696795439767031,3.919047690844767
1990-10-09,-5.628119397869039,-2.259153974370922,1.359252425879349
1990-10-10,-6.780888360010875,-3.425389633604211,0.1806970969536851
1990-10-11,-8.360178233062076,-4.654955588964236,-0.6374855478399509
1990-10-12,-6.7792549700466225,-2.917051693377242,1.2790114215938853
1990-10-15,-5.448063999951602,-1.650241404891459,2.465439101450056
1990-10-16,-6.417165061952576,-2.7377345768087302,1.2428682338413852
1990-10-17,-6.135732942652241,-2.5068342561121066,1.4139434555805372
1990-10-18,-3.7876540080195156,-0.1355560399789554,3.804739504297923
1990-10-19,-1.7197165438619204,2.0466175279775194,6.113124694542281
1990-10-22,-1.3290676479893695,2.6207836782539777,6.900051124551576
1990-10-23,-2.214967429196536,1.770288281001088,6.0941858005340395
1990-10-24,-2.3178234252794723,1.7235417685821381,6.113742740120374
1990-10-25,-3.129398067516246,0.7819351241214514,5.022413059327567
1990-10-26,-4.829761521821,-0.9706029169661514,3.214761558152994
1990-10-29,-5.455967906027792,-1.6816828487134463,2.4064783217096712
1990-10-30,-4.4466467497221425,-0.7915550888327013,3.154286251505436
1990-10-31,-4.3007064281451655,-0.6912423376570582,3.201167895611327
1990-11-01,-3.1453739849818163,0.3882799429182443,4.189541672213832
1990-11-02,-1.6384320214220198,1.961746932120332,5.835482207090285
1990-11-05,-0.8417939854559532,2.8389466527113694,6.803478897454131
1990-11-06,-1.9590727721486016,1.7596143166272782,5.771522466392347
1990-11-07,-3.7149463375189185,-0.16393842265891792,3.6590226267751094
1990-11-08,-3.031092381737148,0.1595415892523667,3.56728651229719
1990-11-09,-1.2628949549361215,1.9279998003999625,5.33202303689206
1990-11-12,-0.020082253130910107,3.519564693227501,7.319042940366499
1990-11-13,-0.7921355782848086,2.6213433821974084,6.278090015572002
1990-11-14,-0.2106977228107455,3.1427287099865233,6.72937683008052
1990-11-15,-1.4668863621858064,1.8696854211333163,5.44014618924891
1990-11-16,-1.5992249632950397,1.8259101822000319,5.498088691200597
1990-11-19,-1.1203402023408935,2.4634012437678745,6.316686296249764
1990-11-20,-2.4456878548429053,1.1224779463126924,4.961573191429878
1990-11-21,-2.3184569369963004,1.2976731241012462,5.191830915083067
1990-11-23,-2.6936348686902165,0.919843116768313,4.812044995772087
1990-11-26,-2.3166880419804623,1.1802423475283554,4.936839197207433
1990-11-27,-1.774884777623996,1.4255718649976312,4.841613027982549
1990-11-28,-1.776326140285243,1.1537515156492986,4.264016621986017
1990-11-29,-2.0568095860856386,0.4684992726912511,3.1274766792975535
1990-11-30,-0.4131171925423423,2.063796952598896,4.667064833961274
1990-12-03,-0.20317354459749812,2.4605078853501836,5.270281542794232
1990-12-04,-0.00366413096431213,2.9803897754495456,6.148019978312439
1990-12-05,0.42777034294601124,3.8071897855971195,7.421965639015092
1990-12-06,-0.06734269534756296,3.1654731330328367,6.614444397051471
1990-12-07,-0.5528017788563312,2.428275692715421,5.5936007078280205
1990-12-10,-0.5253129092370261,2.5418013030737994,5.804070093193952
1990-12-11,-1.4547808940487619,1.6676238016985194,4.994369799770293
1990-12-12,-0.691801456220431,2.6354353964430937,6.193353519197434
1990-12-13,-1.2217616533526943,2.229179901120261,5.929976387247291
1990-12-14,-2.0966424794935956,1.2928938537057493,4.9255471492657374
1990-12-17,-2.4052150607742986,0.9057701999341639,4.4493006791002685
1990-12-18,-1.4328425073467244,1.9840569940322244,5.646362077045927
1990-12-19,-1.5082418012994652,1.7962341205548442,5.330143236779722
1990-12-20,-1.6108536393725372,1.551009478498949,4.922841379175472
1990-12-21,-1.169423434771359,1.791748279127187,4.935846713657632
1990-12-24,-1.6610002026341588,1.0165933325446737,3.844080276565551
1990-12-26,-1.352208451590605,1.110118715935447,3.698515973551783
1990-12-27,-1.9188295720228195,0.16949859282870092,2.348690085013688
1990-12-28,-1.2898708370202137,0.11283667382895994,1.555984848454566
1990-12-31,-0.6956486678689291,0.4473006485972261,1.6168659895533737
1991-01-02,-1.725841522399222,-0.7349447164166859,0.276138018023322
1991-01-03,-3.3384803805716623,-2.049323442677139,-0.7253152006145301
1991-01-04,-3.793153705167958,-2.1934868874299394,-0.5397240921579611
1991-01-07,-5.918748265798539,-3.6875890058169913,-1.3480341741097306
1991-01-08,-6.388007188606538,-3.6634822404571317,-0.7756116437248481
1991-01-09,-7.72885300054088,-4.4523887845932295,-0.9346693065868338
1991-01-10,-6.94777705186337,-3.3433262823280296,0.5516194885598888
1991-01-11,-6.683371623133512,-2.9050224763424484,1.1922053086760416
1991-01-14,-7.49010823833276,-3.4985624689175787,0.8529637644509362
1991-01-15,-7.105347988319986,-2.9194077407774994,1.6615804204937887
1991-01-16,-6.314101510319722,-2.01504567703672,2.697535917050432
1991-01-17,-2.735556325686532,1.6746852950464797,6.503868239340142
1991-01-18,-1.5709101289941099,2.9629415426977794,7.934638868229301
1991-01-21,-1.960116320122412,2.5853946472153186,7.572893070155634
1991-01-22,-2.625645306914021,1.7875038203800404,6.619663977085775
1991-01-23,-2.075854611084911,2.371648458638321,7.242364922947431
1991-01-24,-0.9355566244284257,3.7252532306365977,8.846281568719068
1991-01-25,-0.9369429975291896,3.999593231804846,9.453930177522789
1991-01-28,-1.2882748660967804,3.8697284268459335,9.596495793445403
1991-01-29,-1.6023547518665728,3.720905687958267,9.653079133623882
1991-01-30,-0.7655205361263192,5.052155586129499,11.594441291517715
1991-01-31,-0.7072102061672987,5.6244141224550095,12.818537677247303
1991-02-01,-1.6177849322019637,4.998641965273796,12.569173998497707
1991-02-04,-0.9277441999931361,6.083653305140652,14.163033357591903
1991-02-05,-0.9369788838036628,6.383915969216517,14.873205400213457
