Date,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope
2017-01-12,0,0,0,14,0,-0.63647
2017-01-13,0,0,0,15,0,-0.32143
2017-01-17,0,0,0,16,0,-0.94443
2017-01-18,0,0,0,17,0,-0.56423
2017-01-19,0,0,0,18,0,-1.23314
2017-01-20,0,0,0,19,0,-0.48116
2017-01-23,0,0,0,20,0,-0.98181
2017-01-24,0,0,0,21,0,0.31077
2017-01-25,0,0,0,22,0,1.59355
2017-01-26,1,0,1,0,0,0.98575
2017-01-27,0,0,2,0,0,0.47441
2017-01-30,0,1,0,1,0,-0.87294
2017-01-31,0,0,0,2,0,-0.98047
2017-02-01,0,0,0,3,0,-0.83738
2017-02-02,0,0,0,4,0,-0.66626
2017-02-03,0,0,0,5,0,0.69350
2017-02-06,0,0,0,6,0,0.04145
2017-02-07,0,0,0,7,0,-0.04073
2017-02-08,0,0,0,8,0,-0.01931
2017-02-09,1,0,1,0,0,0.92388
2017-02-10,0,0,2,0,0,1.25583
2017-02-13,0,0,3,0,0,1.81430
2017-02-14,0,0,4,0,0,2.00622
2017-02-15,0,0,5,0,0,2.32038
2017-02-16,0,0,6,0,0,1.44720
2017-02-17,0,0,7,0,0,1.22283
2017-02-21,0,0,8,0,0,1.85316
2017-02-22,0,0,9,0,0,0.98734
2017-02-23,0,0,10,0,0,0.58091
2017-02-24,0,0,11,0,0,0.45848
2017-02-27,0,0,12,0,0,0.26799
2017-02-28,0,0,13,0,0,-0.56397
2017-03-01,0,0,14,0,0,1.85629
2017-03-02,0,0,15,0,0,0.03311
2017-03-03,0,0,16,0,0,-0.17994
2017-03-06,0,0,17,0,0,-1.06358
2017-03-07,0,1,0,1,0,-1.67278
2017-03-08,0,0,0,2,0,-2.01053
2017-03-09,0,0,0,3,0,-1.66990
2017-03-10,0,0,0,4,0,-0.91814
2017-03-13,0,0,0,5,0,-0.86593
2017-03-14,0,0,0,6,0,-1.52433
2017-03-15,0,0,0,7,0,0.19727
2017-03-16,0,0,0,8,0,-0.34596
2017-03-17,0,0,0,9,0,-0.70778
2017-03-20,0,0,0,10,0,-1.11483
2017-03-21,0,0,0,11,0,-3.38900
2017-03-22,0,0,0,12,0,-2.42948
2017-03-23,0,0,0,13,0,-2.20204
2017-03-24,0,0,0,14,0,-1.95807
2017-03-27,0,0,0,15,0,-1.77731
2017-03-28,0,0,0,16,0,-0.07026
2017-03-29,0,0,0,17,0,0.11764
2017-03-30,0,0,0,18,0,0.61216
2017-03-31,0,0,0,19,0,0.01379
2017-04-03,0,0,0,20,0,-0.33868
2017-04-04,0,0,0,21,0,-0.19619
2017-04-05,0,0,0,22,0,-0.76275
2017-04-06,0,0,0,23,0,-0.26062
2017-04-07,0,0,0,24,0,-0.38197
2017-04-10,0,0,0,25,0,-0.18792
2017-04-11,0,0,0,26,0,-0.43258
2017-04-12,0,0,0,27,0,-1.05571
2017-04-13,0,0,0,28,0,-2.10065
2017-04-17,0,0,0,29,0,-0.02041
2017-04-18,0,0,0,30,0,-0.53464
2017-04-19,0,0,0,31,0,-0.70807
2017-04-20,0,0,0,32,0,0.89440
2017-04-21,0,0,0,33,0,0.15973
2017-04-24,1,0,1,0,0,2.18369
2017-04-25,0,0,2,0,1,2.86705
2017-04-26,0,0,3,0,0,2.12371
2017-04-27,0,0,4,0,0,1.71497
2017-04-28,0,0,5,0,0,0.90532
2017-05-01,0,0,6,0,0,0.95469
2017-05-02,0,0,7,0,0,0.87957
2017-05-03,0,0,8,0,0,0.34164
2017-05-04,0,0,9,0,0,0.26969
2017-05-05,0,0,10,0,0,0.87873
2017-05-08,0,0,11,0,0,0.57368
2017-05-09,0,0,12,0,0,0.12473
2017-05-10,0,0,13,0,0,0.18399
2017-05-11,0,0,14,0,0,-0.40187
2017-05-12,0,0,15,0,0,-0.72468
2017-05-15,0,0,16,0,0,0.22407
2017-05-16,0,0,17,0,0,-0.07781
2017-05-17,0,1,0,1,0,-3.66305
2017-05-18,0,0,0,2,0,-2.25579
2017-05-19,0,0,0,3,0,-0.54359
2017-05-22,0,0,0,4,0,0.50732
2017-05-23,0,0,0,5,0,0.69549
2017-05-24,0,0,0,6,0,0.96023
2017-05-25,1,0,1,0,0,1.53246
2017-05-26,0,0,2,0,0,1.17116
2017-05-30,0,0,3,0,0,0.58278
2017-05-31,0,0,4,0,0,0.25876
2017-06-01,0,0,5,0,0,1.54713
2017-06-02,0,0,6,0,0,1.80101
2017-06-05,0,0,7,0,0,1.02373
2017-06-06,0,0,8,0,0,0.09994
2017-06-07,0,0,9,0,0,0.21901
2017-06-08,0,0,10,0,0,0.05776
2017-06-09,0,0,11,0,0,-0.28225
2017-06-12,0,0,12,0,0,-0.57415
2017-06-13,0,0,13,0,0,0.26789
2017-06-14,0,0,14,0,0,-0.14363
2017-06-15,0,1,0,1,0,-0.70610
2017-06-16,0,0,0,2,0,-0.64814
2017-06-19,1,0,1,0,0,0.96979
2017-06-20,0,1,0,1,0,-0.70448
2017-06-21,0,0,0,2,0,-0.81082
2017-06-22,0,0,0,3,0,-0.86018
2017-06-23,0,0,0,4,0,-0.49735
2017-06-26,0,0,0,5,0,-0.44913
2017-06-27,0,0,0,6,0,-2.03839
2017-06-28,0,0,0,7,0,0.01037
2017-06-29,0,0,0,8,0,-1.75895
2017-06-30,0,0,0,9,0,-1.15477
2017-07-03,0,0,0,10,0,-0.51746
2017-07-05,0,0,0,11,0,-0.17739
2017-07-06,0,0,0,12,0,-2.00853
2017-07-07,0,0,0,13,0,-0.37141
2017-07-10,0,0,0,14,0,-0.13592
2017-07-11,0,0,0,15,0,-0.28092
2017-07-12,0,0,0,16,0,1.17379
2017-07-13,1,0,1,0,0,1.25195
2017-07-14,0,0,2,0,0,1.84615
2017-07-17,0,0,3,0,0,1.36768
2017-07-18,0,0,4,0,0,1.10489
2017-07-19,0,0,5,0,0,1.82371
2017-07-20,0,0,6,0,0,1.28119
2017-07-21,0,0,7,0,0,0.79928
2017-07-24,0,0,8,0,0,0.27539
2017-07-25,0,0,9,0,0,0.64755
2017-07-26,0,0,10,0,0,0.41166
2017-07-27,0,0,11,0,0,-0.02597
2017-07-28,0,0,12,0,0,-0.44111
2017-07-31,0,0,13,0,0,-0.64010
2017-08-01,0,0,14,0,0,-0.16249
2017-08-02,0,0,15,0,0,-0.17175
2017-08-03,0,1,0,1,0,-0.70595
2017-08-04,0,0,0,2,0,-0.31230
2017-08-07,0,0,0,3,0,-0.04743
2017-08-08,0,0,0,4,0,-0.64265
2017-08-09,0,0,0,5,0,-0.69563
2017-08-10,0,0,0,6,0,-3.51406
2017-08-11,0,0,0,7,0,-2.57744
2017-08-14,0,0,0,8,0,-0.10634
2017-08-15,0,0,0,9,0,-0.22321
2017-08-16,0,0,0,10,0,0.06509
2017-08-17,0,0,0,11,0,-3.02831
2017-08-18,0,0,0,12,0,-2.73385
2017-08-21,0,0,0,13,0,-1.89125
2017-08-22,0,0,0,14,0,0.49118
2017-08-23,0,0,0,15,0,-0.24920
2017-08-24,0,0,0,16,0,-0.55520
2017-08-25,0,0,0,17,0,-0.05870
2017-08-28,0,0,0,18,0,0.10041
2017-08-29,0,0,0,19,0,0.29334
2017-08-30,0,0,0,20,0,1.17745
2017-08-31,1,0,1,0,0,2.07766
2017-09-01,0,0,2,0,1,2.02859
2017-09-05,0,0,3,0,0,0.08440
2017-09-06,0,0,4,0,0,0.66538
2017-09-07,0,0,5,0,0,0.46445
2017-09-08,0,0,6,0,0,0.04405
2017-09-11,0,0,7,0,0,2.13529
2017-09-12,0,0,8,0,0,2.28874
2017-09-13,0,0,9,0,0,1.86597
2017-09-14,0,0,10,0,0,1.14333
2017-09-15,0,0,11,0,0,1.15124
2017-09-18,0,0,12,0,0,1.06696
2017-09-19,0,0,13,0,0,0.92014
2017-09-20,0,0,14,0,0,0.69972
2017-09-21,0,0,15,0,0,-0.21725
2017-09-22,0,0,16,0,0,-0.19452
2017-09-25,0,0,17,0,0,-0.74725
2017-09-26,0,0,18,0,0,-0.71388
2017-09-27,0,0,19,0,0,0.11970
2017-09-28,0,0,20,0,0,0.19866
2017-09-29,0,0,21,0,0,0.75924
2017-10-02,0,0,22,0,0,1.22648
2017-10-03,0,0,23,0,0,1.23555
2017-10-04,0,0,24,0,0,1.04509
2017-10-05,0,0,25,0,0,1.77503
2017-10-06,0,0,26,0,0,0.96498
2017-10-09,0,0,27,0,0,0.17094
2017-10-10,0,0,28,0,0,0.38529
2017-10-11,0,0,29,0,0,0.44435
2017-10-12,0,0,30,0,0,-0.22523
2017-10-13,0,0,31,0,0,-0.22474
2017-10-16,0,0,32,0,0,-0.04391
2017-10-17,0,0,33,0,0,-0.12109
2017-10-18,0,0,34,0,0,-0.16585
2017-10-19,0,0,35,0,0,-0.28356
2017-10-20,0,0,36,0,0,0.60623
2017-10-23,0,0,37,0,0,-0.56542
2017-10-24,0,1,0,1,0,-0.32982
2017-10-25,0,0,0,2,0,-1.42819
2017-10-26,0,0,0,3,0,-1.05754
2017-10-27,0,0,0,4,0,0.63456
2017-10-30,0,0,0,5,0,-0.35318
2017-10-31,0,0,0,6,0,-0.27186
2017-11-01,0,0,0,7,0,-0.07182
2017-11-02,0,0,0,8,0,-0.20226
2017-11-03,0,0,0,9,0,0.29614
2017-11-06,0,0,0,10,0,0.30830
2017-11-07,0,0,0,11,0,0.01280
2017-11-08,1,0,1,0,0,0.11856
2017-11-09,0,1,0,1,0,-0.87682
2017-11-10,0,0,0,2,0,-1.05321
2017-11-13,0,0,0,3,0,-0.79171
2017-11-14,0,0,0,4,0,-1.25666
2017-11-15,0,0,0,5,0,-2.26714
2017-11-16,0,0,0,6,0,-0.21944
2017-11-17,0,0,0,7,0,-0.83105
2017-11-20,0,0,0,8,0,-0.49669
2017-11-21,0,0,0,9,0,0.85587
2017-11-22,0,0,0,10,0,0.40289
2017-11-24,0,0,0,11,0,0.62493
2017-11-27,0,0,0,12,0,0.28602
2017-11-28,1,0,1,0,0,2.14078
2017-11-29,0,0,2,0,0,1.44840
2017-11-30,0,0,3,0,0,2.68270
2017-12-01,0,0,4,0,0,1.47569
2017-12-04,0,0,5,0,0,0.71903
2017-12-05,0,0,6,0,0,-0.44756
2017-12-06,0,0,7,0,0,-0.59305
2017-12-07,0,0,8,0,0,-0.06131
2017-12-08,0,0,9,0,0,0.89925
2017-12-11,0,0,10,0,0,1.16055
2017-12-12,0,0,11,0,0,1.00345
2017-12-13,0,0,12,0,0,0.43975
2017-12-14,0,0,13,0,0,-0.77113
2017-12-15,0,0,14,0,0,1.05228
2017-12-18,0,0,15,0,0,1.71502
2017-12-19,0,0,16,0,0,0.37679
2017-12-20,0,0,17,0,0,-0.15986
2017-12-21,0,0,18,0,0,0.02300
2017-12-22,0,0,19,0,0,-0.35651
2017-12-26,0,0,20,0,0,-0.77822
2017-12-27,0,1,0,1,0,-0.70407
2017-12-28,0,0,0,2,0,-0.41461
2017-12-29,0,0,0,3,0,-1.68678
2018-01-02,0,0,0,4,0,0.21787
2018-01-03,0,0,0,5,0,1.31278
2018-01-04,1,0,1,0,0,1.65148
2018-01-05,0,0,2,0,0,2.55455
2018-01-08,0,0,3,0,0,2.06831
2018-01-09,0,0,4,0,0,1.58561
2018-01-10,0,0,5,0,0,0.65966
2018-01-11,0,0,6,0,0,1.71278
2018-01-12,0,0,7,0,0,2.46650
2018-01-16,0,0,8,0,0,0.75541
2018-01-17,0,0,9,0,0,2.27482
2018-01-18,0,0,10,0,0,0.99270
2018-01-19,0,0,11,0,0,1.31705
2018-01-22,0,0,12,0,0,2.38578
2018-01-23,0,0,13,0,0,1.87888
2018-01-24,0,0,14,0,0,0.84211
2018-01-25,0,0,15,0,0,0.28346
2018-01-26,0,0,16,0,0,2.38808
2018-01-29,0,0,17,0,0,-0.21496
2018-01-30,0,0,18,0,0,-3.19005
2018-01-31,0,1,0,1,0,-2.89359
2018-02-01,0,0,0,2,0,-2.88443
2018-02-02,0,0,0,3,0,-7.47276
2018-02-05,0,0,0,4,0,-15.23748
2018-02-06,0,0,0,5,0,-8.43244
2018-02-07,0,0,0,6,0,-7.76555
2018-02-08,0,0,0,7,0,-14.10909
2018-02-09,0,0,0,8,0,-7.81324
2018-02-12,0,0,0,9,0,-2.95908
2018-02-13,0,0,0,10,0,-1.47632
2018-02-14,0,0,0,11,0,1.99566
2018-02-15,0,0,0,12,0,4.44425
2018-02-16,0,0,0,13,0,3.79520
2018-02-20,0,0,0,14,0,1.88890
2018-02-21,0,0,0,15,0,0.45601
2018-02-22,0,0,0,16,0,0.72896
2018-02-23,1,0,1,0,0,4.18204
2018-02-26,0,0,2,0,0,5.95910
2018-02-27,0,0,3,0,0,1.88927
2018-02-28,0,0,4,0,0,-0.93237
2018-03-01,0,0,5,0,0,-3.58794
2018-03-02,0,1,0,1,0,-1.65975
2018-03-05,1,0,1,0,0,1.15497
2018-03-06,0,0,2,0,0,1.55143
2018-03-07,0,0,3,0,0,1.16628
2018-03-08,0,0,4,0,0,1.92735
2018-03-09,0,0,5,0,1,5.32801
2018-03-12,0,0,6,0,0,3.85128
2018-03-13,0,0,7,0,0,1.52084
2018-03-14,0,0,8,0,0,-0.17238
2018-03-15,0,0,9,0,0,-0.40571
2018-03-16,0,0,10,0,0,-0.03907
2018-03-19,0,0,11,0,0,-3.24299
2018-03-20,0,1,0,1,0,-2.27725
2018-03-21,0,0,0,2,0,-2.21500
2018-03-22,0,0,0,3,0,-7.18498
2018-03-23,0,0,0,4,0,-9.97507
2018-03-26,0,0,0,5,0,-2.01842
2018-03-27,0,0,0,6,0,-5.03269
2018-03-28,0,0,0,7,0,-4.28089
2018-03-29,0,0,0,8,0,-0.17377
2018-04-02,0,0,0,9,0,-4.52118
2018-04-03,0,0,0,10,0,-0.57179
2018-04-04,0,0,0,11,0,2.34311
2018-04-05,0,0,0,12,0,3.63572
2018-04-06,0,0,0,13,0,-1.49716
2018-04-09,0,0,0,14,0,-0.15206
2018-04-10,1,0,1,0,0,3.69716
2018-04-11,0,0,2,0,0,2.01287
2018-04-12,0,0,3,0,0,3.58044
2018-04-13,0,0,4,0,0,2.41531
2018-04-16,0,0,5,0,0,3.80668
2018-04-17,0,0,6,0,0,5.41258
2018-04-18,0,0,7,0,0,4.51109
2018-04-19,0,0,8,0,0,2.33663
2018-04-20,0,0,9,0,0,0.00968
2018-04-23,0,0,10,0,0,0.03239
2018-04-24,0,0,11,0,0,-2.81241
2018-04-25,0,0,12,0,0,-1.77286
2018-04-26,0,0,13,0,0,0.87265
2018-04-27,0,0,14,0,0,0.97539
2018-04-30,0,0,15,0,0,-0.93595
2018-05-01,0,0,16,0,0,-0.14051
2018-05-02,0,1,0,1,0,-1.58021
2018-05-03,0,0,0,2,0,-1.63797
2018-05-04,0,0,0,3,0,1.49681
2018-05-07,1,0,1,0,0,1.98295
2018-05-08,0,0,2,0,0,1.54990
2018-05-09,0,0,3,0,1,3.31330
2018-05-10,0,0,4,0,0,4.61006
2018-05-11,0,0,5,0,0,3.92778
2018-05-14,0,0,6,0,0,3.16979
2018-05-15,0,0,7,0,0,0.85742
2018-05-16,0,0,8,0,0,1.40439
2018-05-17,0,0,9,0,0,0.75276
2018-05-18,0,0,10,0,0,-0.15165
2018-05-21,0,0,11,0,0,1.31130
2018-05-22,0,0,12,0,0,0.16025
2018-05-23,0,0,13,0,0,0.64625
2018-05-24,0,0,14,0,0,-0.12748
2018-05-25,0,0,15,0,0,-0.80401
2018-05-29,0,1,0,1,0,-3.32239
2018-05-30,0,0,0,2,0,-0.02299
2018-05-31,0,0,0,3,0,-1.65686
2018-06-01,0,0,0,4,0,0.91817
2018-06-04,1,0,1,0,0,1.56107
2018-06-05,0,0,2,0,0,1.22373
2018-06-06,0,0,3,0,0,2.67016
2018-06-07,0,0,4,0,0,1.73639
2018-06-08,0,0,5,0,0,1.83379
2018-06-11,0,0,6,0,0,1.43530
2018-06-12,0,0,7,0,0,1.25671
2018-06-13,0,0,8,0,0,-0.17949
2018-06-14,0,0,9,0,0,0.13964
2018-06-15,0,0,10,0,0,-0.38493
2018-06-18,0,0,11,0,0,-1.03722
2018-06-19,0,1,0,1,0,-1.95526
2018-06-20,0,0,0,2,0,-1.38466
2018-06-21,0,0,0,3,0,-2.69996
2018-06-22,0,0,0,4,0,-1.89047
2018-06-25,0,0,0,5,0,-4.65930
2018-06-26,0,0,0,6,0,-3.28151
2018-06-27,0,0,0,7,0,-4.51156
2018-06-28,0,0,0,8,0,-2.22417
2018-06-29,0,0,0,9,0,-1.57299
2018-07-02,0,0,0,10,0,-0.54393
2018-07-03,0,0,0,11,0,-1.47290
2018-07-05,0,0,0,12,0,0.75807
2018-07-06,0,0,0,13,0,2.48297
2018-07-09,1,0,1,0,1,3.89702
2018-07-10,0,0,2,0,0,3.78945
2018-07-11,0,0,3,0,0,1.30949
2018-07-12,0,0,4,0,0,2.86874
2018-07-13,0,0,5,0,0,2.36253
2018-07-16,0,0,6,0,0,1.46833
2018-07-17,0,0,7,0,0,1.86784
2018-07-18,0,0,8,0,0,1.75671
2018-07-19,0,0,9,0,0,0.27753
2018-07-20,0,0,10,0,0,-0.20885
2018-07-23,0,0,11,0,0,0.03547
2018-07-24,0,0,12,0,0,0.88620
2018-07-25,0,0,13,0,0,2.51985
2018-07-26,0,0,14,0,0,1.03486
2018-07-27,0,0,15,0,0,-0.93729
2018-07-30,0,0,16,0,0,-2.28030
2018-07-31,0,1,0,1,0,-0.92055
2018-08-01,0,0,0,2,0,-1.17053
2018-08-02,0,0,0,3,0,-0.01369
2018-08-03,0,0,0,4,0,0.83461
2018-08-06,1,0,1,0,0,1.24400
2018-08-07,0,0,2,0,0,1.39105
2018-08-08,0,0,3,0,0,0.78840
2018-08-09,0,0,4,0,0,0.03844
2018-08-10,0,1,0,1,0,-1.84031
2018-08-13,0,0,0,2,0,-2.57733
2018-08-14,0,0,0,3,0,-0.78168
2018-08-15,0,0,0,4,0,-2.52649
2018-08-16,0,0,0,5,0,-0.36194
2018-08-17,0,0,0,6,0,0.31060
2018-08-20,0,0,0,7,0,0.63297
2018-08-21,0,0,0,8,0,0.79773
2018-08-22,0,0,0,9,0,0.35535
2018-08-23,0,0,0,10,0,-0.29046
2018-08-24,1,0,1,0,0,1.00573
2018-08-27,0,0,2,0,0,2.35602
2018-08-28,0,0,3,0,0,1.69034
2018-08-29,0,0,4,0,0,2.40515
2018-08-30,0,0,5,0,0,0.59006
2018-08-31,0,0,6,0,0,0.22226
2018-09-04,0,0,7,0,0,-0.48248
2018-09-05,0,0,8,0,0,-1.29395
2018-09-06,0,1,0,1,0,-2.10883
2018-09-07,0,0,0,2,0,-2.38980
2018-09-10,0,0,0,3,0,-1.63978
2018-09-11,0,0,0,4,0,-0.60988
2018-09-12,0,0,0,5,0,-0.57221
2018-09-13,0,0,0,6,0,0.59898
2018-09-14,0,0,0,7,0,0.35625
2018-09-17,0,0,0,8,0,-1.19251
2018-09-18,0,0,0,9,0,0.13564
2018-09-19,0,0,0,10,0,0.22776
2018-09-20,1,0,1,0,0,1.82578
2018-09-21,0,0,2,0,0,1.15202
2018-09-24,0,0,3,0,0,-0.12446
2018-09-25,0,0,4,0,0,-0.60543
2018-09-26,0,1,0,1,0,-1.43644
2018-09-27,0,0,0,2,0,-0.66556
2018-09-28,0,0,0,3,0,-0.69618
2018-10-01,0,0,0,4,0,0.13575
2018-10-02,0,0,0,5,0,-0.15293
2018-10-03,0,0,0,6,0,-0.11889
2018-10-04,0,0,0,7,0,-2.16334
2018-10-05,0,0,0,8,0,-3.11346
2018-10-08,0,0,0,9,0,-2.63378
2018-10-09,0,0,0,10,0,-2.46326
2018-10-10,0,0,0,11,0,-9.52657
2018-10-11,0,0,0,12,0,-11.97242
2018-10-12,0,0,0,13,0,-6.08857
2018-10-15,0,0,0,14,0,-5.80475
2018-10-16,0,0,0,15,0,0.50415
2018-10-17,0,0,0,16,0,0.66772
2018-10-18,0,0,0,17,0,-2.38028
2018-10-19,0,0,0,18,0,-1.59578
2018-10-22,0,0,0,19,0,-1.83248
2018-10-23,0,0,0,20,0,-2.25949
2018-10-24,0,0,0,21,0,-8.10446
2018-10-25,0,0,0,22,0,-1.89726
2018-10-26,0,0,0,23,0,-4.69850
2018-10-29,0,0,0,24,0,-4.49116
2018-10-30,0,0,0,25,0,0.41465
2018-10-31,0,0,0,26,0,3.27473
2018-11-01,0,0,0,27,0,5.43992
2018-11-02,1,0,1,0,0,3.40955
2018-11-05,0,0,2,0,0,4.37734
2018-11-06,0,0,3,0,0,5.23646
2018-11-07,0,0,4,0,0,9.14447
2018-11-08,0,0,5,0,0,6.87704
2018-11-09,0,0,6,0,0,3.52565
2018-11-12,0,0,7,0,0,-1.45126
2018-11-13,0,0,8,0,0,-1.28557
2018-11-14,0,0,9,0,0,-2.46212
2018-11-15,0,0,10,0,0,0.57050
2018-11-16,0,0,11,0,0,1.14113
2018-11-19,0,0,12,0,0,-2.54184
2018-11-20,0,1,0,1,0,-5.66164
2018-11-21,0,0,0,2,0,-3.50396
2018-11-23,0,0,0,3,0,-3.80054
2018-11-26,0,0,0,4,0,0.65791
2018-11-27,0,0,0,5,0,1.57723
2018-11-28,1,0,1,0,0,6.49948
2018-11-29,0,0,2,0,0,4.88848
2018-11-30,0,0,3,0,0,5.83292
2018-12-03,0,0,4,0,0,7.13103
2018-12-04,0,0,5,0,0,-1.54655
2018-12-06,0,0,6,0,0,-1.45125
2018-12-07,0,0,7,0,0,-6.04744
2018-12-10,0,1,0,1,0,-4.19413
2018-12-11,0,0,0,2,0,-3.13942
2018-12-12,0,0,0,3,0,-1.06238
2018-12-13,0,0,0,4,0,-0.60519
2018-12-14,0,0,0,5,0,-4.23349
2018-12-17,0,0,0,6,0,-7.30075
2018-12-18,0,0,0,7,0,-5.29463
2018-12-19,0,0,0,8,0,-6.80716
2018-12-20,0,0,0,9,0,-7.94174
2018-12-21,0,0,0,10,0,-9.63837
2018-12-24,0,0,0,11,0,-12.03206
2018-12-26,0,0,0,12,0,0.75774
2018-12-27,0,0,0,13,0,3.15378
2018-12-28,0,0,0,14,0,3.06299
2018-12-31,0,0,0,15,0,4.88745
2019-01-02,1,0,1,0,0,4.83084
2019-01-03,0,0,2,0,0,-0.47928
2019-01-04,0,0,3,0,0,7.02773
2019-01-07,0,0,4,0,0,7.54031
2019-01-08,0,0,5,0,0,8.41198
2019-01-09,0,0,6,0,0,7.86869
2019-01-10,0,0,7,0,0,7.44349
2019-01-11,0,0,8,0,0,6.06350
2019-01-14,0,0,9,0,0,3.85463
2019-01-15,0,0,10,0,0,5.37787
2019-01-16,0,0,11,0,0,4.76381
2019-01-17,0,0,12,0,1,5.35000
2019-01-18,0,0,13,0,0,6.93611
2019-01-22,0,0,14,0,0,2.31148
2019-01-23,0,0,15,0,0,2.14072
2019-01-24,0,0,16,0,0,1.80944
2019-01-25,0,0,17,0,0,3.02897
2019-01-28,0,0,18,0,0,0.49261
2019-01-29,0,0,19,0,0,-0.13928
2019-01-30,0,0,20,0,0,2.94902
2019-01-31,0,0,21,0,0,3.89912
2019-02-01,0,0,22,0,0,2.95415
2019-02-04,0,0,23,0,0,3.44932
2019-02-05,0,0,24,0,0,3.35839
2019-02-06,0,0,25,0,0,1.73962
2019-02-07,0,0,26,0,0,-1.10165
2019-02-08,0,0,27,0,0,-1.13021
2019-02-11,0,0,28,0,0,-1.13251
2019-02-12,0,0,29,0,0,1.51186
2019-02-13,0,0,30,0,0,1.44210
2019-02-14,0,0,31,0,0,0.12657
2019-02-15,0,0,32,0,0,2.05958
2019-02-19,0,0,33,0,0,1.49961
2019-02-20,0,0,34,0,0,1.10603
2019-02-21,0,0,35,0,0,-0.39237
2019-02-22,0,0,36,0,0,0.64065
2019-02-25,0,0,37,0,0,0.29799
2019-02-26,0,0,38,0,0,-0.42463
2019-02-27,0,0,39,0,0,-0.93088
2019-02-28,0,1,0,1,0,-1.82505
2019-03-01,0,0,0,2,0,-0.34379
2019-03-04,0,0,0,3,0,-1.57888
2019-03-05,0,0,0,4,0,-1.91273
2019-03-06,0,0,0,5,0,-3.35225
2019-03-07,0,0,0,6,0,-4.78650
2019-03-08,0,0,0,7,0,-4.52663
2019-03-11,0,0,0,8,0,-0.59477
2019-03-12,0,0,0,9,0,-0.06097
2019-03-13,0,0,0,10,0,1.24978
2019-03-14,0,0,0,11,0,0.52028
2019-03-15,0,0,0,12,0,1.25424
2019-03-18,1,0,1,0,0,1.53260
2019-03-19,0,0,2,0,0,0.86930
2019-03-20,0,0,3,0,0,-0.29608
2019-03-21,0,0,4,0,0,1.90455
2019-03-22,0,1,0,1,0,-3.15926
2019-03-25,0,0,0,2,0,-2.95684
2019-03-26,0,0,0,3,0,-0.97369
2019-03-27,0,0,0,4,0,-2.05645
2019-03-28,0,0,0,5,0,-1.03384
2019-03-29,0,0,0,6,0,0.48831
2019-04-01,0,0,0,7,0,2.77857
2019-04-02,1,0,1,0,0,1.92954
2019-04-03,0,0,2,0,0,1.72974
2019-04-04,0,0,3,0,0,1.53994
2019-04-05,0,0,4,0,0,1.96082
2019-04-08,0,0,5,0,0,1.44497
2019-04-09,0,0,6,0,0,-0.61896
2019-04-10,0,0,7,0,0,-0.02884
2019-04-11,0,0,8,0,0,-0.35589
2019-04-12,0,0,9,0,0,0.90598
2019-04-15,0,0,10,0,0,0.21549
2019-04-16,0,0,11,0,0,-0.06391
2019-04-17,0,0,12,0,0,-0.92745
2019-04-18,0,1,0,1,0,-0.70078
2019-04-22,0,0,0,2,0,-0.64604
2019-04-23,1,0,1,0,0,1.22062
2019-04-24,0,0,2,0,0,0.10532
2019-04-25,0,0,3,0,0,-0.34291
2019-04-26,0,0,4,0,0,0.48965
2019-04-29,0,0,5,0,0,0.29398
2019-04-30,0,0,6,0,0,0.10940
2019-05-01,0,1,0,1,0,-2.02280
2019-05-02,0,0,0,2,0,-2.40268
2019-05-03,0,0,0,3,0,0.06563
2019-05-06,0,0,0,4,0,-1.29503
2019-05-07,0,0,0,5,0,-5.15828
2019-05-08,0,0,0,6,0,-4.63305
2019-05-09,0,0,0,7,0,-4.49341
2019-05-10,0,0,0,8,0,-2.78683
2019-05-13,0,0,0,9,0,-7.81650
2019-05-14,0,0,0,10,0,-4.32346
2019-05-15,0,0,0,11,0,-2.01530
2019-05-16,0,0,0,12,0,0.51886
2019-05-17,0,0,0,13,0,-0.86401
2019-05-20,0,0,0,14,0,-2.13784
2019-05-21,0,0,0,15,0,0.35303
2019-05-22,0,0,0,16,0,-0.26974
2019-05-23,0,0,0,17,0,-2.82387
2019-05-24,0,0,0,18,0,-1.77340
2019-05-28,0,0,0,19,0,-3.12314
2019-05-29,0,0,0,20,0,-3.80198
2019-05-30,0,0,0,21,0,-2.27946
2019-05-31,0,0,0,22,0,-4.46212
2019-06-03,0,0,0,23,0,-3.79279
2019-06-04,0,0,0,24,0,2.07411
2019-06-05,0,0,0,25,0,3.78003
2019-06-06,1,0,1,0,0,4.63157
2019-06-07,0,0,2,0,0,6.24390
2019-06-10,0,0,3,0,0,6.12291
2019-06-11,0,0,4,0,0,4.80962
2019-06-12,0,0,5,0,0,3.33740
2019-06-13,0,0,6,0,1,3.55627
2019-06-14,0,0,7,0,0,2.37419
2019-06-17,0,0,8,0,0,2.00732
2019-06-18,0,0,9,0,0,3.72243
2019-06-19,0,0,10,0,0,3.47857
2019-06-20,0,0,11,0,0,4.76433
2019-06-21,0,0,12,0,0,3.20937
2019-06-24,0,0,13,0,0,1.84365
2019-06-25,0,0,14,0,0,-1.07099
2019-06-26,0,0,15,0,0,-1.39826
2019-06-27,0,0,16,0,0,-0.46291
2019-06-28,0,0,17,0,0,0.72991
