Date,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope
2018-01-18,1,0,11,0,0,0,-2.44469
2018-01-19,1,0,12,0,0,0,1.70101
2018-01-22,1,0,13,0,0,0,2.68164
2018-01-23,1,0,14,0,0,0,0.64997
2018-01-24,1,0,15,0,0,0,-0.89709
2018-01-25,1,0,16,0,0,0,0.20751
2018-01-26,1,0,17,0,0,0,3.44734
2018-01-29,1,0,18,0,0,0,-9.79722
2018-01-30,0,0,0,0,0,0,-12.58564
2018-01-31,0,0,0,0,0,0,0.27707
2018-02-01,0,0,0,0,0,0,-0.70798
2018-02-02,0,0,0,0,0,0,-17.79172
2018-02-05,0,1,0,1,0,1,-16.67994
2018-02-06,0,0,0,0,0,0,9.69087
2018-02-07,0,0,0,0,0,0,-1.61640
2018-02-08,0,1,0,1,0,1,-9.35166
2018-02-09,0,0,0,0,0,0,6.70706
2018-02-12,0,0,0,0,0,0,5.65489
2018-02-13,0,0,0,0,0,0,1.04037
2018-02-14,0,0,0,0,0,0,5.16143
2018-02-15,0,0,0,0,0,0,4.25564
2018-02-16,0,0,0,0,0,0,0.13172
2018-02-20,0,0,0,0,0,0,-2.21078
2018-02-21,0,0,0,0,0,0,-2.04175
2018-02-22,0,0,0,0,0,0,0.41819
2018-02-23,0,0,0,0,0,0,6.46161
2018-02-26,0,0,0,0,0,0,4.14361
2018-02-27,0,0,0,0,0,0,-5.51543
2018-02-28,0,0,0,0,0,0,-4.25573
2018-03-01,0,0,0,0,0,0,-4.52892
2018-03-02,0,0,0,0,0,0,2.07199
2018-03-05,0,0,0,0,0,0,4.32559
2018-03-06,0,0,0,0,0,0,1.01591
2018-03-07,0,0,0,0,0,0,-0.20395
2018-03-08,0,0,0,0,0,0,1.88196
2018-03-09,0,0,0,0,0,0,6.56704
2018-03-12,0,0,0,0,0,0,-0.65207
2018-03-13,0,0,0,0,0,0,-3.27102
2018-03-14,0,0,0,0,0,0,-2.82111
2018-03-15,0,0,0,0,0,0,-0.38865
2018-03-16,0,0,0,0,0,0,0.81818
2018-03-19,0,0,0,0,0,0,-7.04050
2018-03-20,0,0,0,0,0,0,0.78673
2018-03-21,0,0,0,0,0,0,-0.89197
2018-03-22,0,0,0,0,0,0,-10.02195
2018-03-23,0,1,0,1,0,1,-5.74508
2018-03-26,0,0,0,0,0,0,12.60971
2018-03-27,0,0,0,0,0,0,-4.78971
2018-03-28,0,0,0,0,0,0,-0.74457
2018-03-29,0,0,0,0,0,0,5.71532
2018-04-02,0,0,0,0,0,0,-5.92452
2018-04-03,0,0,0,0,0,0,4.80622
2018-04-04,0,0,0,0,0,0,4.12598
2018-04-05,0,0,0,0,0,0,2.37002
2018-04-06,0,0,0,0,0,0,-6.32982
2018-04-09,0,0,0,0,0,0,1.20114
2018-04-10,0,0,0,0,0,0,5.73123
2018-04-11,0,0,0,0,0,0,-1.71109
2018-04-12,0,0,0,0,0,0,2.81502
2018-04-13,0,0,0,0,0,0,-0.98664
2018-04-16,0,0,0,0,0,0,2.88082
2018-04-17,0,0,0,0,0,0,3.59156
2018-04-18,0,0,0,0,0,0,0.28036
2018-04-19,0,0,0,0,0,0,-2.47645
2018-04-20,0,0,0,0,0,0,-3.52647
2018-04-23,0,0,0,0,0,0,0.02351
2018-04-24,0,0,0,0,0,0,-5.30079
2018-04-25,0,0,0,0,0,0,0.85379
2018-04-26,0,0,0,0,0,0,4.70912
2018-04-27,0,0,0,0,0,0,0.49498
2018-04-30,0,0,0,0,0,0,-3.66001
2018-05-01,0,0,0,0,0,0,1.25603
2018-05-02,0,0,0,0,0,0,-3.22216
2018-05-03,0,0,0,0,0,0,-0.98304
2018-05-04,0,0,0,0,0,0,6.64770
2018-05-07,0,0,0,0,0,0,1.66760
2018-05-08,0,0,0,0,0,0,-0.14512
2018-05-09,0,0,0,0,0,0,4.73362
2018-05-10,0,0,0,0,0,0,4.06877
2018-05-11,0,0,0,0,0,0,0.71690
2018-05-14,0,0,0,0,0,0,0.38886
2018-05-15,0,0,0,0,0,0,-4.80761
2018-05-16,0,0,0,0,0,0,2.01864
2018-05-17,0,0,0,0,0,0,-0.62621
2018-05-18,0,0,0,0,0,0,-1.98080
2018-05-21,0,0,0,0,0,0,4.03453
2018-05-22,0,0,0,0,0,0,-2.47681
2018-05-23,0,0,0,0,0,0,1.82767
2018-05-24,0,0,0,0,0,0,-1.70389
2018-05-25,0,0,0,0,0,0,-2.00149
2018-05-29,0,0,0,0,0,0,-8.62210
2018-05-30,0,0,0,0,0,0,7.98373
2018-05-31,0,0,0,0,0,0,-4.57948
2018-06-01,0,0,0,0,0,0,5.99367
2018-06-04,0,0,0,0,0,0,2.24188
2018-06-05,0,0,0,0,0,0,0.35741
2018-06-06,0,0,0,0,0,0,4.17546
2018-06-07,0,0,0,0,0,0,-0.58947
2018-06-08,0,0,0,0,0,0,1.54078
2018-06-11,0,0,0,0,0,0,0.53701
2018-06-12,0,0,0,0,0,0,0.90588
2018-06-13,0,0,0,0,0,0,-4.02397
2018-06-14,0,0,0,0,0,0,1.46192
2018-06-15,0,0,0,0,0,0,-1.06957
2018-06-18,0,0,0,0,0,0,-2.27857
2018-06-19,0,0,0,0,0,0,-4.15633
2018-06-20,0,0,0,0,0,0,1.34376
2018-06-21,0,0,0,0,0,0,-6.24624
2018-06-22,0,0,0,0,0,0,1.61560
2018-06-25,0,0,0,0,0,0,-10.97876
2018-06-26,0,0,0,0,0,0,1.99742
2018-06-27,0,0,0,0,0,0,-5.52402
2018-06-28,0,0,0,0,0,0,5.45028
2018-06-29,0,0,0,0,0,0,0.65327
2018-07-02,0,0,0,0,0,0,2.67956
2018-07-03,0,0,0,0,0,0,-3.63781
2018-07-05,0,0,0,0,0,0,7.14732
2018-07-06,0,0,0,0,0,0,5.88042
2018-07-09,0,0,0,0,0,0,5.16100
2018-07-10,0,0,0,0,0,0,1.85216
2018-07-11,0,0,0,0,0,0,-6.09796
2018-07-12,0,0,0,0,0,0,4.80227
2018-07-13,0,0,0,0,0,0,0.56263
2018-07-16,0,0,0,0,0,0,-0.94205
2018-07-17,0,0,0,0,0,0,2.24970
2018-07-18,0,0,0,0,0,0,1.20313
2018-07-19,0,0,0,0,0,0,-4.03588
2018-07-20,0,0,0,0,0,0,-0.95912
2018-07-23,0,0,0,0,0,0,1.26000
2018-07-24,0,0,0,0,0,0,3.14459
2018-07-25,0,0,0,0,0,0,5.09307
2018-07-26,0,0,0,0,0,0,-3.45174
2018-07-27,0,0,0,0,0,0,-6.83636
2018-07-30,0,0,0,0,0,0,-5.24389
2018-07-31,0,0,0,0,0,0,3.40365
2018-08-01,0,0,0,0,0,0,-0.96891
2018-08-02,0,0,0,0,0,0,3.42666
2018-08-03,0,0,0,0,0,0,2.97984
2018-08-06,0,0,0,0,0,0,2.14150
2018-08-07,0,0,0,0,0,0,1.65759
2018-08-08,0,0,0,0,0,0,-0.31734
2018-08-09,0,0,0,0,0,0,-1.81730
2018-08-10,0,0,0,0,0,0,-8.19171
2018-08-13,0,0,0,0,0,0,-4.00246
2018-08-14,0,0,0,0,0,0,5.13760
2018-08-15,0,0,0,0,0,0,-7.05035
2018-08-16,0,0,0,0,0,0,5.92668
2018-08-17,0,0,0,0,0,0,2.25277
2018-08-20,0,0,0,0,0,0,1.62015
2018-08-21,0,0,0,0,0,0,1.38164
2018-08-22,0,0,0,0,0,0,-0.44393
2018-08-23,0,0,0,0,0,0,-1.95123
2018-08-24,0,0,0,0,0,0,4.52957
2018-08-27,0,0,0,0,0,0,4.69505
2018-08-28,0,0,0,0,0,0,0.15485
2018-08-29,1,0,1,0,1,0,3.15921
2018-08-30,0,0,0,0,0,0,-5.63446
2018-08-31,0,0,0,0,0,0,0.08584
2018-09-04,0,0,0,0,0,0,-2.16346
2018-09-05,0,0,0,0,0,0,-3.59896
2018-09-06,0,0,0,0,0,0,-4.40757
2018-09-07,0,0,0,0,0,0,-2.53745
2018-09-10,0,0,0,0,0,0,1.85247
2018-09-11,0,0,0,0,0,0,3.48526
2018-09-12,0,0,0,0,0,0,0.32851
2018-09-13,0,0,0,0,0,0,4.61037
2018-09-14,0,0,0,0,0,0,0.22935
2018-09-17,0,0,0,0,0,0,-7.79912
2018-09-18,0,0,0,0,0,0,4.86864
2018-09-19,0,0,0,0,0,0,1.06327
2018-09-20,0,0,0,0,0,0,5.88729
2018-09-21,0,0,0,0,0,0,-0.53840
2018-09-24,0,0,0,0,0,0,-5.07395
2018-09-25,0,0,0,0,0,0,-1.81539
2018-09-26,0,0,0,0,0,0,-4.42961
2018-09-27,0,0,0,0,0,0,2.69628
2018-09-28,0,0,0,0,0,0,-0.00977
2018-10-01,0,0,0,0,0,0,3.54220
2018-10-02,0,0,0,0,0,0,-0.62967
2018-10-03,0,0,0,0,0,0,0.72652
2018-10-04,0,0,0,0,0,0,-11.95802
2018-10-05,0,0,0,0,0,0,-6.14470
2018-10-08,0,0,0,0,0,0,-0.40953
2018-10-09,0,0,0,0,0,0,-1.51371
2018-10-10,0,1,0,1,0,1,-19.63986
2018-10-11,0,1,0,2,0,0,-5.30724
2018-10-12,0,1,0,3,0,0,11.86284
2018-10-15,0,1,0,4,0,0,-1.81233
2018-10-16,0,0,0,0,0,0,13.95648
2018-10-17,0,0,0,0,0,0,-0.10375
2018-10-18,0,0,0,0,0,0,-5.50609
2018-10-19,0,0,0,0,0,0,-0.12679
2018-10-22,0,0,0,0,0,0,-1.54931
2018-10-23,0,0,0,0,0,0,-1.92386
2018-10-24,0,1,0,1,0,1,-8.15519
2018-10-25,0,0,0,0,0,0,10.34297
2018-10-26,0,0,0,0,0,0,-4.23946
2018-10-29,0,1,0,1,0,1,-1.42093
2018-10-30,0,0,0,0,0,0,7.57610
2018-10-31,0,0,0,0,0,0,4.74393
2018-11-01,0,0,0,0,0,0,4.30771
2018-11-02,0,0,0,0,0,0,-2.08009
2018-11-05,0,0,0,0,0,0,2.34202
2018-11-06,0,0,0,0,0,0,2.58730
2018-11-07,0,0,0,0,0,0,7.69542
2018-11-08,0,0,0,0,0,0,-1.07001
2018-11-09,0,0,0,0,0,0,-3.84552
2018-11-12,0,0,0,0,0,0,-7.04973
2018-11-13,0,0,0,0,0,0,-0.47757
2018-11-14,0,0,0,0,0,0,-2.44876
2018-11-15,0,0,0,0,0,0,4.54236
2018-11-16,0,0,0,0,0,0,0.94066
2018-11-19,0,0,0,0,0,0,-5.74936
2018-11-20,0,0,0,0,0,0,-5.09926
2018-11-21,0,0,0,0,0,0,1.38299
2018-11-23,0,0,0,0,0,0,-1.78191
2018-11-26,0,0,0,0,0,0,6.97103
2018-11-27,0,0,0,0,0,0,1.39335
2018-11-28,0,0,0,0,0,0,8.73650
2018-11-29,0,0,0,0,0,0,-0.84323
2018-11-30,0,0,0,0,0,0,2.92204
2018-12-03,0,0,0,0,0,0,3.66799
2018-12-04,0,0,0,0,0,0,-12.06325
2018-12-06,0,0,0,0,0,0,-0.46430
2018-12-07,0,0,0,0,0,0,-6.49790
2018-12-10,0,0,0,0,0,0,0.67631
2018-12-11,0,0,0,0,0,0,-0.09702
2018-12-12,0,0,0,0,0,0,2.29564
2018-12-13,0,0,0,0,0,0,-0.06428
2018-12-14,0,0,0,0,0,0,-5.70432
2018-12-17,0,0,0,0,0,0,-4.90665
2018-12-18,0,0,0,0,0,0,0.04043
2018-12-19,0,1,0,1,0,1,-3.21231
2018-12-20,0,1,0,2,0,0,-2.82225
2018-12-21,0,1,0,3,0,0,-3.09043
2018-12-24,0,1,0,4,0,0,-3.22976
2018-12-26,0,0,0,0,0,0,17.46988
2018-12-27,0,0,0,0,0,0,2.56399
2018-12-28,0,0,0,0,0,0,-0.24865
2018-12-31,0,0,0,0,0,0,2.71737
2019-01-02,0,0,0,0,0,0,0.41816
2019-01-03,0,0,0,0,0,0,-5.52570
2019-01-04,0,0,0,0,0,0,10.16989
2019-01-07,0,0,0,0,0,0,1.87355
2019-01-08,0,0,0,0,0,0,2.57511
2019-01-09,0,0,0,0,0,0,1.09888
2019-01-10,0,0,0,0,0,0,1.24714
2019-01-11,0,0,0,0,0,0,-0.04903
2019-01-14,0,0,0,0,0,0,-1.83066
2019-01-15,0,0,0,0,0,0,3.35939
2019-01-16,0,0,0,0,0,0,0.69422
2019-01-17,0,0,0,0,0,0,2.38459
2019-01-18,0,0,0,0,0,0,3.85950
2019-01-22,0,0,0,0,0,0,-6.04164
2019-01-23,0,0,0,0,0,0,0.69817
2019-01-24,0,0,0,0,0,0,0.45823
2019-01-25,0,0,0,0,0,0,2.81869
2019-01-28,0,0,0,0,0,0,-3.70770
2019-01-29,0,0,0,0,0,0,-0.68135
2019-01-30,0,0,0,0,0,0,5.43337
2019-01-31,0,0,0,0,0,0,2.68574
2019-02-01,0,0,0,0,0,0,0.28173
2019-02-04,0,0,0,0,0,0,2.13756
2019-02-05,0,0,0,0,0,0,1.45018
2019-02-06,0,0,0,0,0,0,-1.44345
2019-02-07,0,0,0,0,0,0,-5.82230
2019-02-08,0,0,0,0,0,0,0.26821
2019-02-11,0,0,0,0,0,0,0.29878
2019-02-12,0,0,0,0,0,0,5.05891
2019-02-13,0,0,0,0,0,0,1.09136
2019-02-14,0,0,0,0,0,0,-1.96910
2019-02-15,0,0,0,0,0,0,4.01468
2019-02-19,0,0,0,0,0,0,0.52404
2019-02-20,1,0,1,0,1,0,0.64489
2019-02-21,0,0,0,0,0,0,-3.04294
2019-02-22,0,0,0,0,0,0,2.56274
2019-02-25,1,0,1,0,1,0,0.48421
2019-02-26,0,0,0,0,0,0,-0.76763
2019-02-27,0,0,0,0,0,0,-0.55780
2019-02-28,0,0,0,0,0,0,-2.96003
2019-03-01,0,0,0,0,0,0,3.45226
2019-03-04,0,0,0,0,0,0,-4.03568
2019-03-05,0,0,0,0,0,0,-1.16766
2019-03-06,0,0,0,0,0,0,-6.40271
2019-03-07,0,0,0,0,0,0,-6.77881
2019-03-08,0,0,0,0,0,0,-1.62320
2019-03-11,0,0,0,0,0,0,9.65376
2019-03-12,0,0,0,0,0,0,1.65019
2019-03-13,0,0,0,0,0,0,3.65180
2019-03-14,0,0,0,0,0,0,-0.79823
2019-03-15,0,0,0,0,0,0,2.60009
2019-03-18,0,0,0,0,0,0,1.83768
2019-03-19,0,0,0,0,0,0,-0.13998
2019-03-20,0,0,0,0,0,0,-3.23049
2019-03-21,1,0,1,0,1,0,5.62093
2019-03-22,0,0,0,0,0,0,-16.27975
2019-03-25,0,0,0,0,0,0,-0.57788
2019-03-26,0,0,0,0,0,0,4.19363
2019-03-27,0,0,0,0,0,0,-3.41076
2019-03-28,0,0,0,0,0,0,2.14819
2019-03-29,0,0,0,0,0,0,3.79193
2019-04-01,0,0,0,0,0,0,5.55327
2019-04-02,0,0,0,0,0,0,0.00786
2019-04-03,0,0,0,0,0,0,1.01061
2019-04-04,0,0,0,0,0,0,0.99654
2019-04-05,0,0,0,0,0,0,2.16526
2019-04-08,1,0,1,0,1,0,0.48590
2019-04-09,0,0,0,0,0,0,-6.41453
2019-04-10,0,0,0,0,0,0,1.91645
2019-04-11,0,0,0,0,0,0,0.02148
2019-04-12,0,0,0,0,0,0,3.58828
2019-04-15,0,0,0,0,0,0,-0.74347
2019-04-16,0,0,0,0,0,0,0.28992
2019-04-17,0,0,0,0,0,0,-2.93528
2019-04-18,0,0,0,0,0,0,1.04703
2019-04-22,0,0,0,0,0,0,0.68688
2019-04-23,1,0,1,0,1,0,5.29466
2019-04-24,0,0,0,0,0,0,-3.09088
2019-04-25,0,0,0,0,0,0,-0.53140
2019-04-26,1,0,1,0,1,0,2.87874
2019-04-29,1,0,2,0,0,0,0.63062
2019-04-30,1,0,3,0,0,0,0.57734
2019-05-01,0,0,0,0,0,0,-11.27317
2019-05-02,0,0,0,0,0,0,-2.75996
2019-05-03,0,0,0,0,0,0,7.20994
2019-05-06,0,0,0,0,0,0,-5.48800
2019-05-07,0,0,0,0,0,0,-15.03884
2019-05-08,0,0,0,0,0,0,-1.13918
2019-05-09,0,0,0,0,0,0,-2.14128
2019-05-10,0,0,0,0,0,0,3.38141
2019-05-13,0,0,0,0,0,0,-13.56060
2019-05-14,0,0,0,0,0,0,6.25158
2019-05-15,0,0,0,0,0,0,4.17752
2019-05-16,0,0,0,0,0,0,5.77069
2019-05-17,0,0,0,0,0,0,-3.29700
2019-05-20,0,0,0,0,0,0,-3.51283
2019-05-21,0,0,0,0,0,0,5.44534
2019-05-22,0,0,0,0,0,0,-1.55985
2019-05-23,0,0,0,0,0,0,-5.94942
2019-05-24,0,0,0,0,0,0,0.92437
2019-05-28,0,0,0,0,0,0,-3.81634
2019-05-29,0,0,0,0,0,0,-2.81812
2019-05-30,0,0,0,0,0,0,1.58075
2019-05-31,0,0,0,0,0,0,-5.03580
2019-06-03,0,1,0,1,0,1,-0.93486
2019-06-04,0,0,0,0,0,0,14.12082
2019-06-05,0,0,0,0,0,0,4.35593
2019-06-06,0,0,0,0,0,0,3.08270
2019-06-07,0,0,0,0,0,0,4.83792
2019-06-10,0,0,0,0,0,0,2.00744
2019-06-11,0,0,0,0,0,0,-0.21682
2019-06-12,0,0,0,0,0,0,-1.32346
2019-06-13,0,0,0,0,0,0,2.02829
2019-06-14,0,0,0,0,0,0,-1.15046
2019-06-17,0,0,0,0,0,0,0.50889
2019-06-18,0,0,0,0,0,0,4.97948
2019-06-19,0,0,0,0,0,0,1.40937
2019-06-20,0,0,0,0,0,0,4.10747
2019-06-21,0,0,0,0,0,0,-1.13070
2019-06-24,0,0,0,0,0,0,-1.60596
2019-06-25,0,0,0,0,0,0,-8.10537
2019-06-26,0,0,0,0,0,0,-0.96879
2019-06-27,0,0,0,0,0,0,2.28244
2019-06-28,0,0,0,0,0,0,3.24023
2019-07-01,0,0,0,0,0,0,3.86391
2019-07-02,0,0,0,0,0,0,1.37739
2019-07-03,1,0,1,0,1,0,3.35213
2019-07-05,0,0,0,0,0,0,-1.82753
2019-07-08,0,0,0,0,0,0,-4.77110
2019-07-09,0,0,0,0,0,0,0.66153
2019-07-10,0,0,0,0,0,0,2.37988
2019-07-11,0,0,0,0,0,0,1.17186
2019-07-12,1,0,1,0,1,0,2.28600
2019-07-15,1,0,2,0,0,0,0.08703
2019-07-16,0,0,0,0,0,0,-4.15895
2019-07-17,0,0,0,0,0,0,-7.19435
2019-07-18,0,0,0,0,0,0,2.40189
2019-07-19,0,0,0,0,0,0,-6.18366
2019-07-22,0,0,0,0,0,0,2.05941
2019-07-23,0,0,0,0,0,0,4.57548
2019-07-24,0,0,0,0,0,0,2.80185
2019-07-25,0,0,0,0,0,0,-5.42172
2019-07-26,0,0,0,0,0,0,4.46212
2019-07-29,0,0,0,0,0,0,-1.65131
2019-07-30,0,0,0,0,0,0,-2.64365
2019-07-31,0,0,0,0,0,0,-9.63719
2019-08-01,0,0,0,0,0,0,-6.24044
2019-08-02,0,0,0,0,0,0,-4.26550
2019-08-05,0,1,0,1,0,1,-11.83937
2019-08-06,0,0,0,0,0,0,8.60059
2019-08-07,0,0,0,0,0,0,0.48302
2019-08-08,0,0,0,0,0,0,10.52447
2019-08-09,0,0,0,0,0,0,-2.89538
2019-08-12,0,0,0,0,0,0,-4.83069
2019-08-13,0,0,0,0,0,0,7.43336
2019-08-14,0,0,0,0,0,0,-9.81801
2019-08-15,0,0,0,0,0,0,1.11955
2019-08-16,0,0,0,0,0,0,6.24199
2019-08-19,0,0,0,0,0,0,4.70189
2019-08-20,0,0,0,0,0,0,-2.84049
2019-08-21,0,0,0,0,0,0,3.19382
2019-08-22,0,0,0,0,0,0,-0.19868
2019-08-23,0,0,0,0,0,0,-8.95431
2019-08-26,0,0,0,0,0,0,4.38461
2019-08-27,0,0,0,0,0,0,-1.03723
2019-08-28,0,0,0,0,0,0,2.68019
2019-08-29,0,0,0,0,0,0,4.87039
2019-08-30,0,0,0,0,0,0,0.24324
2019-09-03,0,0,0,0,0,0,-2.85601
2019-09-04,0,0,0,0,0,0,4.31127
2019-09-05,0,0,0,0,0,0,4.64180
2019-09-06,0,0,0,0,0,0,0.31675
2019-09-09,0,0,0,0,0,0,-0.04893
2019-09-10,0,0,0,0,0,0,0.12879
2019-09-11,0,0,0,0,0,0,2.88720
2019-09-12,0,0,0,0,0,0,1.12683
2019-09-13,0,0,0,0,0,0,-0.49000
2019-09-16,0,0,0,0,0,0,-2.18465
2019-09-17,0,0,0,0,0,0,1.21705
2019-09-18,0,0,0,0,0,0,0.16842
2019-09-19,0,0,0,0,0,0,0.01053
2019-09-20,0,0,0,0,0,0,-4.07976
2019-09-23,0,0,0,0,0,0,-0.08068
2019-09-24,0,0,0,0,0,0,-6.65300
2019-09-25,0,0,0,0,0,0,4.15230
2019-09-26,0,0,0,0,0,0,-1.87940
2019-09-27,0,0,0,0,0,0,-3.94670
2019-09-30,0,0,0,0,0,0,3.63988
2019-10-01,0,0,0,0,0,0,-8.21496
2019-10-02,0,0,0,0,0,0,-8.64741
2019-10-03,0,0,0,0,0,0,5.46015
2019-10-04,0,0,0,0,0,0,8.31494
2019-10-07,0,0,0,0,0,0,-2.27193
2019-10-08,0,0,0,0,0,0,-6.88812
2019-10-09,0,0,0,0,0,0,5.00167
2019-10-10,0,0,0,0,0,0,3.29983
2019-10-11,0,0,0,0,0,0,5.15922
2019-10-14,0,0,0,0,0,0,-0.72791
2019-10-15,0,0,0,0,0,0,4.48645
2019-10-16,0,0,0,0,0,0,-1.16456
2019-10-17,0,0,0,0,0,0,1.28666
2019-10-18,0,0,0,0,0,0,-2.46643
2019-10-21,0,0,0,0,0,0,3.37068
2019-10-22,0,0,0,0,0,0,-2.35570
2019-10-23,0,0,0,0,0,0,1.47327
2019-10-24,0,0,0,0,0,0,1.01268
2019-10-25,0,0,0,0,0,0,2.14540
2019-10-28,0,0,0,0,0,0,2.80092
2019-10-29,0,0,0,0,0,0,-0.71886
2019-10-30,0,0,0,0,0,0,1.70046
2019-10-31,0,0,0,0,0,0,-2.81300
2019-11-01,0,0,0,0,0,0,5.01666
2019-11-04,0,0,0,0,0,0,1.72456
2019-11-05,0,0,0,0,0,0,-1.19702
2019-11-06,0,0,0,0,0,0,0.36366
2019-11-07,0,0,0,0,0,0,1.43961
2019-11-08,1,0,1,0,1,0,1.33387
2019-11-11,0,0,0,0,0,0,-2.40591
2019-11-12,0,0,0,0,0,0,0.91793
2019-11-13,0,0,0,0,0,0,0.43137
2019-11-14,0,0,0,0,0,0,0.53007
2019-11-15,1,0,1,0,1,0,4.41084
2019-11-18,1,0,2,0,0,0,0.26468
2019-11-19,1,0,3,0,0,0,-0.95238
2019-11-20,0,0,0,0,0,0,-5.89870
2019-11-21,0,0,0,0,0,0,-2.36649
2019-11-22,0,0,0,0,0,0,1.71562
2019-11-25,1,0,1,0,1,0,5.13480
2019-11-26,1,0,2,0,0,0,1.31230
2019-11-27,1,0,3,0,0,0,2.34144
2019-11-29,0,0,0,0,0,0,-6.32235
2019-12-02,0,0,0,0,0,0,-11.21024
2019-12-03,0,0,0,0,0,0,-6.81223
2019-12-04,0,0,0,0,0,0,5.19447
2019-12-05,0,0,0,0,0,0,1.16122
2019-12-06,0,0,0,0,0,0,6.31548
2019-12-09,0,0,0,0,0,0,-3.40074
2019-12-10,0,0,0,0,0,0,-1.17560
2019-12-11,0,0,0,0,0,0,2.12859
2019-12-12,0,0,0,0,0,0,5.50427
2019-12-13,0,0,0,0,0,0,0.04330
2019-12-16,1,0,1,0,1,0,4.02588
2019-12-17,1,0,2,0,0,0,0.17866
2019-12-18,1,0,3,0,0,0,-0.60715
2019-12-19,1,0,4,0,0,0,2.53305
2019-12-20,1,0,5,0,0,0,2.51521
2019-12-23,1,0,6,0,0,0,0.42448
2019-12-24,1,0,7,0,0,0,-0.32258
2019-12-26,1,0,8,0,0,0,2.58302
2019-12-27,1,0,9,0,0,0,0.01654
2019-12-30,0,0,0,0,0,0,-9.65259
2019-12-31,1,0,1,0,1,0,1.96465
2020-01-02,1,0,2,0,0,0,4.73931
2020-01-03,0,0,0,0,0,0,-9.74408
2020-01-06,0,0,0,0,0,0,2.21402
2020-01-07,0,0,0,0,0,0,-3.56742
2020-01-08,0,0,0,0,0,0,3.19635
2020-01-09,1,0,1,0,1,0,3.77647
2020-01-10,0,0,0,0,0,0,-3.66742
2020-01-13,1,0,1,0,1,0,3.83914
2020-01-14,0,0,0,0,0,0,-1.94660
2020-01-15,1,0,1,0,1,0,1.06076
2020-01-16,1,0,2,0,0,0,4.22952
2020-01-17,1,0,3,0,0,0,1.69249
2020-01-21,1,0,4,0,0,0,-3.64622
2020-01-22,1,0,5,0,0,0,0.15015
2020-01-23,1,0,6,0,0,0,0.62023
2020-01-24,0,0,0,0,0,0,-12.11685
2020-01-27,0,0,0,0,0,0,-14.40078
2020-01-28,0,0,0,0,0,0,7.22517
2020-01-29,0,0,0,0,0,0,-0.68897
2020-01-30,0,0,0,0,0,0,2.17384
2020-01-31,0,0,0,0,0,0,-12.44754
2020-02-03,0,0,0,0,0,0,4.98023
2020-02-04,0,0,0,0,0,0,8.49738
2020-02-05,0,0,0,0,0,0,5.13245
2020-02-06,0,0,0,0,0,0,1.40168
2020-02-07,0,0,0,0,0,0,-3.86130
2020-02-10,0,0,0,0,0,0,3.28337
2020-02-11,0,0,0,0,0,0,0.73917
2020-02-12,0,0,0,0,0,0,2.76402
2020-02-13,0,0,0,0,0,0,-1.35044
2020-02-14,0,0,0,0,0,0,0.84430
2020-02-18,0,0,0,0,0,0,-2.60924
2020-02-19,0,0,0,0,0,0,2.35725
2020-02-20,0,0,0,0,0,0,-3.49616
2020-02-21,0,0,0,0,0,0,-8.45605
2020-02-24,0,0,0,0,0,0,-16.96240
2020-02-25,0,1,0,1,0,1,-8.40948
2020-02-26,0,1,0,2,0,0,-0.82028
2020-02-27,0,1,0,3,0,0,-7.32452
2020-02-28,0,1,0,4,0,0,-0.98120
2020-03-02,0,0,0,0,0,0,18.20712
2020-03-03,0,0,0,0,0,0,-5.01255
2020-03-04,0,0,0,0,0,0,11.77558
2020-03-05,0,0,0,0,0,0,-5.99061
2020-03-06,0,0,0,0,0,0,-2.52852
2020-03-09,0,1,0,1,0,1,-8.48167
2020-03-10,0,0,0,0,0,0,9.72886
2020-03-11,0,0,0,0,0,0,-4.78794
2020-03-12,0,1,0,1,0,1,-6.59711
2020-03-13,0,0,0,0,0,0,12.19779
2020-03-16,0,0,0,0,0,0,-7.50074
2020-03-17,0,0,0,0,0,0,6.02356
2020-03-18,0,0,0,0,0,0,-2.83971
2020-03-19,0,0,0,0,0,0,0.48139
2020-03-20,0,0,0,0,0,0,-2.27233
2020-03-23,0,0,0,0,0,0,-1.40952
2020-03-24,0,0,0,0,0,0,9.08383
2020-03-25,0,0,0,0,0,0,1.12324
2020-03-26,0,0,0,0,0,0,5.85979
2020-03-27,0,0,0,0,0,0,-2.64441
2020-03-30,0,0,0,0,0,0,3.15491
2020-03-31,0,0,0,0,0,0,-1.34954
2020-04-01,0,0,0,0,0,0,-3.53064
2020-04-02,0,0,0,0,0,0,2.31229
2020-04-03,0,0,0,0,0,0,-1.24661
2020-04-06,0,0,0,0,0,0,6.96980
2020-04-07,0,0,0,0,0,0,-0.15954
2020-04-08,0,0,0,0,0,0,3.42196
2020-04-09,0,0,0,0,0,0,1.46350
2020-04-13,0,0,0,0,0,0,-1.26992
2020-04-14,0,0,0,0,0,0,3.25475
2020-04-15,0,0,0,0,0,0,-2.99110
2020-04-16,0,0,0,0,0,0,0.67183
2020-04-17,0,0,0,0,0,0,3.08093
2020-04-20,0,0,0,0,0,0,-2.71753
2020-04-21,0,0,0,0,0,0,-4.32535
2020-04-22,0,0,0,0,0,0,2.89005
