Date,Next_Close,Close_x,RSI,RSI_DwellTime_Over70,RSI_DwellTime_Under30,RSI_Slope_5,RSI_DistanceTo50,RSI_Divergence,RSI_OverboughtCount_14,RSI_OversoldCount_14,RSI_Close_Corr_14,RSI_Volatility_14,RSI_ExtremeCount_14,Open,High,Low,Close_y,Volume_x,MACD,Signal_Line,MACD_Histogram,MACD_Crossover,MACD_Gap,MACD_Histogram_Change,MACD_Crossover_Strength,MACD_Slope_5,MACD_Price_Divergence,MACD_Extreme,MACD_Mean_Change_5,Close_bb,Moving_Avg,Upper_Band,Lower_Band,Bandwidth,Percent_B,Price_Deviation,Slope,Divergence,Close_sp500,Volume_y
2000-05-04,1432.63000,1409.56995,42.38262,0,0,-9.55497,7.61738,0,0.00000,0.00000,0.99680,6.08722,0.00000,1415.09998,1420.98999,1404.93994,1409.56995,925800000,-6.63172,-2.18881,-4.44290,0,-4.44290,-1.67323,0.00000,-5.20177,0,0,-1.04035,1409.56995,1450.84449,1527.71757,1373.97142,0.10597,0.23154,-41.27455,-3.89000,0.01428,1409.56995,925800000
2000-05-05,1424.17004,1432.63000,47.12046,0,0,-2.53228,2.87954,0,0.00000,0.00000,0.99740,4.01022,0.00000,1409.56995,1436.03003,1405.07996,1432.63000,805500000,-6.89776,-3.13060,-3.76715,0,-3.76715,0.67575,0.00000,-5.50969,1,0,-1.10194,1432.63000,1447.40900,1521.02050,1373.79749,0.10171,0.39961,-14.77899,-3.43550,-0.04016,1432.63000,805500000
2000-05-08,1412.14001,1424.17004,45.63779,0,0,-6.86511,4.36221,0,0.00000,0.00000,0.99625,3.49941,0.00000,1432.63000,1432.63000,1417.05005,1424.17004,787600000,-7.70245,-4.04497,-3.65748,0,-3.65748,0.10967,0.00000,-7.62501,0,0,-1.52500,1424.17004,1442.80000,1509.81582,1375.78418,0.09290,0.36100,-18.62996,-4.60900,-0.08669,1424.17004,787600000
2000-05-09,1383.05005,1412.14001,43.53980,0,0,-4.86665,6.46020,0,0.00000,0.00000,0.99649,3.69991,0.00000,1424.17004,1430.28003,1401.84998,1412.14001,896600000,-9.20480,-5.07694,-4.12786,0,-4.12786,-0.47038,0.00000,-8.40329,0,0,-1.68066,1412.14001,1438.18400,1500.09933,1376.26868,0.08610,0.28968,-26.04399,-4.61600,-0.07314,1412.14001,896600000
2000-05-10,1407.81006,1383.05005,38.88479,0,0,-4.36064,11.11521,0,0.00000,0.00000,0.99714,4.37034,0.00000,1412.14001,1412.14001,1375.14001,1383.05005,1006400000,-12.59752,-6.58105,-6.01646,0,-6.01646,-1.88860,0.00000,-8.74975,0,0,-1.74995,1383.05005,1432.30701,1491.67367,1372.94034,0.08290,0.08515,-49.25696,-5.87700,-0.03723,1383.05005,1006400000
2000-05-11,1420.95996,1407.81006,44.33952,0,0,1.95690,5.66048,0,0.00000,0.00000,0.99209,4.43905,0.00000,1383.05005,1410.26001,1383.05005,1407.81006,953600000,-13.13691,-7.89222,-5.24469,0,-5.24469,0.77178,0.00000,-6.50519,1,0,-1.30104,1407.81006,1429.33901,1487.35710,1371.32092,0.08118,0.31446,-21.52895,-2.96800,-0.02069,1407.81006,953600000
2000-05-12,1452.35999,1420.95996,47.04288,0,0,-0.07758,2.95712,0,0.00000,0.00000,0.98424,4.42916,0.00000,1407.81006,1430.13000,1407.81006,1420.95996,858200000,-12.36081,-8.78594,-3.57487,0,-3.57487,1.66982,0.00000,-5.46305,0,0,-1.09261,1420.95996,1428.36151,1486.25244,1370.47057,0.08106,0.43607,-7.40154,-0.97750,-0.00151,1420.95996,858200000
2000-05-15,1466.04004,1452.35999,52.92267,0,0,7.28488,2.92267,0,0.00000,0.00000,0.96679,4.28983,0.00000,1420.95996,1452.39001,1416.54004,1452.35999,854600000,-9.10704,-8.85016,-0.25688,0,-0.25688,3.31799,0.00000,-1.40459,0,0,-0.28092,1452.35999,1433.15150,1481.56307,1384.73993,0.06756,0.69839,19.20848,4.79000,-0.16654,1452.35999,854600000
2000-05-16,1447.80005,1466.04004,55.25365,0,0,11.71385,5.25365,0,0.00000,0.00000,0.96271,4.70172,0.00000,1452.35999,1470.40002,1450.76001,1466.04004,955500000,-5.36273,-8.15267,2.78995,1,2.78995,3.04683,2.78995,3.84207,0,0,0.76841,1466.04004,1436.38151,1484.51834,1388.24467,0.06703,0.80806,29.65853,3.23000,-0.00791,1466.04004,955500000
2000-05-17,1437.20996,1447.80005,51.58607,0,0,12.70128,1.58607,0,0.00000,0.00000,0.96110,4.67620,0.00000,1466.04004,1466.04004,1441.67004,1447.80005,820500000,-3.82307,-7.28675,3.46368,0,3.46368,0.67373,0.00000,8.77444,1,0,1.75489,1447.80005,1436.69101,1485.03748,1388.34454,0.06730,0.61489,11.10904,0.30950,0.00414,1447.80005,820500000
2000-05-18,1406.94995,1437.20996,49.53041,0,0,5.19089,0.46959,0,0.00000,0.00000,0.96385,4.67162,0.00000,1447.80005,1458.04004,1436.58997,1437.20996,807900000,-3.41802,-6.51301,3.09499,0,3.09499,-0.36869,0.00000,9.71889,1,0,1.94378,1437.20996,1437.17801,1485.33899,1389.01702,0.06702,0.50033,0.03195,0.48700,-0.00417,1437.20996,807900000
2000-05-19,1400.71997,1406.94995,44.12025,0,0,-2.92263,5.87975,0,0.00000,0.00000,0.96736,4.48903,0.00000,1437.20996,1437.20996,1401.73999,1406.94995,853700000,-5.47562,-6.30553,0.82991,0,0.82991,-2.26508,0.00000,6.88519,0,0,1.37704,1406.94995,1435.79850,1485.73069,1385.86631,0.06955,0.21112,-28.84855,-1.37950,0.03777,1406.94995,853700000
2000-05-22,1373.85999,1400.71997,43.07701,0,0,-9.84567,6.92299,0,0.00000,0.00000,0.97717,4.55999,0.00000,1406.94995,1410.55005,1368.72998,1400.71997,869000000,-7.52228,-6.54888,-0.97340,-1,-0.97340,-1.80331,0.97340,1.58477,0,0,0.31695,1400.71997,1434.34150,1486.53135,1382.15166,0.07277,0.17789,-33.62153,-1.45700,0.04628,1400.71997,869000000
2000-05-23,1399.05005,1373.85999,38.81556,0,0,-16.43809,11.18444,0,0.00000,0.00000,0.98088,4.92955,0.00000,1400.71997,1403.77002,1373.43005,1373.85999,869900000,-11.18274,-7.47565,-3.70709,0,-3.70709,-2.73369,0.00000,-5.82001,0,0,-1.16400,1373.85999,1429.16251,1483.72073,1374.60429,0.07635,-0.00682,-55.30252,-5.17900,0.04917,1373.85999,869900000
2000-05-24,1381.52002,1399.05005,44.37336,0,0,-7.21271,5.62664,0,0.00000,0.00000,0.97984,4.84460,0.00000,1373.85999,1401.75000,1361.08997,1399.05005,1152300000,-11.91372,-8.36326,-3.55045,0,-3.55045,0.15663,0.00000,-8.09064,1,0,-1.61813,1399.05005,1426.06551,1480.07466,1372.05636,0.07575,0.24990,-27.01546,-3.09700,-0.00791,1399.05005,1152300000
2000-05-25,1378.02002,1381.52002,41.54510,0,0,-7.98532,8.45490,0,0.00000,0.00000,0.97937,4.98667,0.00000,1399.05005,1411.65002,1373.93005,1381.52002,984500000,-13.74906,-9.44042,-4.30864,0,-4.30864,-0.75818,0.00000,-10.33104,0,0,-2.06621,1381.52002,1421.89551,1476.13901,1367.65201,0.07630,0.12783,-40.37549,-4.17000,0.00728,1381.52002,984500000
2000-05-26,1422.44995,1378.02002,40.98343,0,0,-3.13682,9.01657,0,0.00000,0.00000,0.98179,5.14813,0.00000,1381.52002,1391.42004,1369.75000,1378.02002,722600000,-15.30953,-10.61424,-4.69528,0,-4.69528,-0.38664,0.00000,-9.83391,0,0,-1.96678,1378.02002,1418.17501,1473.72254,1362.62747,0.07834,0.13855,-40.15499,-3.72050,0.02673,1378.02002,722600000
2000-05-30,1420.59998,1422.44995,50.18941,0,0,7.11241,0.18941,0,0.00000,0.00000,0.97793,5.26577,0.00000,1378.02002,1422.44995,1378.02002,1422.44995,844200000,-12.81338,-11.05407,-1.75931,0,-1.75931,2.93598,0.00000,-5.29110,0,0,-1.05822,1422.44995,1415.88500,1466.54768,1365.22233,0.07156,0.56479,6.56495,-2.29000,-0.08647,1422.44995,844200000
2000-05-31,1448.81006,1420.59998,49.84079,0,0,11.02523,0.15921,0,0.00000,0.00000,0.97252,4.94672,0.00000,1422.43994,1434.48999,1415.50000,1420.59998,960500000,-10.85926,-11.01511,0.15585,1,0.15585,1.91516,0.15585,0.32348,1,0,0.06470,1420.59998,1414.60050,1463.38226,1365.81874,0.06897,0.56149,5.99948,-1.28450,-0.03625,1420.59998,960500000
2000-06-01,1477.26001,1448.81006,54.97656,0,0,10.60320,4.97656,0,0.00000,0.00000,0.97066,5.35818,0.00000,1420.59998,1448.81006,1420.59998,1448.81006,960100000,-6.95413,-10.20291,3.24879,0,3.24879,3.09294,0.00000,4.95959,0,0,0.99192,1448.81006,1416.28600,1467.29880,1365.27321,0.07204,0.81878,32.52405,1.68550,0.04449,1448.81006,960100000
2000-06-02,1467.63000,1477.26001,59.48226,0,0,17.93717,9.48226,0,0.00000,0.00000,0.97745,6.24416,0.00000,1448.81006,1483.22998,1448.81006,1477.26001,1162400000,-1.54579,-8.47149,6.92570,0,6.92570,3.67691,0.00000,12.20327,0,0,2.44065,1477.26001,1419.67051,1477.03801,1362.30301,0.08082,1.00193,57.58950,3.38450,0.12189,1477.26001,1162400000
2000-06-05,1457.83997,1467.63000,57.38873,0,0,16.40530,7.38873,0,0.00000,0.00000,0.98034,6.60046,0.00000,1477.26001,1477.28003,1464.68005,1467.63000,838600000,1.94093,-6.38900,8.32993,0,8.32993,1.40423,0.00000,17.25045,1,1,3.45009,1467.63000,1421.42051,1482.29097,1360.55004,0.08565,0.87957,46.20950,1.75000,0.05976,1467.63000,838600000
2000-06-06,1471.35999,1457.83997,55.25941,0,0,5.06999,5.25941,0,0.00000,0.00000,0.98227,6.60090,0.00000,1467.63000,1471.35999,1454.73999,1457.83997,950100000,3.86959,-4.33729,8.20687,0,8.20687,-0.12305,0.00000,16.68297,1,1,3.33659,1457.83997,1423.10400,1486.01378,1360.19423,0.08841,0.77608,34.73596,1.68350,0.03228,1457.83997,950100000
2000-06-07,1461.67004,1471.35999,57.59914,0,0,7.75835,7.59914,0,0.00000,0.00000,0.98694,6.99043,0.00000,1457.83997,1474.64001,1455.06006,1471.35999,854600000,6.41507,-2.18681,8.60189,0,8.60189,0.39501,0.00000,17.27433,0,1,3.45487,1471.35999,1426.06500,1492.12752,1360.00249,0.09265,0.84282,45.29498,2.96100,0.04793,1471.35999,854600000
2000-06-08,1456.94995,1461.67004,55.36442,0,0,0.38785,5.36442,0,0.00000,0.00000,0.99017,7.19010,0.00000,1471.35999,1475.65002,1456.48999,1461.67004,854300000,7.56330,-0.23679,7.80009,0,7.80009,-0.80179,0.00000,14.51743,1,0,2.90349,1461.67004,1429.99600,1494.69478,1365.29723,0.09049,0.74478,31.67404,3.93100,-0.02334,1461.67004,854300000
2000-06-09,1446.00000,1456.94995,54.26008,0,0,-5.22218,4.26008,0,0.00000,0.00000,0.99141,7.11671,0.00000,1461.67004,1472.67004,1454.95996,1456.94995,786000000,8.00019,1.41061,6.58959,0,6.58959,-1.21051,0.00000,9.54598,1,0,1.90920,1456.94995,1432.45300,1497.32706,1367.57893,0.09058,0.68880,24.49695,2.45699,0.00099,1456.94995,786000000
2000-06-12,1469.43994,1446.00000,51.68448,0,0,-5.70425,1.68448,0,0.00000,0.00000,0.99120,6.81716,0.00000,1456.94995,1462.93005,1445.98999,1446.00000,774100000,7.37781,2.60405,4.77377,0,4.77377,-1.81582,0.00000,5.43689,0,0,1.08738,1446.00000,1433.70500,1498.61001,1368.79999,0.09054,0.59472,12.29500,1.25200,-0.00040,1446.00000,774100000
2000-06-13,1470.54004,1469.43994,56.45005,0,0,1.19064,6.45005,0,0.00000,0.00000,0.98976,6.00527,0.00000,1446.00000,1470.42004,1442.38000,1469.43994,935900000,8.67597,3.81843,4.85754,0,4.85754,0.08377,0.00000,4.80638,0,0,0.96128,1469.43994,1434.55900,1500.85786,1368.26014,0.09243,0.76306,34.88094,0.85400,0.02087,1469.43994,935900000
2000-06-14,1478.72998,1470.54004,56.66608,0,0,-0.93307,6.66608,0,0.00000,0.00000,0.98824,5.67845,0.00000,1469.43994,1483.62000,1467.70996,1470.54004,929700000,9.68193,4.99113,4.69080,0,4.69080,-0.16674,0.00000,3.26686,0,0,0.65337,1470.54004,1434.78400,1501.53766,1368.03033,0.09305,0.76782,35.75604,0.22500,0.00670,1470.54004,929700000
2000-06-15,1464.45996,1478.72998,58.32357,0,0,2.95916,8.32357,0,0.00000,0.00000,0.98369,4.77930,0.00000,1470.54004,1482.04004,1464.62000,1478.72998,1011400000,11.01307,6.19552,4.81755,0,4.81755,0.12675,0.00000,3.44976,0,0,0.68995,1478.72998,1436.33049,1505.60424,1367.05675,0.09646,0.80603,42.39949,1.54650,0.03663,1478.72998,1011400000
2000-06-16,1486.00000,1464.45996,54.41791,0,0,0.15783,4.41791,0,0.00000,0.00000,0.94769,2.90963,0.00000,1478.72998,1480.77002,1460.42004,1464.45996,1250800000,10.79213,7.11484,3.67729,0,3.67729,-1.14026,0.00000,2.79194,0,0,0.55839,1464.45996,1437.69299,1508.04585,1367.34013,0.09787,0.69023,26.76697,1.36250,0.01462,1464.45996,1250800000
2000-06-19,1475.94995,1486.00000,58.89273,0,0,7.20825,8.89273,0,0.00000,0.00000,0.93905,2.69318,0.00000,1464.45996,1488.93005,1459.05005,1486.00000,921700000,12.21434,8.13474,4.07959,0,4.07959,0.40231,0.00000,4.83652,0,0,0.96730,1486.00000,1441.64550,1513.51150,1369.77949,0.09970,0.80859,44.35450,3.95250,0.01871,1486.00000,921700000
2000-06-20,1479.13000,1475.94995,56.12427,0,0,-0.32578,6.12427,0,0.00000,0.00000,0.87519,2.08655,0.00000,1486.00000,1487.31995,1470.18005,1475.94995,1031500000,12.38769,8.98533,3.40236,0,3.40236,-0.67723,0.00000,3.71172,1,0,0.74234,1475.94995,1445.40699,1516.17780,1374.63619,0.09793,0.71579,30.54296,3.76150,-0.01780,1475.94995,1031500000
2000-06-21,1452.18005,1479.13000,56.81602,0,0,0.14995,6.81602,0,0.00000,0.00000,0.88741,2.06091,0.00000,1475.94995,1482.18994,1468.00000,1479.13000,1009600000,12.63602,9.71547,2.92055,0,2.92055,-0.48181,0.00000,2.95409,0,0,0.59082,1479.13000,1450.67050,1514.71221,1386.62878,0.08829,0.72220,28.45951,5.26350,-0.09837,1479.13000,1009600000
2000-06-22,1441.47998,1452.18005,49.66908,0,0,-8.65450,0.33092,0,0.00000,0.00000,0.86833,2.52558,0.00000,1479.13000,1479.13000,1448.03003,1452.18005,1022700000,10.53673,9.87972,0.65701,0,0.65701,-2.26355,0.00000,-0.47634,0,0,-0.09527,1452.18005,1453.32700,1512.83024,1393.82376,0.08189,0.49036,-1.14694,2.65650,-0.07257,1452.18005,1022700000
2000-06-23,1455.31006,1441.47998,47.13396,0,0,-7.28395,2.86604,0,0.00000,0.00000,0.90759,3.33559,0.00000,1452.18005,1459.93994,1438.31006,1441.47998,847600000,7.91834,9.48744,-1.56911,-1,-1.56911,-2.22611,1.56911,-2.87379,0,0,-0.57476,1441.47998,1456.32499,1506.34005,1406.30994,0.06869,0.35159,-14.84501,2.99800,-0.16119,1441.47998,847600000
2000-06-26,1450.55005,1455.31006,50.64070,0,0,-8.25204,0.64070,0,0.00000,0.00000,0.92349,3.52102,0.00000,1441.47998,1459.66003,1441.47998,1455.31006,889000000,6.87991,8.96594,-2.08603,0,-2.08603,-0.51692,0.00000,-5.33443,1,0,-1.06689,1455.31006,1460.18950,1495.05553,1425.32346,0.04776,0.43003,-4.87944,3.86450,-0.30473,1455.31006,889000000
2000-06-27,1454.81995,1450.55005,49.42550,0,0,-6.69877,0.57450,0,0.00000,0.00000,0.92984,3.65597,0.00000,1455.31006,1463.34998,1450.55005,1450.55005,1042500000,5.60821,8.29439,-2.68618,0,-2.68618,-0.60016,0.00000,-6.77949,0,0,-1.35590,1450.55005,1461.59450,1492.27794,1430.91107,0.04199,0.32003,-11.04445,1.40500,-0.12081,1450.55005,1042500000
2000-06-28,1442.39001,1454.81995,50.57133,0,0,-6.24469,0.57133,0,0.00000,0.00000,0.94027,3.74087,0.00000,1450.55005,1467.63000,1450.55005,1454.81995,1095100000,4.88856,7.61323,-2.72466,0,-2.72466,-0.03848,0.00000,-7.74746,1,0,-1.54949,1454.81995,1463.30550,1487.85813,1438.75287,0.03356,0.32720,-8.48555,1.71100,-0.20074,1454.81995,1095100000
2000-06-29,1454.59998,1442.39001,47.21761,0,0,-2.45147,2.78239,0,0.00000,0.00000,0.96108,4.10778,0.00000,1454.81995,1455.14001,1434.63000,1442.39001,1110900000,3.27747,6.74607,-3.46860,0,-3.46860,-0.74394,0.00000,-7.25925,0,0,-1.45185,1442.39001,1462.98450,1488.43813,1437.53086,0.03480,0.09545,-20.59448,-0.32100,0.03692,1442.39001,1110900000
2000-06-30,1469.54004,1454.59998,50.67776,0,0,3.54380,0.67776,0,0.00000,0.00000,0.98285,4.14397,0.00000,1442.39001,1454.68005,1438.70996,1454.59998,1459700000,2.95188,5.98724,-3.03535,0,-3.03535,0.43325,0.00000,-4.96645,1,0,-0.99329,1454.59998,1461.85150,1486.67195,1437.03104,0.03396,0.35392,-7.25152,-1.13300,-0.02412,1454.59998,1459700000
2000-07-03,1446.22998,1469.54004,54.59960,0,0,3.95890,4.59960,0,0.00000,0.00000,0.98706,4.05657,0.00000,1454.59998,1469.57996,1450.84998,1469.54004,451900000,3.85495,5.56078,-1.70583,0,-1.70583,1.32953,0.00000,-3.02496,0,0,-0.60499,1469.54004,1461.94700,1486.87014,1437.02386,0.03410,0.65233,7.59304,0.09550,0.00407,1469.54004,451900000
2000-07-05,1456.67004,1446.22998,48.16458,0,0,-1.26092,1.83542,0,0.00000,0.00000,0.99291,4.09223,0.00000,1469.54004,1469.54004,1442.44995,1446.22998,1019300000,2.65906,4.98044,-2.32137,0,-2.32137,-0.61555,0.00000,-2.94914,0,0,-0.58983,1446.22998,1461.36650,1487.17050,1435.56250,0.03531,0.20670,-15.13652,-0.58050,0.03575,1446.22998,1019300000
2000-07-06,1478.90002,1456.67004,50.95275,0,0,0.38142,0.95275,0,0.00000,0.00000,0.99509,3.71953,0.00000,1446.22998,1461.65002,1439.56006,1456.67004,947300000,2.52464,4.48928,-1.96464,0,-1.96464,0.35673,0.00000,-2.36393,1,0,-0.47279,1456.67004,1460.63200,1486.09031,1435.17369,0.03486,0.42219,-3.96196,-0.73450,-0.01290,1456.67004,947300000
2000-07-07,1475.62000,1478.90002,56.33812,0,0,9.12051,6.33812,0,0.00000,0.00000,0.99885,3.85609,0.00000,1456.67004,1484.12000,1456.67004,1478.90002,931700000,4.16388,4.42420,-0.26032,0,-0.26032,1.70432,0.00000,0.88640,0,0,0.17728,1478.90002,1461.49350,1488.17094,1434.81606,0.03651,0.82624,17.40652,0.86150,0.04727,1478.90002,931700000
2000-07-10,1480.88000,1475.62000,55.37204,0,0,4.69427,5.37204,0,0.00000,0.00000,0.99812,3.46286,0.00000,1478.90002,1486.56006,1474.76001,1475.62000,838700000,5.13907,4.56717,0.57190,1,0.57190,0.83222,0.57190,2.18719,1,0,0.43744,1475.62000,1462.42700,1489.70305,1435.15095,0.03730,0.74184,13.19299,0.93350,0.02179,1475.62000,838700000
2000-07-11,1492.92004,1480.88000,56.65566,0,0,2.05607,6.65566,0,0.00000,0.00000,0.99800,3.51764,0.00000,1475.62000,1488.77002,1470.47998,1480.88000,980500000,6.26416,4.90657,1.35759,0,1.35759,0.78568,0.00000,2.40920,0,0,0.48184,1480.88000,1464.17100,1491.48309,1436.85892,0.03731,0.80589,16.70900,1.74400,0.00013,1480.88000,980500000
2000-07-12,1495.83997,1492.92004,59.52539,0,0,11.36081,9.52539,0,0.00000,0.00000,0.99845,3.87527,0.00000,1480.88000,1497.68994,1480.88000,1492.92004,1001200000,8.03470,5.53220,2.50251,0,2.50251,1.14492,0.00000,5.37564,0,0,1.07513,1492.92004,1465.34501,1495.34811,1435.34191,0.04095,0.95954,27.57504,1.17401,0.09765,1492.92004,1001200000
2000-07-13,1509.97998,1495.83997,60.21336,0,0,9.26061,10.21336,0,0.00000,0.00000,0.99877,4.39322,0.00000,1492.92004,1501.39001,1489.65002,1495.83997,1026800000,9.56325,6.33841,3.22484,0,3.22484,0.72233,0.00000,7.03861,0,0,1.40772,1495.83997,1466.61000,1499.38768,1433.83233,0.04470,0.94588,29.22996,1.26500,0.09153,1495.83997,1026800000
2000-07-14,1510.48999,1509.97998,63.45306,0,0,7.11494,13.45306,0,0.00000,0.00000,0.99896,4.94008,0.00000,1495.83997,1509.98999,1494.56006,1509.97998,960600000,11.77982,7.42669,4.35313,0,4.35313,1.12829,0.00000,7.61595,0,0,1.52319,1509.97998,1468.17250,1505.74141,1430.60360,0.05118,1.05641,41.80748,1.56250,0.14495,1509.97998,960600000
2000-07-17,1493.73999,1510.48999,63.56829,0,0,8.19625,13.56829,0,0.00000,0.00000,0.99912,5.47467,0.00000,1509.97998,1517.31995,1505.26001,1510.48999,906000000,13.42289,8.62593,4.79696,0,4.79696,0.44383,0.00000,8.28382,0,0,1.65676,1510.48999,1470.47401,1512.25477,1428.69324,0.05683,0.97888,40.01599,2.30150,0.11037,1510.48999,906000000
2000-07-18,1481.95996,1493.73999,57.19071,0,0,0.53505,7.19071,0,0.00000,0.00000,0.99115,5.28186,0.00000,1510.48999,1510.48999,1491.34998,1493.73999,908300000,13.22105,9.54495,3.67610,0,3.67610,-1.12087,0.00000,6.95690,0,0,1.39138,1493.73999,1470.86100,1513.34727,1428.37474,0.05777,0.76925,22.87899,0.38700,0.01662,1493.73999,908300000
2000-07-19,1495.56995,1481.95996,53.15193,0,0,-6.37346,3.15193,0,0.00000,0.00000,0.97336,5.14664,0.00000,1493.73999,1495.63000,1479.92004,1481.95996,909400000,11.97253,10.03047,1.94206,0,1.94206,-1.73404,0.00000,3.93783,0,0,0.78757,1481.95996,1471.16151,1513.87192,1428.45109,0.05806,0.62641,10.79846,0.30050,0.00507,1481.95996,909400000
2000-07-20,1480.18994,1495.56995,56.93581,0,0,-3.27755,6.93581,0,0.00000,0.00000,0.95442,4.56532,0.00000,1481.95996,1501.92004,1481.95996,1495.56995,1064600000,11.94360,10.41310,1.53050,0,1.53050,-0.41156,0.00000,2.38035,1,0,0.47607,1495.56995,1471.98350,1515.89173,1428.07528,0.05966,0.76859,23.58644,0.82200,0.02747,1495.56995,1064600000
2000-07-21,1464.29004,1480.18994,51.84020,0,0,-11.61286,1.84020,0,0.00000,0.00000,0.92235,4.46666,0.00000,1495.56995,1495.56995,1477.91003,1480.18994,968300000,10.55793,10.44206,0.11587,0,0.11587,-1.41464,0.00000,-1.22189,0,0,-0.24438,1480.18994,1473.38400,1516.45510,1430.31289,0.05847,0.57901,6.80594,1.40049,-0.02000,1480.18994,968300000
2000-07-24,1474.46997,1464.29004,47.14290,0,0,-16.42539,2.85710,0,0.00000,0.00000,0.91581,5.08467,0.00000,1480.18994,1485.88000,1463.80005,1464.29004,880300000,8.08360,9.97037,-1.88677,-1,-1.88677,-2.00263,1.88677,-5.33929,0,0,-1.06786,1464.29004,1474.52450,1515.30298,1433.74602,0.05531,0.37451,-10.23446,1.14050,-0.05396,1464.29004,880300000
2000-07-25,1452.42004,1474.46997,50.25104,0,0,-6.93967,0.25104,0,0.00000,0.00000,0.90147,4.87132,0.00000,1464.29004,1476.22998,1464.29004,1474.46997,969400000,6.86498,9.34929,-2.48431,0,-2.48431,-0.59754,0.00000,-6.35607,1,0,-1.27121,1474.46997,1475.48250,1515.29926,1435.66573,0.05397,0.48729,-1.01252,0.95800,-0.02422,1474.46997,969400000
2000-07-26,1449.62000,1452.42004,44.18973,0,0,-8.96220,5.81027,0,0.00000,0.00000,0.94556,5.66953,0.00000,1474.46997,1474.46997,1452.42004,1452.42004,1235800000,4.07302,8.29404,-4.22102,0,-4.22102,-1.73671,0.00000,-7.89951,0,0,-1.57990,1452.42004,1475.57599,1515.16627,1435.98572,0.05366,0.20756,-23.15595,0.09350,-0.00575,1452.42004,1235800000
2000-07-27,1419.89001,1449.62000,43.47263,0,0,-13.46318,6.52737,0,0.00000,0.00000,0.96727,6.49168,0.00000,1452.42004,1464.91003,1445.32996,1449.62000,1156400000,1.61581,6.95839,-5.34259,0,-5.34259,-1.12157,0.00000,-10.32779,0,0,-2.06556,1449.62000,1475.31600,1515.51176,1435.12023,0.05449,0.18036,-25.69600,-0.26000,0.01547,1449.62000,1156400000
2000-07-28,1430.82996,1419.89001,36.66859,0,0,-15.17162,13.33141,0,0.00000,0.00000,0.98124,8.03817,0.00000,1449.62000,1456.68005,1413.89001,1419.89001,980000000,-2.69940,5.02683,-7.72623,0,-7.72623,-2.38365,0.00000,-13.25733,0,-1,-2.65147,1419.89001,1474.19100,1519.00417,1429.37782,0.06080,-0.10586,-54.30098,-1.12500,0.11572,1419.89001,980000000
2000-07-31,1438.09998,1430.82996,40.36722,0,0,-6.77567,9.63278,0,0.00000,0.00000,0.98608,8.64909,0.00000,1419.89001,1437.65002,1418.70996,1430.82996,952600000,-5.17679,2.98611,-8.16290,0,-8.16290,-0.43667,0.00000,-13.26040,1,-1,-2.65208,1430.82996,1473.00250,1520.98004,1425.02495,0.06514,0.06050,-42.17254,-1.18850,0.07148,1430.82996,952600000
2000-08-01,1438.69995,1438.09998,42.75960,0,0,-7.49144,7.24040,0,0.00000,0.00000,0.98719,8.68727,0.00000,1430.82996,1443.54004,1428.95996,1438.09998,938700000,-6.47883,1.09312,-7.57195,0,-7.57195,0.59095,0.00000,-13.34382,1,-1,-2.66876,1438.09998,1471.43049,1521.76139,1421.09959,0.06841,0.16889,-33.33052,-1.57200,0.05017,1438.09998,938700000
2000-08-02,1452.56006,1438.69995,42.96297,0,0,-1.22676,7.03703,0,0.00000,0.00000,0.98828,8.47012,0.00000,1438.09998,1451.58997,1433.48999,1438.69995,994500000,-7.37726,-0.60096,-6.77630,0,-6.77630,0.79565,0.00000,-11.45028,1,0,-2.29006,1438.69995,1471.05399,1522.23873,1419.86926,0.06959,0.18395,-32.35404,-0.37650,0.01722,1438.69995,994500000
2000-08-03,1462.93005,1452.56006,47.59501,0,0,4.12238,2.40499,0,0.00000,0.00000,0.98474,7.47199,0.00000,1438.69995,1454.18994,1425.43005,1452.56006,1095600000,-6.89143,-1.85905,-5.03238,0,-5.03238,1.74392,0.00000,-8.50723,0,0,-1.70145,1452.56006,1470.84849,1522.29491,1419.40208,0.06995,0.32226,-18.28843,-0.20550,0.00525,1452.56006,1095600000
2000-08-04,1479.31995,1462.93005,50.81354,0,0,14.14495,0.81354,0,0.00000,0.00000,0.97827,6.14461,0.00000,1452.56006,1462.93005,1451.31006,1462.93005,956000000,-5.60502,-2.60824,-2.99678,0,-2.99678,2.03560,0.00000,-2.90562,0,0,-0.58112,1462.93005,1470.04999,1521.46748,1418.63250,0.06995,0.43076,-7.11994,-0.79850,-0.00002,1462.93005,956000000
2000-08-07,1482.80005,1479.31995,55.46868,0,0,15.10146,5.46868,0,0.00000,0.00000,0.96881,5.95040,0.00000,1462.93005,1480.80005,1460.71997,1479.31995,854800000,-3.22582,-2.73176,-0.49406,0,-0.49406,2.50271,0.00000,1.95097,0,0,0.39019,1479.31995,1470.23499,1521.75783,1418.71215,0.07009,0.58816,9.08495,0.18500,0.00192,1479.31995,854800000
