Date,Close,RSI,RSI_DwellTime_Over70,RSI_DwellTime_Under30,RSI_Slope_5,RSI_DistanceTo50,RSI_Divergence,RSI_OverboughtCount_14,RSI_OversoldCount_14,RSI_Close_Corr_14,RSI_Volatility_14,RSI_ExtremeCount_14
2005-05-06,1171.3499755859375,52.17947902646293,0,0,5.89360968627193,2.1794790264629285,0,0.0,0.0,0.9511510837566359,6.099868260340493,0.0
2005-05-09,1178.8399658203125,55.40636351637331,0,0,6.867153370330193,5.406363516373311,0,0.0,0.0,0.977651986783887,6.2526488960582505,0.0
2005-05-10,1166.219970703125,49.36232352401086,0,0,1.2285329166747232,0.6376764759891387,0,0.0,0.0,0.9781950120056269,4.772682041453945,0.0
2005-05-11,1171.1099853515625,51.5669992293904,0,0,-2.5970993905723034,1.5669992293903974,0,0.0,0.0,0.9863651846195739,4.790116628092327,0.0
2005-05-12,1159.3599853515625,46.3455465695312,0,0,-6.440082593892392,3.6544534304687986,0,0.0,0.0,0.9891595991153532,4.4546086684949024,0.0
2005-05-13,1154.050048828125,44.16897499948144,0,0,-8.010504026981486,5.831025000518558,0,0.0,0.0,0.9942064905823416,4.569565152908644,0.0
2005-05-16,1165.68994140625,49.741116155781896,0,0,-5.665247360591415,0.2588838442181043,0,0.0,0.0,0.9949457200577382,4.267003091655032,0.0
2005-05-17,1173.800048828125,53.242652903899,0,0,3.8803293798881384,3.2426529038989997,0,0.0,0.0,0.996491596663848,4.243793833002778,0.0
2005-05-18,1185.56005859375,57.83051071372518,0,0,6.263511484334785,7.830510713725182,0,0.0,0.0,0.9953913557394546,3.861174786364708,0.0
2005-05-19,1191.0799560546875,59.82321685523766,0,0,13.47767028570646,9.82321685523766,0,0.0,0.0,0.9960451904806965,4.337342393392313,0.0
2005-05-20,1189.280029296875,58.846709302719056,0,0,14.677734303237614,8.846709302719056,0,0.0,0.0,0.9962253157540175,4.631082924399488,0.0
2005-05-23,1193.8599853515625,60.60867556429479,0,0,10.867559408512896,10.608675564294792,0,0.0,0.0,0.9964844100081105,4.937147978996839,0.0
2005-05-24,1194.0699462890625,60.69176359300118,0,0,7.449110689102177,10.691763593001177,0,0.0,0.0,0.997153787560453,5.319395431924146,0.0
2005-05-25,1190.010009765625,58.13809749101552,0,0,0.30758677729033934,8.138097491015522,0,0.0,0.0,0.9958413636221115,5.43528489130205,0.0
2005-05-26,1197.6199951171875,61.41526845104183,0,0,1.5920515958041719,11.415268451041833,0,0.0,0.0,0.9958705627823636,5.731513546002963,0.0
2005-05-27,1198.780029296875,61.9048460265785,0,0,3.058136723859441,11.904846026578497,0,0.0,0.0,0.9966819593135829,6.0393508761553925,0.0
2005-05-31,1191.5,57.01554953994864,0,0,-3.593126024346155,7.015549539948637,0,0.0,0.0,0.9899023114863452,5.80598808322002,0.0
2005-06-01,1202.219970703125,61.79998219652439,0,0,1.1082186035232127,11.79998219652439,0,0.0,0.0,0.9876829220758662,5.874461279607419,0.0
2005-06-02,1204.2900390625,62.664194344303,0,0,4.526096853287477,12.664194344302999,0,0.0,0.0,0.9836785150367264,5.2853084700173065,0.0
2005-06-03,1196.02001953125,57.10586767358253,0,0,-4.309400777459302,7.10586767358253,0,0.0,0.0,0.9386297129154887,3.597958223620449,0.0
2005-06-06,1197.510009765625,57.831594794796274,0,0,-4.073251231782223,7.831594794796274,0,0.0,0.0,0.8318807112987272,2.5604830377822645,0.0
2005-06-07,1197.260009765625,57.65533379586039,0,0,0.6397842559117564,7.655333795860393,0,0.0,0.0,0.607235314467618,1.97404607360778,0.0
2005-06-08,1194.6700439453125,55.75929575836902,0,0,-6.040686438155369,5.759295758369021,0,0.0,0.0,0.5357647167248509,2.1777992112111444,0.0
2005-06-09,1200.9300537109375,59.24768916079269,0,0,-3.41650518351031,9.247689160792689,0,0.0,0.0,0.549062951480681,2.1741316075416863,0.0
2005-06-10,1198.1099853515625,57.06475474257435,0,0,-0.04111293100817903,7.064754742574351,0,0.0,0.0,0.5366140130785553,2.2555315739292916,0.0
2005-06-13,1200.8199462890625,58.64171193512818,0,0,0.8101171403319043,8.641711935128178,0,0.0,0.0,0.5678843245582319,2.222548404707884,0.0
2005-06-14,1203.9100341796875,60.42656390112634,0,0,2.77123010526595,10.426563901126343,0,0.0,0.0,0.6602111813940933,2.2087210761004337,0.0
2005-06-15,1206.5799560546875,61.95433142311503,0,0,6.195035664746008,11.954331423115029,0,0.0,0.0,0.7508844058748635,2.320462413010859,0.0
2005-06-16,1210.9599609375,64.38354095675206,0,0,5.135851795959368,14.383540956752057,0,0.0,0.0,0.8707995011118124,2.6401646181831975,0.0
2005-06-17,1216.9599609375,67.44958007342615,0,0,10.384825330851797,17.449580073426148,0,0.0,0.0,0.9579547744479763,3.3451689917480083,0.0
2005-06-20,1216.0999755859375,66.56507995377865,0,0,7.923368018650471,16.56507995377865,0,0.0,0.0,0.977596212000664,3.6639172086228307,0.0
2005-06-21,1213.6099853515625,63.95019959200243,0,0,3.523635690876084,13.950199592002427,0,0.0,0.0,0.9809834132679988,3.7613772730994715,0.0
2005-06-22,1213.8800048828125,64.11482718409192,0,0,2.160495760976893,14.114827184091922,0,0.0,0.0,0.9878444663368646,3.836962809317279,0.0
2005-06-23,1200.72998046875,51.72612598836557,0,0,-12.65741496838649,1.7261259883655669,0,0.0,0.0,0.8962180885392851,4.4612985088445045,0.0
2005-06-24,1191.5699462890625,45.17757206449363,0,0,-22.272008008932517,4.822427935506369,0,0.0,0.0,0.8930357953990326,6.04181405273218,0.0
2005-06-27,1190.68994140625,44.59348240921901,0,0,-21.971597544559643,5.406517590780993,0,0.0,0.0,0.9180849841202191,7.249637605215738,0.0
2005-06-28,1201.5699462890625,52.73051714581665,0,0,-11.219682446185779,2.7305171458166484,0,0.0,0.0,0.9292043708875372,7.3863359808302995,0.0
2005-06-29,1199.8499755859375,51.44428576863036,0,0,-12.670541415461564,1.4442857686303583,0,0.0,0.0,0.9405043510611352,7.610934505671534,0.0
2005-06-30,1191.3299560546875,45.52087446458339,0,0,-6.205251523782174,4.479125535416607,0,0.0,0.0,0.9643683654154551,8.299426521130359,0.0
2005-07-01,1194.43994140625,47.87995083720205,0,0,2.702378772708421,2.1200491627979474,0,0.0,0.0,0.9789280164562446,8.632216975997828,0.0
2005-07-05,1204.989990234375,54.99889887781373,0,0,10.405416468594723,4.99889887781373,0,0.0,0.0,0.9855045460748402,8.553172170945208,0.0
2005-07-06,1194.93994140625,48.23944383338255,0,0,-4.4910733124340965,1.760556166617448,0,0.0,0.0,0.9929788682413352,8.590757369479263,0.0
2005-07-07,1197.8699951171875,50.16255995515552,0,0,-1.2817258134748357,0.16255995515552257,0,0.0,0.0,0.9963578509054604,8.217378679149041,0.0
2005-07-08,1211.8599853515625,58.156503166948255,0,0,12.635628702364862,8.156503166948255,0,0.0,0.0,0.986802787051088,7.3700288546432855,0.0
2005-07-11,1219.43994140625,61.73756558278327,0,0,13.857614745581216,11.737565582783269,0,0.0,0.0,0.9732780247964431,6.788240487393316,0.0
2005-07-12,1222.2099609375,62.98429101396105,0,0,7.985392136147318,12.984291013961048,0,0.0,0.0,0.9760301152424273,6.671056993111416,0.0
2005-07-13,1223.2900390625,63.48391065578259,0,0,15.244466822400035,13.483910655782587,0,0.0,0.0,0.9943041415600018,6.590525099943275,0.0
2005-07-14,1226.5,64.99607647931691,0,0,14.83351652416139,14.996076479316912,0,0.0,0.0,0.9950014205280536,7.3398724148929055,0.0
2005-07-15,1227.9200439453125,65.67330290400163,0,0,7.5167997370533755,15.67330290400163,0,0.0,0.0,0.9958165129867044,7.545684159235932,0.0
2005-07-18,1221.1300048828125,59.7233129606509,0,0,-2.0142526221323678,9.723312960650901,0,0.0,0.0,0.9915161788227439,6.973717321805122,0.0
2005-07-19,1229.3499755859375,63.97808985172891,0,0,0.9937988377678622,13.97808985172891,0,0.0,0.0,0.9888211581348668,7.179853784784937,0.0
2005-07-20,1235.199951171875,66.67612162257362,0,0,3.1922109667910306,16.676121622573618,0,0.0,0.0,0.9868491625804418,7.412114769402933,0.0
2005-07-21,1227.0400390625,59.9329796811057,0,0,-5.0630967982112125,9.9329796811057,0,0.0,0.0,0.9684842634029412,6.461913979992187,0.0
2005-07-22,1233.6800537109375,63.194864574140986,0,0,-2.4784383298606443,13.194864574140986,0,0.0,0.0,0.9466535385300079,5.6451589510462235,0.0
2005-07-25,1229.030029296875,59.539286292283954,0,0,-0.18402666836694692,9.539286292283954,0,0.0,0.0,0.9164528813426913,5.445224794005321,0.0
2005-07-26,1231.1600341796875,60.66181804618559,0,0,-3.316271805543323,10.661818046185587,0,0.0,0.0,0.8256774970867549,4.127908083565854,0.0
2005-07-27,1236.7900390625,63.54108351945913,0,0,-3.135038103114489,13.541083519459129,0,0.0,0.0,0.5457296562212207,2.550245594205611,0.0
2005-07-28,1243.719970703125,66.76556973849023,0,0,6.832590057384529,16.76556973849023,0,0.0,0.0,0.5183591499031355,2.472469681896546,0.0
2005-07-29,1234.1800537109375,59.02625788170778,0,0,-4.168606692433208,9.026257881707778,0,0.0,0.0,0.37379403881160134,2.681650432192365,0.0
2005-08-01,1235.3499755859375,59.64406674086407,0,0,0.10478044858011515,9.64406674086407,0,0.0,0.0,0.31409013611817305,2.8159086083458917,0.0
2005-08-02,1244.1199951171875,64.02330117503479,0,0,3.3614831288492013,14.023301175034788,0,0.0,0.0,0.38931556100700265,2.832116495399529,0.0
2005-08-03,1245.0400390625,64.45902651107463,0,0,0.9179429916154973,14.459026511074626,0,0.0,0.0,0.5082981248566087,2.8016557689075676,0.0
2005-08-04,1235.8599853515625,57.03628907801745,0,0,-9.729280660472782,7.036289078017447,0,0.0,0.0,0.5282394194089328,3.0225256845794077,0.0
2005-08-05,1226.4200439453125,50.58546942477015,0,0,-8.440788456937625,0.5854694247701531,0,0.0,0.0,0.6038020559842523,4.280288322105378,0.0
2005-08-08,1223.1300048828125,48.52554858258539,0,0,-11.118518158278683,1.4744514174146133,0,0.0,0.0,0.7666984440689059,5.399698860750371,0.0
2005-08-09,1231.3800048828125,53.625241081070456,0,0,-10.398060093964332,3.625241081070456,0,0.0,0.0,0.7942116670751376,5.332572115396007,0.0
2005-08-10,1229.1300048828125,52.1089660893513,0,0,-12.350060421723327,2.1089660893512985,0,0.0,0.0,0.8483444794407563,5.663739565952696,0.0
2005-08-11,1237.81005859375,57.14340375349926,0,0,0.1071146754818102,7.143403753499257,0,0.0,0.0,0.8568997607195527,5.529129868047603,0.0
2005-08-12,1230.3900146484375,52.10127581616058,0,0,1.5158063913904272,2.1012758161605802,0,0.0,0.0,0.8991144182176377,5.757128927156972,0.0
2005-08-15,1233.8699951171875,54.14485215660203,0,0,5.619303574016641,4.1448521566020275,0,0.0,0.0,0.9344590773818837,5.771677926135952,0.0
2005-08-16,1219.3399658203125,45.42959590918716,0,0,-8.1956451718833,4.570404090812843,0,0.0,0.0,0.9674287721293163,6.281576292871308,0.0
2005-08-17,1220.239990234375,46.00931065163508,0,0,-6.0996554377162155,3.990689348364917,0,0.0,0.0,0.9742901906340528,5.999583404439567,0.0
2005-08-18,1219.02001953125,45.30672442057415,0,0,-11.836679332925108,4.693275579425851,0,0.0,0.0,0.9848323735811992,6.325833975026072,0.0
2005-08-19,1219.7099609375,45.81070626350339,0,0,-6.290569552657189,4.189293736496609,0,0.0,0.0,0.992894791709008,6.386139980620562,0.0
2005-08-22,1221.72998046875,47.34068092282694,0,0,-6.804171233775087,2.659319077173059,0,0.0,0.0,0.9928820985665247,5.5970484320245655,0.0
2005-08-23,1217.5899658203125,44.56363929516395,0,0,-0.8659566140232045,5.436360704836048,0,0.0,0.0,0.9952415899506224,4.43111116162637,0.0
2005-08-24,1209.5899658203125,39.715444015049535,0,0,-6.293866636585548,10.284555984950465,0,0.0,0.0,0.9973405152599016,4.718385867076446,0.0
2005-08-25,1212.3699951171875,42.073848014062,0,0,-3.2328764065121476,7.926151985937999,0,0.0,0.0,0.9974174884820208,5.002614530086283,0.0
2005-08-26,1205.0999755859375,37.89839291008871,0,0,-7.912313353414682,12.10160708991129,0,0.0,0.0,0.9976737387024659,5.696981043535077,0.0
2005-08-29,1212.280029296875,43.82753509227145,0,0,-3.5131458305554943,6.172464907728553,0,0.0,0.0,0.9924887616589604,5.46749711165137,0.0
2005-08-30,1208.4100341796875,41.5262062028358,0,0,-3.0374330923281505,8.473793797164198,0,0.0,0.0,0.9888708952458851,5.389699098597597,0.0
2005-08-31,1220.3299560546875,50.19999264912705,0,0,10.484548634077512,0.19999264912704717,0,0.0,0.0,0.9617878957073152,4.528173003962594,0.0
2005-09-01,1221.5899658203125,51.02696250717395,0,0,8.953114493111947,1.0269625071739483,0,0.0,0.0,0.9363532180894141,4.413991479448625,0.0
2005-09-02,1218.02001953125,48.56621536586945,0,0,10.667822455780744,1.4337846341305465,0,0.0,0.0,0.8949161861723773,3.762507729914663,0.0
2005-09-06,1233.3900146484375,57.96505937275027,0,0,14.137524280478821,7.965059372750268,0,0.0,0.0,0.9457755334852851,5.128953728883069,0.0
2005-09-07,1236.3599853515625,59.504953903258055,0,0,17.978747700422254,9.504953903258055,0,0.0,0.0,0.9686285659392134,6.2973539338352875,0.0
2005-09-08,1231.6700439453125,56.0152638237246,0,0,5.815271174597555,6.015263823724602,0,0.0,0.0,0.9764682591314774,6.735917843149711,0.0
2005-09-09,1241.47998046875,61.14780830950957,0,0,10.120845802335623,11.147808309509571,0,0.0,0.0,0.9830446620601817,7.6166984013383425,0.0
2005-09-12,1240.56005859375,60.435622748014936,0,0,11.869407382145482,10.435622748014936,0,0.0,0.0,0.986762015837578,8.221045164001161,0.0
2005-09-13,1231.199951171875,53.59562191982242,0,0,-4.369437452927848,3.5956219198224204,0,0.0,0.0,0.9870792078342041,8.149088515199622,0.0
2005-09-14,1227.1600341796875,50.91705370871615,0,0,-8.587900194541902,0.9170537087161534,0,0.0,0.0,0.9852987644792901,7.564118737828928,0.0
2005-09-15,1227.72998046875,51.28693724701001,0,0,-4.728326576714593,1.286937247010009,0,0.0,0.0,0.9827257027764345,7.110273167723456,0.0
2005-09-16,1237.9100341796875,57.45419310727736,0,0,-3.693615202232209,7.454193107277362,0,0.0,0.0,0.9767253183934731,6.02699289762463,0.0
2005-09-19,1231.02001953125,52.60030713555307,0,0,-7.835315612461869,2.6003071355530665,0,0.0,0.0,0.9642304509079356,5.412998537308468,0.0
2005-09-20,1221.3399658203125,46.63878241792303,0,0,-6.956839501899388,3.361217582076968,0,0.0,0.0,0.9381186764854013,4.644075887832507,0.0
2005-09-21,1210.199951171875,40.89460593281788,0,0,-10.022447775898272,9.105394067182118,0,0.0,0.0,0.9631155102184612,5.7733070769886465,0.0
2005-09-22,1214.6199951171875,43.84961500087634,0,0,-7.437322246133668,6.150384999123659,0,0.0,0.0,0.9753581329098819,6.298129730702411,0.0
2005-09-23,1215.2900390625,44.30420044656426,0,0,-13.149992660713103,5.695799553435741,0,0.0,0.0,0.9842564197867465,6.6195394127900835,0.0
2005-09-26,1215.6300048828125,44.54949333621662,0,0,-8.050813799336446,5.450506663783379,0,0.0,0.0,0.9890996377937292,6.75512174666067,0.0
2005-09-27,1215.6600341796875,44.572714325538506,0,0,-2.0660680923845263,5.427285674461494,0,0.0,0.0,0.992495799563549,6.597635482497659,0.0
2005-09-28,1216.8900146484375,45.577995316469945,0,0,4.683389383652063,4.422004683530055,0,0.0,0.0,0.9950478494531659,6.526768256244886,0.0
2005-09-29,1227.6800537109375,53.53890638454147,0,0,9.689291383665129,3.5389063845414697,0,0.0,0.0,0.9908557968770971,5.788142693196419,0.0
2005-09-30,1228.81005859375,54.292978950082805,0,0,9.988778503518546,4.292978950082805,0,0.0,0.0,0.9838498156112366,5.067091609898232,0.0
2005-10-03,1226.699951171875,52.57693691532602,0,0,8.027443579109402,2.576936915326023,0,0.0,0.0,0.980655725123996,5.000774321530904,0.0
2005-10-04,1214.469970703125,43.91353386035669,0,0,-0.6591804651818194,6.0864661396433135,0,0.0,0.0,0.982249678303139,5.120452436151271,0.0
2005-10-05,1196.3900146484375,34.787655260788824,0,0,-10.79034005568112,15.212344739211176,0,0.0,0.0,0.9857731042303537,6.168864964427029,0.0
2005-10-06,1191.489990234375,32.79829635720128,0,0,-20.74061002734019,17.20170364279872,0,0.0,0.0,0.9847953150578286,6.499442400044496,0.0
2005-10-07,1195.9000244140625,36.32743503616822,0,0,-17.965543913914587,13.672564963831782,0,0.0,0.0,0.9821899696694529,6.557857915301133,0.0
2005-10-10,1187.3299560546875,32.73023507592693,0,0,-19.846701839399095,17.269764924073073,0,0.0,0.0,0.9829740915955133,7.181762537613868,0.0
2005-10-11,1184.8699951171875,31.75812964258324,0,0,-12.155404217773448,18.24187035741676,0,0.0,0.0,0.9853482011236727,7.795648934464911,0.0
2005-10-12,1177.6800537109375,29.0430173045402,0,1,-5.744637956248624,20.9569826954598,0,0.0,1.0,0.9864804585451615,8.570387183055688,0.0
2005-10-13,1176.8399658203125,28.733908308579387,0,2,-4.064388048621893,21.266091691420613,0,0.0,2.0,0.9878378474768839,9.165800233006019,0.0
2005-10-14,1186.5699462890625,37.08589614207028,0,0,0.7584611059020645,12.914103857929717,0,0.0,2.0,0.978102996585764,9.121047039084633,0.0
2005-10-17,1190.0999755859375,39.84051820745142,0,0,7.11028313152449,10.159481792548583,0,0.0,2.0,0.9658821850435841,9.01921981198118,0.0
2005-10-18,1178.1400146484375,34.3525768527677,0,0,2.594447210184459,15.647423147232303,0,0.0,2.0,0.9560362788098796,8.935943791141838,0.0
2005-10-19,1195.760009765625,46.126481835878,0,0,17.083464531337803,3.8735181641219967,0,0.0,2.0,0.9093828685619463,8.17631641587544,0.0
2005-10-20,1177.800048828125,38.539147315442925,0,0,9.805239006863538,11.460852684557075,0,0.0,2.0,0.8136299849015614,6.745417200195465,0.0
2005-10-21,1179.5899658203125,39.6053736048922,0,0,2.519477462821918,10.3946263951078,0,0.0,2.0,0.576373749175654,5.1498632243978575,0.0
2005-10-24,1199.3800048828125,49.94483954787091,0,0,10.104321340419496,0.055160452129086934,0,0.0,2.0,0.5731795283390773,6.029385970597694,0.0
2005-10-25,1196.5400390625,48.65747795652735,0,0,14.304901103759654,1.3425220434726484,0,0.0,2.0,0.692158878702713,6.807192075733376,0.0
2005-10-26,1191.3800048828125,46.32125446623464,0,0,0.1947726303566384,3.6787455337653583,0,0.0,2.0,0.7511221562025457,7.038295983938253,0.0
2005-10-27,1178.9000244140625,41.17233288058748,0,0,2.633185565144558,8.827667119412517,0,0.0,2.0,0.7717227087322586,7.042113601558038,0.0
2005-10-28,1198.4100341796875,50.44584609767332,0,0,10.840472492781117,0.44584609767331784,0,0.0,2.0,0.8427270334110505,7.438228645982378,0.0
2005-10-31,1207.010009765625,53.89590555902196,0,0,3.951066011151049,3.895905559021962,0,0.0,2.0,0.8984230673591098,7.8655594953849395,0.0
2005-11-01,1202.760009765625,51.970253813017,0,0,3.312775856489651,1.9702538130170026,0,0.0,1.0,0.9108474356458717,7.4012434243605565,0.0
2005-11-02,1214.760009765625,56.67696790719843,0,0,10.35571344096379,6.676967907198431,0,0.0,0.0,0.9358400992835337,6.912395657374108,0.0
2005-11-03,1219.93994140625,58.5645550028466,0,0,17.39222212225912,8.564555002846603,0,0.0,0.0,0.9605745646085909,7.313559591653825,0.0
2005-11-04,1220.1400146484375,58.63951394584868,0,0,8.193667848175359,8.639513945848677,0,0.0,0.0,0.9776315386833658,7.642942117958265,0.0
2005-11-07,1222.81005859375,59.68761703377999,0,0,5.791711474758031,9.687617033779993,0,0.0,0.0,0.9918134381577994,7.089259686258024,0.0
2005-11-08,1218.5899658203125,57.21958200052125,0,0,5.249328187504247,7.21958200052125,0,0.0,0.0,0.9937304071652419,7.239235807596663,0.0
2005-11-09,1220.6500244140625,58.12973631787618,0,0,1.4527684106777485,8.12973631787618,0,0.0,0.0,0.9939840118304939,6.544957821846931,0.0
2005-11-10,1230.9599609375,62.4369103364586,0,0,3.872355333611999,12.436910336458602,0,0.0,0.0,0.9965467635093674,5.983191431637654,0.0
2005-11-11,1234.719970703125,63.89560521057726,0,0,5.256091264728582,13.895605210577259,0,0.0,0.0,0.9968349220858717,6.4296021341508105,0.0
2005-11-14,1233.760009765625,63.22059398779177,0,0,3.5329769540117795,13.220593987791773,0,0.0,0.0,0.9966708431313535,6.5302591567818356,0.0
2005-11-15,1229.010009765625,59.85130427335814,0,0,2.631722272836889,9.851304273358139,0,0.0,0.0,0.9927129299642067,5.985785786843688,0.0
2005-11-16,1231.2099609375,60.89089355485699,0,0,2.7611572369808073,10.890893554856987,0,0.0,0.0,0.9872348092657337,4.007824668018315,0.0
2005-11-17,1242.800048828125,65.90043085297576,0,0,3.463520516517157,15.90043085297576,0,0.0,0.0,0.9861111705008375,3.8161873035856364,0.0
2005-11-18,1248.27001953125,67.98472906881764,0,0,4.089123858240384,17.984729068817643,0,0.0,0.0,0.9880973651869933,4.11185105480693,0.0
2005-11-21,1254.8499755859375,70.33379714772856,1,0,7.113203159936788,20.33379714772856,0,1.0,0.0,0.9884244306916132,4.157676316871053,0.0
2005-11-22,1261.22998046875,72.44496195777266,2,0,12.593657684414524,22.444961957772662,0,2.0,0.0,0.9914837109750387,4.787917885974578,0.0
2005-11-23,1265.6099853515625,73.82226802292246,3,0,12.93137446806547,23.822268022922458,0,3.0,0.0,0.9937249463666992,5.441553301524217,0.0
2005-11-25,1268.25,74.6449102940049,4,0,8.744479441029142,24.6449102940049,0,4.0,0.0,0.9950151437745385,5.914413117113026,0.0
2005-11-28,1257.4599609375,65.57471239036195,0,0,-2.4100166784556905,15.574712390361952,0,4.0,0.0,0.9637081103435541,5.710902631828708,0.0
2005-11-29,1257.47998046875,65.58306850291122,0,0,-4.750728644817343,15.583068502911217,0,4.0,0.0,0.9257850456614141,5.197697002164396,0.0
2005-11-30,1249.47998046875,59.38024460043065,0,0,-13.064717357342012,9.38024460043065,0,4.0,0.0,0.820979407770913,5.060021122971435,0.0
2005-12-01,1264.6700439453125,65.9629436196038,0,0,-7.859324403318652,15.962943619603806,0,4.0,0.0,0.7667325435592605,4.948020258508745,0.0
2005-12-02,1265.0799560546875,66.12249258277926,0,0,-8.522417711225643,16.12249258277926,0,4.0,0.0,0.7307572790599891,4.8971216474139005,0.0
2005-12-05,1262.0899658203125,63.774207768533145,0,0,-1.8005046218288072,13.774207768533145,0,4.0,0.0,0.6723638257524417,4.870319997763067,0.0
2005-12-06,1263.699951171875,64.5051841068546,0,0,-1.0778843960566178,14.5051841068546,0,4.0,0.0,0.5421327728314298,4.521251734880292,0.0
2005-12-07,1257.3699951171875,59.427815998037616,0,0,0.047571397606965604,9.427815998037616,0,4.0,0.0,0.3879725714078977,4.685341249585252,0.0
2005-12-08,1255.8399658203125,58.234627471784606,0,0,-7.7283161478192,8.234627471784606,0,4.0,0.0,0.46784788244973324,5.218510497681518,0.0
2005-12-09,1259.3699951171875,60.21915248097137,0,0,-5.903340101807892,10.219152480971367,0,4.0,0.0,0.599628628237917,5.430751481714148,0.0
2005-12-12,1260.4300537109375,60.82119565906664,0,0,-2.9530121094665063,10.821195659066639,0,3.0,0.0,0.7106943921991977,5.40363124437961,0.0
2005-12-13,1267.4300537109375,64.62804369199284,0,0,0.12285958513824369,14.628043691992843,0,2.0,0.0,0.7115789913597639,4.9653764047256335,0.0
2005-12-14,1272.739990234375,67.22926064014462,0,0,7.8014446421070005,17.229260640144616,0,1.0,0.0,0.6978185056800844,4.275800597679791,0.0
2005-12-15,1270.93994140625,65.47154063517704,0,0,7.23691316339243,15.471540635177035,0,0.0,0.0,0.7116286207047057,3.0464862438720828,0.0
2005-12-16,1267.3199462890625,61.96295666170449,0,0,1.7438041807331217,11.962956661704489,0,0.0,0.0,0.7363651691754544,2.996338655486165,0.0
2005-12-19,1259.9200439453125,55.424385045566645,0,0,-5.396810613499994,5.424385045566645,0,0.0,0.0,0.7538993612951598,3.5298784877725993,0.0
2005-12-20,1259.6199951171875,55.1701674048655,0,0,-9.457876287127341,5.170167404865502,0,0.0,0.0,0.7725083767403529,3.957503621601747,0.0
2005-12-21,1262.7900390625,57.39366668175636,0,0,-9.835593958388259,7.393666681756358,0,0.0,0.0,0.7567727528332733,3.971435481880289,0.0
2005-12-22,1268.1199951171875,60.90471857280017,0,0,-4.566822062376865,10.90471857280017,0,0.0,0.0,0.7387482159084309,3.7377854420587644,0.0
2005-12-23,1268.6600341796875,61.25312487348272,0,0,-0.70983178822177,11.253124873482719,0,0.0,0.0,0.7532912350507998,3.6580537743758894,0.0
2005-12-27,1256.5400390625,50.39795704819007,0,0,-5.026427997376572,0.39795704819007227,0,0.0,0.0,0.7962240966141318,4.447387364268213,0.0
2005-12-28,1258.1700439453125,51.63924491346078,0,0,-3.5309224914047235,1.6392449134607787,0,0.0,0.0,0.832573240034073,4.967170162728884,0.0
2005-12-29,1254.4200439453125,48.62447013545032,0,0,-8.769196546306034,1.3755298645496765,0,0.0,0.0,0.9036906771074792,5.736096222599722,0.0
2005-12-30,1248.2900390625,44.09281310563122,0,0,-16.81190546716895,5.9071868943687775,0,0.0,0.0,0.9594905384002167,6.89872955597242,0.0
2006-01-03,1268.800048828125,58.14730890204585,0,0,-3.1058159714368685,8.14730890204585,0,0.0,0.0,0.9660145410126424,6.836470382542344,0.0
2006-01-04,1273.4599609375,60.57248656686679,0,0,10.17452951867672,10.572486566866793,0,0.0,0.0,0.9501241541882967,6.58378128085899,0.0
2006-01-05,1273.47998046875,60.583053866159446,0,0,8.943808952698667,10.583053866159446,0,0.0,0.0,0.934984826811252,6.005224545097602,0.0
2006-01-06,1285.449951171875,66.38440655172644,0,0,17.75993641627612,16.384406551726443,0,0.0,0.0,0.9381893496498986,6.1135764730802435,0.0
2006-01-09,1290.1500244140625,68.35393488862886,0,0,24.261121782997634,18.353934888628856,0,0.0,0.0,0.9576806344248188,6.749496794212542,0.0
2006-01-10,1289.68994140625,67.93434300178234,0,0,9.787034099736488,17.934343001782338,0,0.0,0.0,0.9646291491636824,7.319310423385071,0.0
2006-01-11,1294.1800537109375,69.87772015929457,0,0,9.305233592427776,19.87772015929457,0,0.0,0.0,0.9705843496938185,7.9188840204955016,0.0
2006-01-12,1286.06005859375,62.50063755454345,0,0,1.9175836883840063,12.500637554543452,0,0.0,0.0,0.9648487920097172,7.956170550655025,0.0
2006-01-13,1287.6099853515625,63.29713785338655,0,0,-3.0872686983398907,13.297137853386552,0,0.0,0.0,0.9678462063971753,8.016987718568805,0.0
2006-01-17,1282.9300537109375,59.207791126709445,0,0,-9.146143761919411,9.207791126709445,0,0.0,0.0,0.9685094199981038,8.002128422936666,0.0
2006-01-18,1277.9300537109375,55.11117990993583,0,0,-12.82316309184651,5.111179909935828,0,0.0,0.0,0.9447991494716723,7.687173455425026,0.0
2006-01-19,1285.0400390625,59.4117819853349,0,0,-10.465938173959671,9.411781985334898,0,0.0,0.0,0.9253775529083167,7.329664476944803,0.0
2006-01-20,1261.489990234375,44.27957421785999,0,0,-18.221063336683464,5.720425782140012,0,0.0,0.0,0.9077515295014922,7.929190059535488,0.0
2006-01-23,1263.8199462890625,45.751738059250215,0,0,-17.545399794136337,4.248261940749785,0,0.0,0.0,0.8919481336954287,7.682010823878749,0.0
2006-01-24,1266.8599853515625,47.69357550559708,0,0,-11.514215621112363,2.3064244944029184,0,0.0,0.0,0.9284289548047517,8.36426898046881,0.0
2006-01-25,1264.6800537109375,46.4106740046252,0,0,-8.700505905310628,3.5893259953748,0,0.0,0.0,0.9584841553652927,9.035056620019907,0.0
2006-01-26,1273.8299560546875,52.22014426326292,0,0,-7.191637722071981,2.2201442632629167,0,0.0,0.0,0.9824760891321921,9.151249762990417,0.0
